"Time (s)"	"Magnetic Field x (µT)"	"Magnetic Field y (µT)"	"Magnetic Field z (µT)"	"Absolute field (µT)"
4.500344867E1	-1.853999939E2	5.250000000E1	-1.122599945E2	2.230060854E2
4.501364617E1	-1.849199982E2	5.231999969E1	-1.117200012E2	2.222929301E2
4.502384371E1	-1.850399933E2	5.268000031E1	-1.119599991E2	2.225983444E2
4.503400784E1	-1.850399933E2	5.273999786E1	-1.114799957E2	2.223715268E2
4.504417204E1	-1.850399933E2	5.286000061E1	-1.114199982E2	2.223699502E2
4.505430287E1	-1.853399963E2	5.303999710E1	-1.112999954E2	2.226024360E2
4.506443374E1	-1.852200012E2	5.255999756E1	-1.110000000E2	2.222386154E2
4.507453124E1	-1.849199982E2	5.237999725E1	-1.105799942E2	2.217363411E2
4.508462877E1	-1.849199982E2	5.219999695E1	-1.108199997E2	2.218137005E2
4.509472634E1	-1.846799927E2	5.213999939E1	-1.110599976E2	2.217196480E2
4.510481720E1	-1.848000031E2	5.243999863E1	-1.110599976E2	2.218903280E2
4.511494917E1	-1.850399933E2	5.273999786E1	-1.115400009E2	2.224016149E2
4.512508004E1	-1.849799957E2	5.303999710E1	-1.112999954E2	2.223027870E2
4.513524424E1	-1.848000031E2	5.303999710E1	-1.111199951E2	2.220629094E2
4.514540844E1	-1.846799927E2	5.327999878E1	-1.108799973E2	2.219004997E2
4.515553927E1	-1.844400024E2	5.315999985E1	-1.109399948E2	2.217020129E2
4.516567013E1	-1.845599976E2	5.286000061E1	-1.110599976E2	2.217902059E2
4.517583433E1	-1.849799957E2	5.279999924E1	-1.114199982E2	2.223057686E2
4.518599853E1	-1.849799957E2	5.243999863E1	-1.118399963E2	2.224314210E2
4.519612937E1	-1.849199982E2	5.250000000E1	-1.115999985E2	2.222750894E2
4.520625350E1	-1.848000031E2	5.279999924E1	-1.121399994E2	2.225180004E2
4.521638440E1	-1.846199951E2	5.261999893E1	-1.118999939E2	2.222048954E2
4.522651527E1	-1.848000031E2	5.250000000E1	-1.115999985E2	2.221752704E2
4.523661280E1	-1.849799957E2	5.250000000E1	-1.117799988E2	2.224154153E2
4.524671033E1	-1.850399933E2	5.207999802E1	-1.109399948E2	2.219455063E2
4.525680787E1	-1.850399933E2	5.237999725E1	-1.110599976E2	2.220760822E2
4.526690536E1	-1.850999908E2	5.279999924E1	-1.114199982E2	2.224056261E2
4.527700290E1	-1.846199951E2	5.291999817E1	-1.115400009E2	2.220951161E2
4.528710043E1	-1.845599976E2	5.315999985E1	-1.120199966E2	2.223440081E2
4.529719796E1	-1.846799927E2	5.297999954E1	-1.121999969E2	2.224913917E2
4.530729433E1	-1.846199951E2	5.268000031E1	-1.119599991E2	2.222493339E2
4.531739186E1	-1.850399933E2	5.286000061E1	-1.117799988E2	2.225505491E2
4.532748940E1	-1.851599884E2	5.297999954E1	-1.118999939E2	2.227391081E2
4.533762030E1	-1.850999908E2	5.279999924E1	-1.117799988E2	2.225861960E2
4.534775116E1	-1.848600006E2	5.279999924E1	-1.117799988E2	2.223866630E2
4.535788203E1	-1.848000031E2	5.225999832E1	-1.112999954E2	2.219681003E2
4.536801289E1	-1.848000031E2	5.219999695E1	-1.111800003E2	2.218938333E2
4.537817713E1	-1.849799957E2	5.261999893E1	-1.111800003E2	2.221428720E2
4.538834129E1	-1.852200012E2	5.279999924E1	-1.112999954E2	2.224454489E2
4.539850546E1	-1.852200012E2	5.297999954E1	-1.114799957E2	2.225783427E2
4.540867012E1	-1.851599884E2	5.297999954E1	-1.114199982E2	2.224983543E2
4.541879986E1	-1.852200012E2	5.286000061E1	-1.108799973E2	2.222498646E2
4.542893072E1	-1.849799957E2	5.297999954E1	-1.105799942E2	2.219288496E2
4.543902822E1	-1.852200012E2	5.250000000E1	-1.106399994E2	2.220448340E2
4.544912576E1	-1.853999939E2	5.243999863E1	-1.103999939E2	2.220614101E2
4.545922329E1	-1.850399933E2	5.225999832E1	-1.105799942E2	2.218081190E2
4.546932082E1	-1.849199982E2	5.171999741E1	-1.104599991E2	2.215215007E2
4.547938502E1	-1.844400024E2	5.184000015E1	-1.100400009E2	2.209395888E2
4.548944922E1	-1.843799896E2	5.189999771E1	-1.095000000E2	2.206350841E2
4.549951346E1	-1.843799896E2	5.177999878E1	-1.092599945E2	2.204878574E2
4.550957766E1	-1.841999969E2	5.219999695E1	-1.094399948E2	2.205257151E2
4.551964182E1	-1.843799896E2	5.255999756E1	-1.097999954E2	2.209402021E2
4.552970602E1	-1.845000000E2	5.243999863E1	-1.105199966E2	2.213704432E2
4.553980359E1	-1.847399902E2	5.255999756E1	-1.113600006E2	2.220190692E2
4.554990112E1	-1.850399933E2	5.250000000E1	-1.115400009E2	2.223448244E2
4.556003199E1	-1.852200012E2	5.250000000E1	-1.113600006E2	2.224044707E2
4.557016285E1	-1.846799927E2	5.250000000E1	-1.115400009E2	2.220453141E2
4.558029372E1	-1.842599945E2	5.237999725E1	-1.103399963E2	2.210663350E2
4.559042458E1	-1.841399994E2	5.184000015E1	-1.095599976E2	2.204502621E2
4.560058878E1	-1.839599915E2	5.123999786E1	-1.093199997E2	2.200401740E2
4.561075272E1	-1.837799988E2	5.093999863E1	-1.086599960E2	2.194925196E2
4.562091692E1	-1.842599945E2	5.081999969E1	-1.087799988E2	2.199261378E2
4.563108108E1	-1.846199951E2	5.100000000E1	-1.093199997E2	2.205366295E2
4.564121192E1	-1.846199951E2	5.189999771E1	-1.096800003E2	2.209249982E2
4.565134275E1	-1.849199982E2	5.219999695E1	-1.100400009E2	2.214250374E2
4.566147362E1	-1.845000000E2	5.268000031E1	-1.109399948E2	2.216373499E2
4.567160445E1	-1.840199890E2	5.291999817E1	-1.114799957E2	2.215664054E2
4.568173532E1	-1.837799988E2	5.225999832E1	-1.112399979E2	2.210894220E2
4.569186618E1	-1.841999969E2	5.243999863E1	-1.110599976E2	2.213908656E2
4.570199705E1	-1.847399902E2	5.243999863E1	-1.108199997E2	2.217202963E2
4.571212741E1	-1.849199982E2	5.255999756E1	-1.106999969E2	2.218387892E2
4.572225828E1	-1.852200012E2	5.273999786E1	-1.112999954E2	2.224312146E2
4.573238915E1	-1.850399933E2	5.279999924E1	-1.116599960E2	2.224760521E2
4.574252001E1	-1.850399933E2	5.291999817E1	-1.120199966E2	2.226854395E2
4.575265088E1	-1.851599884E2	5.291999817E1	-1.117799988E2	2.226645810E2
4.576278174E1	-1.855199890E2	5.303999710E1	-1.115999985E2	2.229023716E2
4.577291261E1	-1.854599915E2	5.261999893E1	-1.115400009E2	2.227227975E2
4.578304344E1	-1.853399963E2	5.243999863E1	-1.105799942E2	2.221008843E2
4.579317431E1	-1.854599915E2	5.250000000E1	-1.106399994E2	2.222450627E2
4.580330514E1	-1.852799988E2	5.250000000E1	-1.105799942E2	2.220649974E2
4.581343601E1	-1.855199890E2	5.268000031E1	-1.101599960E2	2.220992424E2
4.582356691E1	-1.856399994E2	5.273999786E1	-1.110599976E2	2.226612670E2
4.583369777E1	-1.856399994E2	5.225999832E1	-1.106999969E2	2.223686267E2
4.584379527E1	-1.853999939E2	5.219999695E1	-1.110000000E2	2.223038403E2
4.585389281E1	-1.855199890E2	5.219999695E1	-1.112399979E2	2.225238035E2
4.586395701E1	-1.855800018E2	5.250000000E1	-1.108799973E2	2.224647407E2
4.587402121E1	-1.850999908E2	5.297999954E1	-1.114199982E2	2.224484276E2
4.588408541E1	-1.853399963E2	5.273999786E1	-1.110599976E2	2.224112063E2
4.589414961E1	-1.852799988E2	5.261999893E1	-1.109399948E2	2.222728609E2
4.590418047E1	-1.849799957E2	5.261999893E1	-1.109399948E2	2.220228492E2
4.591421161E1	-1.854599915E2	5.261999893E1	-1.111199951E2	2.225127548E2
4.592424247E1	-1.854599915E2	5.255999756E1	-1.117200012E2	2.227988340E2
4.593427337E1	-1.853399963E2	5.268000031E1	-1.121999969E2	2.229684641E2
4.594430424E1	-1.852799988E2	5.231999969E1	-1.123199997E2	2.228942409E2
4.595433514E1	-1.848600006E2	5.261999893E1	-1.123799973E2	2.226462393E2
4.596436600E1	-1.848000031E2	5.279999924E1	-1.118999939E2	2.223971440E2
4.597439690E1	-1.843799896E2	5.303999710E1	-1.118399963E2	2.220752275E2
4.598442777E1	-1.843199921E2	5.309999847E1	-1.117799988E2	2.220095436E2
4.599445867E1	-1.843199921E2	5.286000061E1	-1.111800003E2	2.216506973E2
4.600452290E1	-1.840800018E2	5.291999817E1	-1.115400009E2	2.216464416E2
4.601458714E1	-1.844400024E2	5.273999786E1	-1.112999954E2	2.217821247E2
4.602465134E1	-1.845000000E2	5.279999924E1	-1.115999985E2	2.219969585E2
4.603471554E1	-1.848600006E2	5.261999893E1	-1.115999985E2	2.222535574E2
4.604477974E1	-1.849799957E2	5.243999863E1	-1.114199982E2	2.222205397E2
4.605484394E1	-1.852799988E2	5.231999969E1	-1.115999985E2	2.225322897E2
4.606490814E1	-1.852200012E2	5.219999695E1	-1.112399979E2	2.222737629E2
4.607497234E1	-1.848600006E2	5.225999832E1	-1.113600006E2	2.220481411E2
4.608503657E1	-1.845599976E2	5.219999695E1	-1.112999954E2	2.217541913E2
4.609510077E1	-1.840800018E2	5.231999969E1	-1.110599976E2	2.212626324E2
4.610516500E1	-1.843199921E2	5.219999695E1	-1.109399948E2	2.213738503E2
4.611522920E1	-1.843799896E2	5.243999863E1	-1.109399948E2	2.214805104E2
4.612529337E1	-1.845599976E2	5.268000031E1	-1.111800003E2	2.218075012E2
4.613535757E1	-1.843199921E2	5.237999725E1	-1.115999985E2	2.217477920E2
4.614545513E1	-1.842599945E2	5.268000031E1	-1.113600006E2	2.216483200E2
4.615555267E1	-1.840800018E2	5.237999725E1	-1.110599976E2	2.212768272E2
4.616568353E1	-1.841399994E2	5.237999725E1	-1.112399979E2	2.214171191E2
4.617581440E1	-1.843799896E2	5.261999893E1	-1.111199951E2	2.216133980E2
4.618594526E1	-1.845599976E2	5.268000031E1	-1.114199982E2	2.219278962E2
4.619607613E1	-1.849799957E2	5.250000000E1	-1.117799988E2	2.224154153E2
4.620620700E1	-1.849799957E2	5.219999695E1	-1.114799957E2	2.221941222E2
4.621633670E1	-1.849799957E2	5.225999832E1	-1.115999985E2	2.222684546E2
4.622646756E1	-1.847399902E2	5.219999695E1	-1.113600006E2	2.219341195E2
4.623659840E1	-1.843799896E2	5.231999969E1	-1.111199951E2	2.215423577E2
4.624672926E1	-1.843799896E2	5.250000000E1	-1.115999985E2	2.218260360E2
4.625686013E1	-1.843799896E2	5.273999786E1	-1.113600006E2	2.217623451E2
4.626699099E1	-1.843799896E2	5.231999969E1	-1.115999985E2	2.217835039E2
4.627712186E1	-1.843799896E2	5.250000000E1	-1.117200012E2	2.218864332E2
4.628721936E1	-1.849799957E2	5.261999893E1	-1.112399979E2	2.221729062E2
4.629731689E1	-1.849799957E2	5.189999771E1	-1.106999969E2	2.217333938E2
4.630738106E1	-1.851599884E2	5.231999969E1	-1.109399948E2	2.221019724E2
4.631744526E1	-1.853399963E2	5.202000046E1	-1.107599945E2	2.220918078E2
4.632750946E1	-1.847399902E2	5.159999847E1	-1.106399994E2	2.214331351E2
4.633757366E1	-1.849799957E2	5.243999863E1	-1.110599976E2	2.220402561E2
4.634763789E1	-1.847399902E2	5.231999969E1	-1.111800003E2	2.218721227E2
4.635770209E1	-1.848000031E2	5.273999786E1	-1.110000000E2	2.219314049E2
4.636776632E1	-1.848000031E2	5.309999847E1	-1.110599976E2	2.220472338E2
4.637783052E1	-1.848000031E2	5.261999893E1	-1.108199997E2	2.218129341E2
4.638789472E1	-1.850399933E2	5.237999725E1	-1.103399963E2	2.217168871E2
4.639795892E1	-1.852200012E2	5.189999771E1	-1.103399963E2	2.217543087E2
4.640805649E1	-1.851599884E2	5.165999985E1	-1.101599960E2	2.215585738E2
4.641815402E1	-1.846799927E2	5.141999817E1	-1.100400009E2	2.210418913E2
4.642756466E1	-1.840800018E2	5.129999924E1	-1.096199951E2	2.203036094E2
4.643769556E1	-1.837799988E2	5.129999924E1	-1.095000000E2	2.199932451E2
4.644779306E1	-1.838999939E2	5.129999924E1	-1.093799973E2	2.200338189E2
4.645789059E1	-1.841999969E2	5.153999710E1	-1.090199966E2	2.201621444E2
4.646798813E1	-1.846799927E2	5.171999741E1	-1.088999939E2	2.205467445E2
4.647808566E1	-1.846199951E2	5.147999954E1	-1.090199966E2	2.204996431E2
4.648818319E1	-1.846199951E2	5.123999786E1	-1.088999939E2	2.203844111E2
4.649828072E1	-1.846199951E2	5.100000000E1	-1.087799988E2	2.202694503E2
4.650837826E1	-1.845599976E2	5.070000076E1	-1.095000000E2	2.205065368E2
4.651847579E1	-1.841999969E2	5.111999893E1	-1.095000000E2	2.203023903E2
4.652857332E1	-1.839599915E2	5.136000061E1	-1.095599976E2	2.201874683E2
4.653867086E1	-1.841399994E2	5.189999771E1	-1.099799957E2	2.206733980E2
4.654876839E1	-1.840800018E2	5.213999939E1	-1.095599976E2	2.204709044E2
4.655886592E1	-1.842599945E2	5.231999969E1	-1.098600006E2	2.208129246E2
4.656896346E1	-1.848000031E2	5.273999786E1	-1.100400009E2	2.214528173E2
4.657906099E1	-1.841999969E2	5.250000000E1	-1.102799988E2	2.210148570E2
4.658915852E1	-1.843799896E2	5.250000000E1	-1.103999939E2	2.212247482E2
4.659925606E1	-1.843799896E2	5.231999969E1	-1.102200012E2	2.210923147E2
4.660935359E1	-1.840800018E2	5.153999710E1	-1.097999954E2	2.204492172E2
4.661945112E1	-1.841999969E2	5.147999954E1	-1.097999954E2	2.205354126E2
4.662954869E1	-1.842599945E2	5.165999985E1	-1.103999939E2	2.209268200E2
4.663964622E1	-1.844400024E2	5.213999939E1	-1.105199966E2	2.212495507E2
4.664977709E1	-1.845000000E2	5.237999725E1	-1.111800003E2	2.216865052E2
4.665990795E1	-1.847399902E2	5.237999725E1	-1.117200012E2	2.221573469E2
4.667007215E1	-1.846799927E2	5.225999832E1	-1.114799957E2	2.219585470E2
4.668023635E1	-1.845000000E2	5.189999771E1	-1.112999954E2	2.216338168E2
4.669040052E1	-1.845599976E2	5.250000000E1	-1.115400009E2	2.219455215E2
4.670056472E1	-1.847399902E2	5.286000061E1	-1.108799973E2	2.218499886E2
4.671069552E1	-1.845000000E2	5.334000015E1	-1.109399948E2	2.217951489E2
4.672082638E1	-1.850399933E2	5.339999771E1	-1.111800003E2	2.223788464E2
4.673095722E1	-1.853399963E2	5.303999710E1	-1.107599945E2	2.223329304E2
4.674105472E1	-1.850399933E2	5.303999710E1	-1.109399948E2	2.221727320E2
4.675115225E1	-1.850999908E2	5.268000031E1	-1.108199997E2	2.220771519E2
4.676124978E1	-1.848000031E2	5.268000031E1	-1.110000000E2	2.219171547E2
4.677131398E1	-1.845599976E2	5.243999863E1	-1.112399979E2	2.217807099E2
4.678137818E1	-1.848600006E2	5.207999802E1	-1.113600006E2	2.220058462E2
4.679144238E1	-1.851599884E2	5.219999695E1	-1.112399979E2	2.222237569E2
4.680150662E1	-1.853999939E2	5.225999832E1	-1.114199982E2	2.225279334E2
4.681157082E1	-1.852799988E2	5.207999802E1	-1.114199982E2	2.223857462E2
4.682163618E1	-1.849199982E2	5.231999969E1	-1.114799957E2	2.221724050E2
4.683170038E1	-1.846199951E2	5.219999695E1	-1.118999939E2	2.221058102E2
4.684176462E1	-1.844400024E2	5.202000046E1	-1.114799957E2	2.217024682E2
4.685182882E1	-1.844400024E2	5.237999725E1	-1.114799957E2	2.217872135E2
4.686189302E1	-1.845000000E2	5.231999969E1	-1.114799957E2	2.218229515E2
4.687195722E1	-1.846799927E2	5.237999725E1	-1.108799973E2	2.216861241E2
4.688202142E1	-1.844400024E2	5.237999725E1	-1.111800003E2	2.216365743E2
4.689208565E1	-1.848600006E2	5.231999969E1	-1.114199982E2	2.220923641E2
4.690214985E1	-1.848600006E2	5.243999863E1	-1.113600006E2	2.220905739E2
4.691221408E1	-1.842599945E2	5.231999969E1	-1.115400009E2	2.216535579E2
4.692227828E1	-1.846799927E2	5.243999863E1	-1.113600006E2	2.219407644E2
4.693234248E1	-1.845000000E2	5.250000000E1	-1.111199951E2	2.216848062E2
4.694240668E1	-1.846199951E2	5.250000000E1	-1.111199951E2	2.217846837E2
4.695243755E1	-1.852799988E2	5.273999786E1	-1.114799957E2	2.225712802E2
4.696246841E1	-1.850999908E2	5.261999893E1	-1.115999985E2	2.224532098E2
4.697246595E1	-1.848600006E2	5.279999924E1	-1.115400009E2	2.222661278E2
4.698246351E1	-1.847399902E2	5.273999786E1	-1.114199982E2	2.220918444E2
4.699246108E1	-1.849199982E2	5.225999832E1	-1.108799973E2	2.218578079E2
4.700245864E1	-1.850399933E2	5.250000000E1	-1.106999969E2	2.219246233E2
4.701245621E1	-1.852799988E2	5.177999878E1	-1.101599960E2	2.216868759E2
4.702245378E1	-1.852799988E2	5.184000015E1	-1.101599960E2	2.217008983E2
4.703245131E1	-1.849799957E2	5.213999939E1	-1.105199966E2	2.216999053E2
4.704244888E1	-1.850399933E2	5.184000015E1	-1.106399994E2	2.217394737E2
4.705244641E1	-1.850999908E2	5.231999969E1	-1.111199951E2	2.221419418E2
4.706244397E1	-1.850999908E2	5.225999832E1	-1.115400009E2	2.223382240E2
4.707244154E1	-1.849199982E2	5.225999832E1	-1.117799988E2	2.223089770E2
4.708243911E1	-1.848600006E2	5.237999725E1	-1.118999939E2	2.223476840E2
4.709243667E1	-1.846799927E2	5.255999756E1	-1.117200012E2	2.221499757E2
4.710243420E1	-1.845599976E2	5.261999893E1	-1.114799957E2	2.219437912E2
4.711243177E1	-1.845000000E2	5.237999725E1	-1.110599976E2	2.216263458E2
4.712242934E1	-1.845599976E2	5.219999695E1	-1.104599991E2	2.213337836E2
4.713242690E1	-1.841399994E2	5.184000015E1	-1.102200012E2	2.207790154E2
4.714242447E1	-1.844400024E2	5.147999954E1	-1.103399963E2	2.210050218E2
4.715245540E1	-1.848000031E2	5.153999710E1	-1.102200012E2	2.212597141E2
4.716248627E1	-1.845599976E2	5.171999741E1	-1.104599991E2	2.212210709E2
4.717251717E1	-1.846799927E2	5.202000046E1	-1.106999969E2	2.215113303E2
4.718254807E1	-1.842599945E2	5.243999863E1	-1.104599991E2	2.211404767E2
4.719257893E1	-1.840199890E2	5.261999893E1	-1.107599945E2	2.211334372E2
4.720260983E1	-1.840199890E2	5.237999725E1	-1.110599976E2	2.212269051E2
4.721264070E1	-1.845000000E2	5.231999969E1	-1.106399994E2	2.214019915E2
4.722267160E1	-1.844400024E2	5.165999985E1	-1.100999985E2	2.209273178E2
4.723270247E1	-1.843799896E2	5.159999847E1	-1.100400009E2	2.208332906E2
4.724273337E1	-1.848000031E2	5.165999985E1	-1.099799957E2	2.211682531E2
4.725276423E1	-1.841999969E2	5.123999786E1	-1.105799942E2	2.208689914E2
4.726279513E1	-1.842599945E2	5.177999878E1	-1.108799973E2	2.211951348E2
4.727282603E1	-1.846799927E2	5.207999802E1	-1.108799973E2	2.216154320E2
4.728285690E1	-1.843199921E2	5.225999832E1	-1.108799973E2	2.213579470E2
4.729288780E1	-1.846199951E2	5.243999863E1	-1.106399994E2	2.215303715E2
4.730291866E1	-1.849199982E2	5.273999786E1	-1.112399979E2	2.221514128E2
4.731294956E1	-1.845000000E2	5.268000031E1	-1.112999954E2	2.218177662E2
4.732298043E1	-1.843799896E2	5.261999893E1	-1.109399948E2	2.215231981E2
4.733301133E1	-1.844400024E2	5.261999893E1	-1.111199951E2	2.216633305E2
4.734304220E1	-1.845000000E2	5.231999969E1	-1.108799973E2	2.215220218E2
4.735307310E1	-1.847399902E2	5.219999695E1	-1.111199951E2	2.218137890E2
4.736310400E1	-1.850999908E2	5.231999969E1	-1.117799988E2	2.224728233E2
4.737316823E1	-1.852200012E2	5.237999725E1	-1.117799988E2	2.225867945E2
4.738323243E1	-1.849799957E2	5.291999817E1	-1.118999939E2	2.225752315E2
4.739329663E1	-1.849199982E2	5.268000031E1	-1.112399979E2	2.221371767E2
4.740339420E1	-1.846799927E2	5.273999786E1	-1.111800003E2	2.219216067E2
4.741349173E1	-1.846799927E2	5.321999741E1	-1.112999954E2	2.220962782E2
4.742358923E1	-1.847399902E2	5.261999893E1	-1.110599976E2	2.218829677E2
4.743368676E1	-1.845000000E2	5.279999924E1	-1.112999954E2	2.218462957E2
4.744378429E1	-1.844400024E2	5.250000000E1	-1.106999969E2	2.214246008E2
4.745384846E1	-1.841999969E2	5.195999908E1	-1.103999939E2	2.209471408E2
4.746391269E1	-1.841399994E2	5.195999908E1	-1.102200012E2	2.208072226E2
4.747397689E1	-1.842599945E2	5.159999847E1	-1.099799957E2	2.207032054E2
4.748404109E1	-1.843799896E2	5.141999817E1	-1.099199982E2	2.207315174E2
4.749410529E1	-1.843799896E2	5.159999847E1	-1.102200012E2	2.209230388E2
4.750416949E1	-1.842599945E2	5.136000061E1	-1.102200012E2	2.207669448E2
4.751423369E1	-1.844400024E2	5.159999847E1	-1.105799942E2	2.211529097E2
4.752429789E1	-1.843799896E2	5.141999817E1	-1.102799988E2	2.209110113E2
4.753436213E1	-1.847399902E2	5.141999817E1	-1.098600006E2	2.210024885E2
4.754442633E1	-1.850999908E2	5.184000015E1	-1.101599960E2	2.215504840E2
4.755449056E1	-1.851599884E2	5.195999908E1	-1.102799988E2	2.216883870E2
4.756455476E1	-1.853399963E2	5.250000000E1	-1.108799973E2	2.222645677E2
4.757461896E1	-1.851599884E2	5.268000031E1	-1.113600006E2	2.223970626E2
4.758468316E1	-1.852200012E2	5.268000031E1	-1.110599976E2	2.222969958E2
4.759474736E1	-1.854599915E2	5.297999954E1	-1.109399948E2	2.225083622E2
4.760481156E1	-1.855800018E2	5.321999741E1	-1.113600006E2	2.228752004E2
4.761487576E1	-1.850999908E2	5.315999985E1	-1.113600006E2	2.224613268E2
4.762493999E1	-1.850399933E2	5.297999954E1	-1.114799957E2	2.224285704E2
4.763500419E1	-1.848000031E2	5.268000031E1	-1.118999939E2	2.223686853E2
4.764506843E1	-1.845599976E2	5.268000031E1	-1.118999939E2	2.221692683E2
4.765513262E1	-1.851599884E2	5.268000031E1	-1.120199966E2	2.227282725E2
4.766519682E1	-1.849199982E2	5.250000000E1	-1.124399948E2	2.226980201E2
4.767526103E1	-1.849199982E2	5.255999756E1	-1.123799973E2	2.226818871E2
4.768532526E1	-1.848600006E2	5.213999939E1	-1.120799942E2	2.223819338E2
4.769538946E1	-1.848000031E2	5.237999725E1	-1.120799942E2	2.223884672E2
4.770542032E1	-1.846199951E2	5.268000031E1	-1.117200012E2	2.221285297E2
4.771545119E1	-1.843799896E2	5.250000000E1	-1.111800003E2	2.216150334E2
4.772548209E1	-1.846199951E2	5.273999786E1	-1.111199951E2	2.218416176E2
4.773551296E1	-1.844400024E2	5.255999756E1	-1.112999954E2	2.217393894E2
4.774554382E1	-1.846199951E2	5.273999786E1	-1.111800003E2	2.218716801E2
4.775557472E1	-1.847399902E2	5.261999893E1	-1.115999985E2	2.221537484E2
4.776560559E1	-1.847399902E2	5.250000000E1	-1.118399963E2	2.222460321E2
4.777563649E1	-1.848000031E2	5.261999893E1	-1.114799957E2	2.221434106E2
4.778566735E1	-1.850999908E2	5.195999908E1	-1.114199982E2	2.222077049E2
4.779569825E1	-1.850999908E2	5.213999939E1	-1.110599976E2	2.220696044E2
4.780572912E1	-1.852799988E2	5.213999939E1	-1.109399948E2	2.221597172E2
4.781576002E1	-1.852200012E2	5.171999741E1	-1.112399979E2	2.221615271E2
4.782579092E1	-1.846799927E2	5.231999969E1	-1.117799988E2	2.221235021E2
4.783582179E1	-1.843199921E2	5.250000000E1	-1.120199966E2	2.219878130E2
4.784585269E1	-1.842599945E2	5.268000031E1	-1.119599991E2	2.219503760E2
4.785588355E1	-1.843199921E2	5.303999710E1	-1.114799957E2	2.218442927E2
4.786591445E1	-1.843199921E2	5.303999710E1	-1.109399948E2	2.215734262E2
4.787594532E1	-1.846199951E2	5.273999786E1	-1.110599976E2	2.218115710E2
4.788597622E1	-1.843199921E2	5.268000031E1	-1.108799973E2	2.214574806E2
4.789600708E1	-1.845599976E2	5.261999893E1	-1.109399948E2	2.216730463E2
4.790603798E1	-1.849199982E2	5.213999939E1	-1.112999954E2	2.220398033E2
4.791606888E1	-1.850399933E2	5.225999832E1	-1.113600006E2	2.221980114E2
4.792609975E1	-1.849799957E2	5.250000000E1	-1.117200012E2	2.223852682E2
4.793613065E1	-1.846199951E2	5.213999939E1	-1.110000000E2	2.216396222E2
4.794616152E1	-1.843799896E2	5.243999863E1	-1.108199997E2	2.214204290E2
4.795619242E1	-1.844400024E2	5.261999893E1	-1.105799942E2	2.213931207E2
4.796622328E1	-1.843199921E2	5.219999695E1	-1.101599960E2	2.209839901E2
4.797622082E1	-1.846799927E2	5.250000000E1	-1.110599976E2	2.218045824E2
4.798621835E1	-1.846199951E2	5.243999863E1	-1.109399948E2	2.216803521E2
4.799621591E1	-1.846199951E2	5.202000046E1	-1.106999969E2	2.214613112E2
4.800621348E1	-1.843799896E2	5.207999802E1	-1.109399948E2	2.213955492E2
4.801621105E1	-1.841999969E2	5.225999832E1	-1.108199997E2	2.212279789E2
4.802620861E1	-1.843199921E2	5.243999863E1	-1.107599945E2	2.213404376E2
4.803620618E1	-1.841999969E2	5.225999832E1	-1.104599991E2	2.210478629E2
4.804620374E1	-1.841999969E2	5.171999741E1	-1.098600006E2	2.206214331E2
4.805620128E1	-1.842599945E2	5.105999756E1	-1.090199966E2	2.201004966E2
4.806619884E1	-1.840800018E2	5.015999985E1	-1.087200012E2	2.195939692E2
4.807619638E1	-1.839599915E2	5.045999908E1	-1.087799988E2	2.195918443E2
4.808619394E1	-1.843199921E2	5.063999939E1	-1.091999969E2	2.201429271E2
4.809619151E1	-1.845599976E2	5.118000031E1	-1.099799957E2	2.208560268E2
4.810618907E1	-1.845599976E2	5.177999878E1	-1.105199966E2	2.212650687E2
4.811618664E1	-1.848000031E2	5.184000015E1	-1.112999954E2	2.218695917E2
4.812618417E1	-1.852200012E2	5.231999969E1	-1.112399979E2	2.223019756E2
4.813618174E1	-1.850999908E2	5.207999802E1	-1.112999954E2	2.221756552E2
4.814617927E1	-1.850999908E2	5.261999893E1	-1.115999985E2	2.224532098E2
4.815621020E1	-1.849799957E2	5.286000061E1	-1.113600006E2	2.222899643E2
4.816624107E1	-1.846199951E2	5.279999924E1	-1.115999985E2	2.220966956E2
4.817627197E1	-1.843199921E2	5.334000015E1	-1.117200012E2	2.220368748E2
4.818630284E1	-1.846199951E2	5.273999786E1	-1.112399979E2	2.219017510E2
4.819633374E1	-1.843199921E2	5.237999725E1	-1.112399979E2	2.215668313E2
4.820636464E1	-1.844400024E2	5.231999969E1	-1.108799973E2	2.214720539E2
4.821639550E1	-1.849199982E2	5.225999832E1	-1.106399994E2	2.217379593E2
4.822642640E1	-1.849199982E2	5.268000031E1	-1.109399948E2	2.219870956E2
4.823645727E1	-1.850999908E2	5.297999954E1	-1.110599976E2	2.222683289E2
4.824648817E1	-1.849199982E2	5.303999710E1	-1.115999985E2	2.224032524E2
4.825651904E1	-1.849199982E2	5.231999969E1	-1.114199982E2	2.221423059E2
4.826654994E1	-1.845599976E2	5.189999771E1	-1.111800003E2	2.216235433E2
4.827658080E1	-1.846199951E2	5.165999985E1	-1.105799942E2	2.213170425E2
4.828661170E1	-1.847399902E2	5.129999924E1	-1.102799988E2	2.211837066E2
4.829664260E1	-1.840199890E2	5.177999878E1	-1.104599991E2	2.207848184E2
4.830667347E1	-1.841999969E2	5.159999847E1	-1.106999969E2	2.210128685E2
4.831670437E1	-1.840199890E2	5.153999710E1	-1.106999969E2	2.208488555E2
4.832673523E1	-1.838399963E2	5.153999710E1	-1.102799988E2	2.204885341E2
