"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
6.233198138E0	2.068131268E-1	-7.284977436E-1	2.516918182E-1	7.980159166E-1
6.243195704E0	2.307792008E-1	-7.048445940E-1	2.484998703E-1	7.821873987E-1
6.253193270E0	-3.459114730E-1	-6.763153076E-1	5.489006042E-1	9.372027613E-1
6.263190803E0	-3.333224952E-1	-6.511808634E-1	5.458145142E-1	9.127178570E-1
6.273188369E0	-4.458006620E-1	-5.994877219E-1	1.214504242E-2	7.471755223E-1
6.283185902E0	-2.104397714E-1	-4.835623503E-1	-5.064544678E-1	7.311727374E-1
6.293183435E0	1.043710113E-2	-4.013625383E-1	-8.764667511E-1	9.640512362E-1
6.303181001E0	-1.642090082E-2	-3.850882053E-1	-8.780612946E-1	9.589338918E-1
6.313211934E0	-1.236132383E-1	-2.803850174E-1	-1.507179260E0	1.538013431E0
6.323242800E0	-9.733046591E-2	-2.114881277E-1	-1.712281227E0	1.728035720E0
6.333273700E0	-5.331807584E-2	-1.889870763E-1	-1.928557873E0	1.938528927E0
6.343304566E0	-1.249923706E-1	-2.064033151E-1	-2.074763298E0	2.088747990E0
6.353335432E0	-3.297802210E-1	-1.101849079E-1	-2.215570450E0	2.242687701E0
6.363366332E0	-4.368080497E-1	7.766914368E-2	-2.461266518E0	2.500933154E0
6.373397198E0	-4.384435415E-1	6.961274147E-2	-2.460353851E0	2.500083948E0
6.383428098E0	-3.661997318E-1	1.226350069E-1	-2.122465134E0	2.157313105E0
6.393458964E0	-3.281967044E-1	2.115713358E-1	-1.998144150E0	2.035940950E0
6.403489864E0	-3.425288200E-1	3.123737574E-1	-1.838118553E0	1.895674859E0
6.413520730E0	-3.450061381E-1	3.815661669E-1	-1.618212700E0	1.698008927E0
6.423551630E0	-2.688013315E-1	3.488768339E-1	-1.474549294E0	1.538916768E0
6.433582530E0	4.485617578E-2	2.784852982E-1	-1.304097176E0	1.334254691E0
6.443613396E0	2.357993126E-1	3.631664515E-1	-1.116326332E0	1.197361962E0
6.453644296E0	1.508359611E-1	4.898968935E-1	-8.705167770E-1	1.010222704E0
6.463675129E0	-2.508690655E-1	4.442396164E-1	-6.098508835E-1	7.951114544E-1
6.473706029E0	-5.107150674E-1	3.078621626E-1	-4.372615814E-1	7.394637799E-1
6.483736895E0	-4.352940917E-1	2.490066290E-1	-4.029703140E-1	6.433275383E-1
6.493767795E0	-2.776504159E-1	5.789589882E-2	-3.441762924E-1	4.459809512E-1
6.503798661E0	-6.788142025E-2	-1.421775818E-1	-2.301988602E-1	2.789513707E-1
6.513829561E0	-7.252702117E-2	-1.651984453E-1	-2.271871567E-1	2.901115291E-1
6.523860461E0	1.722872257E-2	-1.706031561E-1	-1.126995087E-1	2.051912401E-1
6.533891327E0	5.442236364E-2	-1.249458790E-1	1.923074722E-1	2.357019945E-1
6.543922227E0	-5.942733586E-2	4.469156265E-3	7.694301605E-1	7.717346393E-1
6.553953093E0	2.800849080E-2	-6.163597107E-3	1.623965263E0	1.624218471E0
6.563983993E0	-1.210205331E-1	7.093191147E-3	1.731663704E0	1.735901917E0
6.574014859E0	-2.340850234E-1	2.803862095E-2	1.961628914E0	1.975745418E0
6.584045759E0	-8.505564928E-2	-1.313579082E-2	2.024228096E0	2.026056859E0
6.594076625E0	1.713949144E-1	-1.824653149E-2	1.812443733E0	1.820621168E0
6.604107491E0	2.821334600E-1	9.188568592E-2	1.567784309E0	1.595615840E0
6.614105024E0	2.914443314E-1	3.161269426E-1	1.092700958E0	1.174253561E0
6.624102590E0	2.322362363E-1	2.845758200E-1	6.931047440E-1	7.844177795E-1
6.634100156E0	-7.581719756E-2	-2.511795759E-1	8.288917542E-1	8.694256535E-1
6.644097722E0	-2.833404839E-1	-6.330115795E-1	1.189479828E0	1.376897872E0
6.654095288E0	-4.075235128E-1	-4.795605540E-1	1.373022079E0	1.510378552E0
6.664092821E0	-6.525663733E-1	-5.805789232E-1	1.652375221E0	1.869026118E0
6.674090387E0	-7.327535152E-1	-8.126395941E-1	1.893023491E0	2.186515209E0
6.684087920E0	-6.631070375E-1	-7.406936884E-1	1.931918144E0	2.172704720E0
6.694118853E0	-5.095224380E-1	-6.530171633E-1	1.857749939E0	2.034030326E0
6.704149753E0	-2.204003781E-1	-6.258742213E-1	1.845849991E0	1.961493578E0
6.714180653E0	3.941895813E-2	-8.096286058E-1	1.580880165E0	1.776579418E0
6.724211519E0	3.991810232E-2	-8.061953783E-1	1.580443382E0	1.774639605E0
6.734242385E0	1.423461288E-1	-1.027225733E0	1.267468452E0	1.637660345E0
6.744273285E0	1.112753302E-1	-1.120342731E0	8.352546692E-1	1.401856054E0
6.754304151E0	1.132055745E-1	-1.125690579E0	8.359136581E-1	1.406679219E0
6.764335051E0	3.857834935E-1	-1.299477577E0	9.097089767E-1	1.632495421E0
6.774365917E0	5.978593230E-1	-1.468461156E0	7.809352875E-1	1.767391824E0
6.784396817E0	7.169756889E-1	-1.536383152E0	6.994466782E-1	1.834053703E0
6.794427683E0	6.013349891E-1	-1.478199840E0	4.140138626E-1	1.648661886E0
6.804458583E0	4.642388821E-1	-1.436535835E0	4.085540771E-3	1.509691901E0
6.814489483E0	3.785786629E-1	-1.376904249E0	-1.614694595E-1	1.437101076E0
6.824520349E0	3.866978884E-1	-1.177974939E0	-2.190704346E-1	1.259028224E0
6.834551282E0	3.331530392E-1	-9.827823639E-1	-3.074283600E-1	1.082295856E0
6.844582148E0	3.184683025E-1	-8.228195906E-1	-4.288892746E-1	9.810199530E-1
6.854613048E0	3.418332040E-1	-8.120151758E-1	-4.302787781E-1	9.804888638E-1
6.864643914E0	2.447969615E-1	-3.675144911E-1	-3.715305328E-1	5.770852540E-1
6.874674814E0	8.995883167E-3	-2.354286909E-1	-4.705924988E-1	5.262745427E-1
6.884705680E0	-3.816745430E-2	-2.156465650E-1	-6.028871536E-1	6.414305228E-1
6.894736580E0	-4.731903970E-2	-1.871467233E-1	-6.058616638E-1	6.358705397E-1
6.904767480E0	1.028669104E-1	-2.915933132E-1	-6.607751846E-1	7.295423951E-1
6.914798346E0	7.980275154E-2	-3.062573671E-1	-8.205595016E-1	8.794770889E-1
6.924829246E0	1.501031816E-1	-4.147253036E-1	-1.121217728E0	1.204847391E0
6.934860112E0	1.294000894E-1	-4.099417925E-1	-1.121466637E0	1.201034585E0
6.944891012E0	3.319247961E-1	-2.651580572E-1	-1.318149567E0	1.384919184E0
6.954921878E0	3.601096272E-1	-1.432033777E-1	-1.421375275E0	1.473259591E0
6.964952778E0	3.154582977E-1	-1.195598245E-1	-1.411941528E0	1.451684321E0
6.974983644E0	2.424363047E-1	-1.081393361E-1	-1.313969612E0	1.340516922E0
6.985014544E0	2.250278592E-1	-1.153500080E-1	-1.158663750E0	1.185936274E0
6.995012077E0	1.423642486E-1	-2.474617958E-1	-1.022492409E0	1.061600511E0
7.005009610E0	3.486525267E-2	-2.846275568E-1	-8.072128296E-1	8.566335180E-1
7.015007176E0	-1.211959198E-1	-2.113953829E-1	-5.322570801E-1	5.853836846E-1
7.025004742E0	-1.297520995E-1	-9.457451105E-2	-3.169631958E-1	3.553105866E-1
7.035002308E0	-1.325591207E-1	-9.594064951E-2	-3.167991638E-1	3.565644947E-1
7.044999841E0	5.623470247E-2	-1.508348584E-1	-2.561788559E-1	3.025576019E-1
7.054997407E0	1.870121807E-1	-1.975179315E-1	-2.712259293E-1	3.841228888E-1
7.064994940E0	1.699420214E-1	-2.149672508E-1	-2.692470551E-1	3.841681744E-1
7.074992506E0	2.054639012E-1	-2.737340927E-1	-3.249340057E-1	4.719405432E-1
7.084990072E0	1.062837988E-1	-2.660884857E-1	1.607799530E-2	2.869805395E-1
7.094987638E0	-4.709041119E-2	-3.339484334E-1	5.237512589E-1	6.229401610E-1
7.104985204E0	-4.165317118E-2	-3.270386457E-1	5.229530334E-1	6.181982996E-1
7.114982737E0	-1.368914396E-1	-4.291192293E-1	1.531873703E0	1.596721523E0
7.124980303E0	-3.113872409E-1	-3.591781855E-1	1.681008339E0	1.746928739E0
7.134977803E0	-2.934198380E-1	-3.474869132E-1	1.679609299E0	1.740094754E0
7.144975369E0	-2.868318260E-1	-4.797162712E-1	1.315322876E0	1.429151659E0
7.155006269E0	-2.318790257E-1	-4.374076128E-1	1.059358597E0	1.169330552E0
7.165037169E0	2.826584131E-2	-4.542061687E-1	4.698600769E-1	6.541182564E-1
7.175101402E0	2.885508835E-1	-6.996530294E-1	-2.461090088E-1	7.958301441E-1
7.185165635E0	2.889115214E-1	-7.203842402E-1	-2.439928055E-1	8.136066677E-1
7.195229835E0	1.409628093E-1	-1.246219873E0	4.277420044E-1	1.325102905E0
7.205294035E0	1.439727843E-1	-1.245181084E0	4.275999069E-1	1.324403932E0
7.215358235E0	3.967967629E-1	-1.256158113E0	1.216621399E0	1.793195055E0
7.225422435E0	2.835041285E-1	-1.404527187E0	1.889685631E0	2.371493832E0
7.235486635E0	2.813590467E-1	-1.314606547E0	2.312844276E0	2.675182598E0
7.245550835E0	4.330161214E-1	-1.040979743E0	2.302490234E0	2.563708850E0
7.255615068E0	4.098237753E-1	-1.008219600E0	2.299860001E0	2.544369924E0
7.265679268E0	4.863116145E-1	-4.543755651E-1	1.708982468E0	1.834005784E0
7.275743501E0	2.950915098E-1	-1.358825564E-1	7.573337555E-1	8.240737136E-1
7.285807701E0	2.630408108E-2	-1.106106043E-1	-5.952167511E-2	1.283333171E-1
7.295871901E0	-9.010174125E-2	-4.322245717E-1	-7.125577927E-1	8.382571276E-1
7.305936101E0	-7.392477244E-2	-4.480133653E-1	-7.114553452E-1	8.440080305E-1
7.316000301E0	-1.433265358E-1	-9.376970530E-1	-1.122027397E0	1.469273201E0
7.326064534E0	-1.660802364E-1	-1.349932313E0	-5.273170471E-1	1.458753976E0
7.336128734E0	-2.488916516E-1	-1.423318386E0	1.527242661E-1	1.452964894E0
7.346192967E0	-3.233563304E-1	-1.279672861E0	1.235983849E0	1.808252754E0
7.356257167E0	-4.215767980E-1	-1.106543779E0	1.805287361E0	2.158987862E0
7.366321400E0	-2.584708929E-1	-8.826771975E-1	2.095860481E0	2.288789504E0
7.376385600E0	4.795596004E-3	-5.449547768E-1	2.146962166E0	2.215049717E0
7.386449800E0	-1.088635921E-1	-2.419107854E-1	1.605442047E0	1.627211196E0
7.396514000E0	-4.481529593E-1	-2.742529213E-1	8.976593018E-1	1.040119206E0
7.406578200E0	-7.212071419E-1	-4.753025770E-1	3.826608658E-1	9.447124533E-1
7.416642433E0	-7.127268910E-1	-4.875410795E-1	3.834562302E-1	9.448357560E-1
7.426706633E0	-4.553966522E-1	-5.962070823E-1	-7.953758240E-1	1.093376283E0
7.436770866E0	-4.737714231E-1	-6.147848964E-1	-7.937536240E-1	1.110164243E0
7.446835066E0	-3.422827721E-1	-7.329060435E-1	-8.048133850E-1	1.141066759E0
7.456899266E0	-1.346435547E-1	-8.900278807E-1	-8.863878250E-1	1.263313853E0
7.466963466E0	-3.586102128E-1	-8.638828993E-1	-6.294069290E-1	1.127407659E0
7.476994332E0	-4.879429936E-1	-7.257629037E-1	-2.748317719E-1	9.167075107E-1
7.487025198E0	-4.050783515E-1	-4.914475977E-1	-5.908870697E-2	6.396097931E-1
7.497056098E0	-2.709513307E-1	-3.521491587E-1	-1.779737473E-1	4.786421506E-1
7.507086964E0	-2.224711180E-1	-3.409505785E-1	-4.612493515E-1	6.152167582E-1
7.517117864E0	-1.912873387E-1	-3.848896325E-1	-8.874979019E-1	9.860950264E-1
7.527148730E0	-1.791288555E-1	-4.188216329E-1	-1.203288078E0	1.286623840E0
7.537179630E0	-2.395773232E-1	-5.331900120E-1	-1.193545341E0	1.328999385E0
7.547210530E0	-2.404044867E-1	-5.301197767E-1	-1.193734169E0	1.328089817E0
7.557241396E0	-4.103704989E-1	-4.267201424E-1	-7.586307526E-1	9.622965473E-1
7.567272296E0	-3.977446258E-1	-4.917265177E-1	-6.215600967E-1	8.867540298E-1
7.577303162E0	-1.757503301E-1	-6.011955738E-1	-3.264636993E-1	7.063305483E-1
7.587334062E0	-1.651815325E-1	-5.730859041E-1	-3.282222748E-1	6.807659318E-1
7.597364928E0	-3.508725017E-2	-5.490967035E-1	-1.334638596E-1	5.661721529E-1
7.607395828E0	-2.183419764E-1	-4.384062290E-1	-1.751708984E-2	4.900817164E-1
7.617460061E0	-1.845405251E-1	-2.852994800E-1	6.502056122E-2	3.459460537E-1
7.627524261E0	-1.075554863E-1	-2.657901347E-1	9.507751465E-2	3.020799763E-1
7.637588461E0	-1.559281796E-1	-3.613537848E-1	8.471012115E-2	4.025741666E-1
7.647652661E0	-1.579543650E-1	-3.556415439E-1	1.152429581E-1	4.058465579E-1
7.657716861E0	-2.178555578E-1	-2.404251099E-1	1.601686478E-1	3.618276845E-1
7.667781061E0	-4.074048996E-1	-1.479521394E-1	1.954708099E-1	4.754759987E-1
7.677845294E0	-3.990071416E-1	-1.320557892E-1	1.947755814E-1	4.632309981E-1
7.687909494E0	-7.989969105E-2	2.678048611E-1	2.011928558E-1	3.443573282E-1
7.697973727E0	-7.892682403E-2	2.883469164E-1	2.004442215E-1	3.599323182E-1
7.708037927E0	-9.186346084E-3	3.427688479E-1	-2.526931763E-1	4.259444957E-1
7.718102127E0	9.749693424E-2	7.816690207E-2	-4.637937546E-1	4.803335961E-1
7.728166327E0	5.645216256E-2	-5.883395672E-2	-5.860176086E-1	5.916628421E-1
7.738230527E0	5.600157380E-2	-5.502617359E-2	-5.861330032E-1	5.913678665E-1
7.748294727E0	-4.150658846E-2	-9.016890824E-2	-3.062667847E-1	3.219511955E-1
7.758325593E0	-4.026731253E-1	2.074173093E-2	7.587604523E-1	8.592399485E-1
7.768356493E0	-5.715101361E-1	2.621922195E-1	1.366324425E0	1.504064835E0
7.778387359E0	-4.553750455E-1	4.993147850E-1	1.667287827E0	1.799035959E0
7.788418259E0	-3.078008890E-1	6.742277741E-1	1.654636383E0	1.813048824E0
7.798449125E0	-3.033521175E-1	6.999868155E-1	1.654106140E0	1.821557348E0
7.808480025E0	-1.718308926E-1	8.462434411E-1	1.016914368E0	1.334079701E0
7.818510891E0	-5.933422223E-2	7.784364820E-1	7.391862869E-1	1.075118725E0
7.828541791E0	-5.960103497E-2	7.660934925E-1	7.394046783E-1	1.066382108E0
7.838572691E0	5.456271395E-2	3.857302070E-1	-1.412696838E-1	4.143935399E-1
7.848603557E0	2.395662069E-1	2.098068446E-1	-5.046424866E-1	5.967201344E-1
7.858634457E0	2.393506765E-1	1.882125586E-1	-5.041198730E-1	5.889393517E-1
7.868665323E0	3.116900325E-1	1.361580491E-1	-6.666564941E-1	7.484120335E-1
7.878696223E0	2.085578144E-1	3.352733850E-1	-1.136722565E-1	4.108843956E-1
7.888727089E0	2.243831009E-1	3.508004844E-1	-1.140642166E-1	4.317631311E-1
7.898757989E0	1.805378795E-1	5.546724796E-1	5.103502274E-1	7.750566690E-1
7.908788855E0	1.896385252E-1	5.718671679E-1	5.100069046E-1	7.893680199E-1
7.918786388E0	2.687599063E-1	6.742731929E-1	5.816698074E-1	9.301698720E-1
7.928783954E0	4.013040364E-1	5.844512582E-1	7.890033722E-2	7.133396568E-1
7.938781520E0	4.017901421E-1	5.742422938E-1	7.911014557E-2	7.052998975E-1
7.948779086E0	4.182569981E-1	2.825921774E-1	-6.556348801E-1	8.274384274E-1
7.958776652E0	4.151474833E-1	2.714878321E-1	-6.553936005E-1	8.219451608E-1
7.968774218E0	4.022546709E-1	1.424649209E-1	-4.443349838E-1	6.160670838E-1
7.978771751E0	3.706024289E-1	7.731050253E-3	-3.531723022E-1	5.119927778E-1
7.988769317E0	3.309404552E-1	-1.292041391E-1	-2.502098083E-1	4.345345126E-1
7.998766850E0	3.714128435E-1	-9.146758914E-2	8.956527710E-2	3.928559011E-1
