"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3.660048931E0	8.498536348E-1	-2.417396307E-1	-8.321743011E-1	1.213755872E0
3.670379697E0	8.252422810E-1	-1.381658316E-1	-8.065681458E-1	1.162181910E0
3.680710497E0	7.833302617E-1	-2.265291214E-1	-9.512662888E-1	1.252928288E0
3.691074663E0	5.323503613E-1	-2.288631201E-1	-1.091762543E0	1.236009986E0
3.701438796E0	1.445817649E-1	-1.210680604E-1	-1.058709145E0	1.075372686E0
3.711802929E0	2.193404585E-1	2.118812799E-1	-1.234437943E0	1.271550607E0
3.722167062E0	2.276173830E-1	2.492130995E-1	-1.255769730E0	1.300336286E0
3.732564562E0	2.922017574E-1	1.659780741E-1	-1.230387688E0	1.275454605E0
3.742962028E0	2.664597631E-1	1.562979221E-1	-1.423949242E0	1.457072849E0
3.753359494E0	1.463727653E-1	2.005578279E-1	-1.505335808E0	1.525675038E0
3.763756927E0	2.022579312E-1	1.366603971E-1	-1.378267288E0	1.399716061E0
3.774154393E0	2.969687581E-1	1.256543994E-1	-1.272109032E0	1.312341747E0
3.784551826E0	-3.123819828E-3	2.574702501E-1	-1.153010368E0	1.181411697E0
3.794915959E0	-9.171976149E-2	2.576382756E-1	-1.298580170E0	1.327064600E0
3.805280092E0	-1.264758408E-2	6.431925297E-2	-1.435353279E0	1.436849318E0
3.815644225E0	-2.165014446E-1	1.096513867E-1	-1.604588509E0	1.622837202E0
3.826008358E0	-3.341653049E-1	2.675611973E-1	-1.876049995E0	1.924271039E0
3.836372491E0	-2.978634536E-1	3.314697742E-1	-2.054181099E0	2.101964518E0
3.846736657E0	-8.220499754E-2	3.739640713E-1	-2.139576435E0	2.173567139E0
3.857134123E0	-1.085655093E-1	5.444363356E-1	-1.941662788E0	2.019468192E0
3.867531589E0	-1.033183038E-1	5.830438137E-1	-1.728087425E0	1.826718618E0
3.877895689E0	-6.191337109E-2	5.525305271E-1	-1.565690041E0	1.661477822E0
3.888259822E0	1.264562607E-1	3.679729700E-1	-1.186101913E0	1.248292050E0
3.898623955E0	-1.947574317E-2	1.781958342E-1	-5.821743011E-1	6.091469255E-1
3.908988088E0	-1.212146878E-1	7.642197609E-2	-2.680683136E-2	1.457804005E-1
3.919352221E0	-1.756991446E-1	1.231737137E-1	6.221837997E-1	6.581448426E-1
3.929716354E0	-1.565349400E-1	2.825527191E-1	8.100976944E-1	8.721224117E-1
3.940080487E0	-5.230791867E-2	3.899166584E-1	8.704738617E-1	9.552464932E-1
3.950444620E0	6.732220948E-2	4.275093079E-1	8.442354202E-1	9.486990740E-1
3.960808753E0	-1.162591577E-2	4.794049263E-1	9.560270309E-1	1.069556884E0
3.971172886E0	-2.254255116E-2	5.973361731E-1	1.190366745E0	1.332025397E0
3.981537052E0	7.236538827E-2	4.793505669E-1	1.517334938E0	1.592896428E0
3.991901185E0	-3.570343554E-2	2.980356216E-1	1.909891129E0	1.933334966E0
4.002231985E0	1.098376364E-1	1.639125347E-1	2.546775818E0	2.554407699E0
4.012562785E0	4.007745385E-1	9.309089184E-2	3.116030693E0	3.143077063E0
4.022893585E0	4.240002334E-1	2.098655701E-1	3.501011848E0	3.532832252E0
4.033224385E0	4.423866868E-1	2.572476864E-1	3.409346581E0	3.447539189E0
4.043521851E0	4.679011703E-1	3.290449381E-1	2.298115730E0	2.368235205E0
4.053819317E0	3.880717158E-1	5.145722628E-1	1.000351906E0	1.189995044E0
4.064116783E0	9.437233210E-2	1.332658529E-1	5.973224640E-1	6.192415123E-1
4.074414283E0	1.006635055E-1	-2.287212014E-1	4.657316208E-1	5.285380515E-1
4.084711749E0	-6.920804828E-2	-5.517549515E-1	1.091274261E0	1.224786836E0
4.095009249E0	-7.296559960E-2	-5.673999786E-1	1.093057632E0	1.233710542E0
4.105306682E0	2.025180310E-1	-1.806557059E0	4.198450089E0	4.575111486E0
4.115604182E0	4.309026003E-1	-2.223010540E0	5.147631645E0	5.623661127E0
4.125868315E0	4.811706245E-1	-2.166421413E0	5.148260117E0	5.606200954E0
4.136132481E0	6.130106449E-1	-1.731158972E0	4.048119545E0	4.445218250E0
4.146396614E0	6.459789872E-1	-1.411034346E0	2.456233978E0	2.905407395E0
4.156660747E0	5.190979242E-1	-1.148532271E0	9.711418152E-1	1.591133388E0
4.166891580E0	3.410178721E-1	-9.383993149E-1	1.480045319E-1	1.009352171E0
4.177122413E0	1.266508698E-1	-7.048125267E-1	-3.697175980E-1	8.059108157E-1
4.187353246E0	2.332456037E-2	-6.469420195E-1	-5.064239502E-1	8.219143684E-1
4.197584079E0	-1.934233010E-1	-8.051254749E-1	-4.208459854E-1	9.288438766E-1
4.207781612E0	-3.766775727E-1	-9.392497540E-1	-3.262872696E-1	1.063268299E0
4.217979112E0	-4.651362300E-1	-1.105363846E0	-3.187961578E-1	1.240891588E0
4.228176612E0	-3.714293838E-1	-1.110160470E0	-2.211723328E-1	1.191357737E0
4.238374145E0	-3.371122479E-1	-1.294150114E0	-8.595466614E-2	1.340096038E0
4.248538311E0	-9.383995086E-2	-1.490752816E0	-1.814699173E-1	1.504686421E0
4.258702511E0	-1.151465774E-1	-1.398252368E0	-4.218616486E-1	1.465037771E0
4.268866711E0	-1.765508205E-1	-1.087085724E0	-8.387298584E-1	1.384338592E0
4.279030877E0	-1.343066990E-2	-1.054002285E0	-1.167503357E0	1.572947961E0
4.289195043E0	1.494210064E-1	-1.049235106E0	-1.307679176E0	1.683224813E0
4.299359243E0	2.641292512E-1	-7.566884160E-1	-1.589318275E0	1.779964663E0
4.309556776E0	1.822745204E-1	-5.997273922E-1	-1.755690098E0	1.864227632E0
4.319754276E0	1.702451110E-1	-5.400286913E-1	-2.034098625E0	2.111438278E0
4.329951809E0	1.855347306E-2	-4.892900586E-1	-2.079753399E0	2.136614891E0
4.340149309E0	-1.754739881E-1	-3.775491118E-1	-2.184571743E0	2.223890319E0
4.350346809E0	-2.872217596E-1	-2.057846189E-1	-2.250305176E0	2.277875552E0
4.360544309E0	-2.398419380E-1	-8.405089378E-2	-2.281745434E0	2.295855164E0
4.370741842E0	-3.031672835E-1	-9.209978580E-2	-2.355644703E0	2.376858165E0
4.380939342E0	-3.057843447E-1	-1.004478931E-1	-2.354658604E0	2.376554435E0
4.391136875E0	-3.513178229E-1	-8.982980251E-2	-2.461344242E0	2.487912596E0
4.401334375E0	-4.065574408E-1	-3.660392761E-2	-2.345805645E0	2.381057102E0
4.411531908E0	-4.512967765E-1	1.010434628E-1	-1.927018642E0	1.981736463E0
4.421729408E0	-4.401358068E-1	5.964577198E-2	-1.628714561E0	1.688190827E0
4.431926908E0	-4.691367149E-1	7.504343987E-2	-1.630015373E0	1.697843012E0
4.442124408E0	-4.285473228E-1	2.037528753E-1	-1.403521538E0	1.481566991E0
4.452288608E0	-4.534542561E-1	2.079418898E-1	-1.403440475E0	1.489464924E0
4.462452808E0	-4.150957763E-1	3.710709810E-1	-1.069665909E0	1.205895241E0
4.472616974E0	-3.764110506E-1	3.381458521E-1	-1.074984550E0	1.188116021E0
4.482781207E0	-3.764349818E-1	3.156739473E-1	-1.072389603E0	1.179564664E0
4.492945373E0	-3.634426892E-1	1.026926041E-1	-3.346509933E-1	5.046064274E-1
4.503109573E0	-3.610345125E-1	1.694213152E-1	3.881549835E-2	4.006945772E-1
4.513273706E0	-4.052352905E-1	1.038749218E-1	6.414098740E-1	7.657755980E-1
4.523437906E0	-4.385149479E-1	-5.235755444E-2	1.089992523E0	1.176061382E0
4.533602072E0	-5.273492932E-1	-2.652680874E-1	1.482988358E0	1.596157544E0
4.543766238E0	-5.321359038E-1	-2.684785128E-1	1.483469963E0	1.598728389E0
4.553930471E0	-2.903892100E-1	-7.135293484E-1	1.989828110E0	2.133744580E0
4.564094637E0	-8.423712850E-2	-6.728472710E-1	1.876842499E0	1.995584403E0
4.574225470E0	-1.195598915E-1	-6.973666549E-1	2.010740280E0	2.131593604E0
4.584356336E0	-1.801788658E-1	-7.466439605E-1	2.455067635E0	2.572411071E0
4.594487202E0	-2.643339634E-1	-5.537707806E-1	2.874170303E0	2.938943595E0
4.604618035E0	-3.376836777E-1	-1.587054729E-1	3.249514580E0	3.270865741E0
4.614715535E0	-2.165600657E-1	3.793796301E-1	2.794393539E0	2.828332091E0
4.624813101E0	-1.912413538E-2	8.435493708E-1	1.123987198E0	1.405449570E0
4.634877267E0	1.620860770E-3	4.905285835E-1	-1.959066391E-1	5.282048179E-1
4.644941500E0	-1.489815861E-1	-3.880988955E-1	-5.636625290E-1	7.003796915E-1
4.655005700E0	-1.076606736E-1	-3.786975741E-1	-5.647029877E-1	6.883982405E-1
4.665069933E0	-2.144568861E-1	-1.160491705E0	7.154226303E-1	1.380058801E0
4.675100766E0	-2.219138145E-1	-1.123787403E0	7.106342316E-1	1.348015163E0
4.685131666E0	-5.293815732E-1	-1.280326128E0	3.159062386E0	3.449515183E0
4.695129166E0	-3.905742466E-1	-1.213183641E0	3.859510422E0	4.064502858E0
4.705126732E0	-8.165652305E-2	-9.893350601E-1	3.909189224E0	4.033263200E0
4.715124298E0	2.322057933E-1	-5.781348348E-1	3.172389984E0	3.232988962E0
4.725121864E0	3.263867795E-1	-2.933140993E-1	2.186035156E0	2.229643737E0
4.735119430E0	4.229588807E-1	-3.122771978E-1	1.095014572E0	1.214688510E0
4.745116996E0	3.271856904E-1	-3.685089946E-1	1.660013199E-1	5.200055704E-1
4.755114529E0	2.943849564E-1	-5.959773064E-1	-3.240337372E-1	7.394926065E-1
4.765112062E0	3.156922758E-1	-9.001807570E-1	-4.455833435E-1	1.052868237E0
4.775109628E0	3.000569940E-1	-1.109883785E0	-3.098945618E-1	1.190760621E0
4.785107128E0	3.133638799E-1	-1.192989111E0	-1.403856277E-1	1.241421792E0
4.795104694E0	4.752536118E-1	-1.184661150E0	-8.335208893E-2	1.279154254E0
4.805102260E0	5.621336699E-1	-1.076345325E0	2.566623688E-1	1.241124124E0
4.815099826E0	7.135888338E-1	-1.018938065E0	4.686222076E-1	1.329304546E0
4.825097392E0	7.832741737E-1	-8.221122026E-1	3.955030441E-1	1.202418215E0
4.835094958E0	8.682852983E-1	-6.540601254E-1	9.782791138E-3	1.087110716E0
4.845092524E0	8.723102808E-1	-5.103099346E-1	-5.852642059E-1	1.167850866E0
4.855090024E0	5.975837111E-1	-3.886418939E-1	-9.851465225E-1	1.216002666E0
4.865087624E0	3.364701271E-1	-3.498038352E-1	-1.396009445E0	1.477977415E0
4.875085157E0	2.573153377E-1	-3.079960346E-1	-1.734280586E0	1.780112887E0
4.885082723E0	5.764343217E-2	-3.411615491E-1	-2.000264645E0	2.029968624E0
4.895080289E0	-8.625287563E-2	-3.825567663E-1	-2.187132835E0	2.222012439E0
4.905077855E0	-1.817858219E-1	-2.298551798E-1	-2.122752190E0	2.142885052E0
4.915075421E0	-1.802015007E-1	-9.114325047E-3	-1.744901657E0	1.754205645E0
4.925072954E0	-1.707011759E-1	5.376827717E-2	-1.539781570E0	1.550147478E0
4.935103854E0	-1.604949534E-1	-2.151715755E-2	-1.681759834E0	1.689537735E0
4.945134720E0	4.071164876E-2	7.847630978E-2	-1.854446411E0	1.856552574E0
4.955165620E0	1.994767785E-1	2.680045962E-1	-1.952316761E0	1.980696389E0
4.965196486E0	2.451623976E-1	3.650956750E-1	-2.044938087E0	2.091690999E0
4.975260719E0	2.848740220E-1	3.851177096E-1	-2.046345234E0	2.101665453E0
4.985324919E0	2.160355300E-1	4.592459202E-1	-2.066766739E0	2.128168912E0
4.995422485E0	1.635235250E-1	5.154141784E-1	-2.099218369E0	2.167742945E0
5.005520018E0	1.120147631E-1	3.963055015E-1	-2.021644115E0	2.063165114E0
5.015617551E0	7.021793723E-2	2.933664918E-1	-1.913060665E0	1.936697076E0
5.025715084E0	-2.920754999E-2	3.978887796E-1	-1.696629524E0	1.742905707E0
5.035845950E0	3.060300648E-2	4.718812108E-1	-1.140209198E0	1.234376537E0
5.045976816E0	4.164141417E-2	3.747569919E-1	-5.094022751E-1	6.337724262E-1
5.056141016E0	-1.308965087E-1	2.711213231E-1	4.298782349E-2	3.041194187E-1
5.066305216E0	-1.618695408E-1	3.140508533E-1	4.190502167E-1	5.481174790E-1
5.076469382E0	-8.701880276E-2	2.407899499E-1	5.278167725E-1	5.866366996E-1
5.086633582E0	-8.482460678E-2	9.993815422E-2	7.974138260E-1	8.081161169E-1
5.096831115E0	-4.305611551E-2	7.223439217E-2	1.129083633E0	1.132210885E0
5.107028615E0	7.025692612E-2	1.410496235E-2	1.443018913E0	1.444797069E0
5.117259481E0	3.929953277E-2	-9.693551064E-2	1.876230240E0	1.879143651E0
5.127490314E0	4.515047371E-2	-2.523104548E-1	2.248990059E0	2.263549296E0
5.137721147E0	2.725813985E-1	-3.677266240E-1	2.551914215E0	2.592641443E0
5.147951980E0	4.243280292E-1	-4.020749927E-1	2.799574852E0	2.859954183E0
5.158216180E0	2.553821802E-1	-1.179072261E-1	2.635849953E0	2.650816317E0
5.168480313E0	2.360372543E-1	1.875435114E-1	1.718680382E0	1.744920746E0
5.178777846E0	6.958092749E-2	2.256458998E-1	6.873445511E-1	7.267737677E-1
5.189075346E0	-4.650953412E-2	-1.793580651E-1	3.141651154E-1	3.647357564E-1
5.199372812E0	-4.272364378E-1	-6.783422232E-1	8.063840866E-1	1.137072751E0
5.209670312E0	-6.573886871E-1	-8.889898062E-1	1.681226730E0	2.012209254E0
5.220001145E0	-7.429875135E-1	-1.055987239E0	3.198212624E0	3.449014856E0
5.230331978E0	-4.824387729E-1	-1.254913330E0	4.632568359E0	4.823716849E0
5.240662811E0	8.820131421E-3	-1.385364056E0	5.429798126E0	5.603750445E0
5.250993611E0	6.884474158E-1	-1.281736970E0	5.120986938E0	5.323656331E0
5.261357777E0	8.613870144E-1	-9.613891840E-1	4.010762215E0	4.213368046E0
5.271721910E0	5.257948637E-1	-7.711927295E-1	2.607995033E0	2.769988548E0
5.282086076E0	1.035516560E-1	-8.995589018E-1	1.192568779E0	1.497380865E0
5.292450209E0	-2.727796137E-2	-1.051629186E0	3.081388474E-1	1.096183188E0
5.302814342E0	-1.989199370E-1	-1.141384244E0	-2.059612274E-1	1.176752804E0
5.313178475E0	-5.362967253E-1	-1.212934136E0	-2.547359467E-1	1.350449480E0
5.323542608E0	-5.950752497E-1	-1.275138974E0	-1.847629547E-1	1.419236170E0
5.333906741E0	-5.026555061E-1	-1.359712958E0	2.255821228E-2	1.449824389E0
5.344270874E0	-3.965669274E-1	-1.341909170E0	1.491270065E-1	1.407204467E0
5.354635007E0	-2.227530032E-1	-1.196354628E0	1.258010864E-1	1.223400674E0
5.364999140E0	-1.075128615E-1	-9.860565066E-1	-1.402902603E-1	1.001772333E0
5.375363273E0	-3.263401985E-2	-8.958873749E-1	-4.239196777E-1	9.916587422E-1
5.385760773E0	-2.395568043E-2	-9.094542265E-1	-1.016372681E0	1.364072685E0
5.396158239E0	7.627196610E-4	-7.397842407E-1	-1.551074982E0	1.718462948E0
5.406555705E0	5.230992287E-2	-4.941028357E-1	-1.735778809E0	1.805492180E0
5.416953171E0	-2.097385377E-2	-4.124832153E-1	-1.745229721E0	1.793434996E0
5.427350637E0	-8.162064850E-2	-3.437036872E-1	-1.790432453E0	1.824950006E0
5.437748103E0	9.392408654E-3	-2.762193680E-1	-1.854809284E0	1.875287401E0
5.448145569E0	3.050990589E-2	-2.206797004E-1	-2.132195473E0	2.143802211E0
5.458543035E0	3.427030891E-2	-1.468783021E-1	-2.435573578E0	2.440238993E0
5.468940501E0	-1.744320393E-1	-1.051744819E-1	-2.549491405E0	2.557615029E0
5.479337967E0	-2.111440897E-1	-3.730869293E-2	-2.651219845E0	2.659876018E0
5.489735433E0	-2.419041395E-1	1.817107201E-3	-2.891258717E0	2.901361384E0
5.500132866E0	-3.602779806E-1	2.794975042E-2	-2.919982433E0	2.942257437E0
5.510530332E0	-4.303401113E-1	7.963526249E-2	-2.783069134E0	2.817269634E0
5.520927798E0	-4.080744684E-1	1.755817533E-1	-2.466290474E0	2.505981330E0
5.531325264E0	-6.338648200E-1	1.885904670E-1	-2.039249420E0	2.143802503E0
5.541722697E0	-7.746170163E-1	2.008007765E-1	-1.636467934E0	1.821642054E0
5.552120163E0	-5.154376626E-1	-1.741868258E-2	-1.439905167E0	1.529479089E0
5.562517629E0	-5.556619167E-1	-1.084998846E-1	-1.248316765E0	1.370703154E0
5.572881729E0	-6.344634295E-1	-8.267056942E-2	-1.044911385E0	1.225242045E0
5.583245862E0	-5.958438516E-1	-1.984077692E-2	-9.996109009E-1	1.163892394E0
5.593609995E0	-6.734070182E-1	4.247313738E-2	-6.477851868E-1	9.353644358E-1
5.603974128E0	-7.038940787E-1	1.213998199E-1	-5.065011978E-1	8.756416240E-1
5.614338294E0	-6.606500745E-1	2.792426348E-1	-3.842077255E-1	8.136648858E-1
5.624702427E0	-3.368881941E-1	3.274399638E-1	-4.028472900E-1	6.188671298E-1
5.635066560E0	-1.428161412E-1	2.764894962E-1	-3.491735458E-1	4.677232695E-1
5.645430693E0	-4.891783744E-2	2.884485126E-1	-1.035604477E-1	3.103550637E-1
5.655761493E0	-2.433860302E-2	2.147161961E-1	2.761716843E-1	3.506653841E-1
5.666092293E0	1.637046635E-1	-1.610553265E-2	8.592157364E-1	8.748201453E-1
5.676423126E0	2.444456518E-1	-1.326132417E-1	1.386902809E0	1.414510286E0
5.686753926E0	2.282368839E-1	-1.315260530E-1	2.175168991E0	2.191061687E0
5.697084726E0	1.548965871E-1	-2.529078722E-2	2.725991249E0	2.730505606E0
5.707415526E0	3.089034557E-1	-6.565159559E-2	2.934508324E0	2.951452283E0
5.717712992E0	2.373343855E-1	-6.007379293E-2	3.007705688E0	3.017653058E0
5.728010458E0	1.030721366E-1	2.460156679E-1	2.595938683E0	2.609606334E0
5.738307924E0	1.586518437E-1	9.119942784E-1	1.215705872E0	1.528019875E0
5.748605390E0	2.663539648E-1	9.072439075E-1	-1.539640427E-1	9.579879272E-1
5.758936223E0	-7.396074384E-2	-4.532110691E-2	-2.715702057E-1	2.850869534E-1
5.769267023E0	-2.477077097E-1	-5.933785439E-1	1.230745316E-1	6.546789641E-1
5.779597823E0	-1.260007322E-1	-9.773266315E-1	1.210330963E0	1.560751284E0
5.789928623E0	-4.848852754E-1	-1.385315418E0	2.650208473E0	3.029491292E0
5.800259423E0	-7.994344831E-1	-1.615565538E0	4.121823311E0	4.498730366E0
5.810590256E0	-5.103033781E-1	-1.644112110E0	4.869045258E0	5.164408571E0
5.820954422E0	3.597516418E-1	-1.401964188E0	4.277543068E0	4.515783379E0
5.831318555E0	4.598931968E-1	-1.039135218E0	3.241383553E0	3.434802918E0
5.841649321E0	1.975661814E-1	-8.662127852E-1	2.253984451E0	2.422767610E0
5.851980154E0	1.832259595E-1	-8.963303566E-1	1.504651070E0	1.760952782E0
5.862310954E0	1.605797559E-1	-8.563729525E-1	8.523616791E-1	1.218885115E0
5.872641787E0	1.028885171E-1	-8.934563994E-1	4.312343597E-1	9.974033576E-1
5.883005953E0	1.054814607E-1	-9.189890027E-1	-1.727705002E-1	9.410190069E-1
5.893370086E0	1.883060038E-1	-1.124373078E0	-6.880970001E-1	1.331597331E0
5.903700886E0	2.836000323E-1	-1.323195338E0	-6.058197021E-1	1.482663951E0
5.914031719E0	6.200282574E-1	-1.244283199E0	-2.666969299E-1	1.415557478E0
5.924362519E0	7.446166277E-1	-1.123612046E0	2.119817734E-1	1.364512450E0
5.934693319E0	5.211700201E-1	-9.577684402E-1	7.301111221E-1	1.312250291E0
5.945057485E0	1.756594628E-1	-7.684262395E-1	1.069068909E0	1.328248269E0
5.955421618E0	2.107090652E-1	-5.437458754E-1	9.395284653E-1	1.105790045E0
5.965785751E0	3.182209730E-1	-3.089228272E-1	3.702459335E-1	5.777369230E-1
5.976149884E0	4.812402725E-1	-1.144403815E-1	-2.629833221E-1	5.602223028E-1
5.986480650E0	5.483545065E-1	-8.074510098E-2	-1.137448311E0	1.265306720E0
5.996811483E0	5.299805999E-1	7.916218042E-2	-1.848714352E0	1.924809300E0
6.007108949E0	4.754151106E-1	2.533268332E-1	-2.306020737E0	2.368105920E0
6.017406449E0	5.461802483E-1	2.572996616E-1	-2.691691399E0	2.758571834E0
6.027703915E0	5.034490824E-1	2.661449909E-1	-2.943490982E0	2.998071596E0
6.038001415E0	4.646459520E-1	2.228533626E-1	-2.996749401E0	3.040734526E0
6.048298915E0	3.973211348E-1	2.250161767E-1	-2.975918293E0	3.010745099E0
6.058596415E0	4.094431996E-1	2.627054453E-1	-2.830587387E0	2.872086844E0
6.068860548E0	4.262782037E-1	2.701476216E-1	-2.407365322E0	2.459695233E0
6.079124714E0	3.742524981E-1	2.956554294E-1	-1.926523209E0	1.984683536E0
6.089355514E0	4.351488650E-1	3.853312731E-1	-1.617524147E0	1.718784190E0
6.099586347E0	4.898419380E-1	5.241970420E-1	-1.442106247E0	1.610713535E0
6.109817180E0	5.923131704E-1	6.045110226E-1	-1.500967026E0	1.723128109E0
6.120048013E0	6.412503719E-1	5.613257885E-1	-1.695981026E0	1.898062254E0
6.130278846E0	5.150182247E-1	6.779959798E-1	-1.656121254E0	1.862165387E0
6.140509679E0	4.337253571E-1	7.266841531E-1	-1.551688194E0	1.767462530E0
6.150740512E0	1.787341535E-1	6.045762897E-1	-1.282178879E0	1.428790070E0
6.160971345E0	5.180791020E-2	4.271311760E-1	-8.306627274E-1	9.354815165E-1
6.171202178E0	7.403701544E-2	2.539958358E-1	-4.603328705E-1	5.309441740E-1
6.181433011E0	1.639307439E-1	1.870370507E-1	1.233425140E-1	2.776139819E-1
6.191630477E0	2.995717525E-1	1.993113756E-1	7.046852112E-1	7.912329026E-1
6.201828010E0	3.574033678E-1	2.047507167E-1	1.271513939E0	1.336565644E0
6.212058843E0	2.599165738E-1	2.434918880E-1	1.457683563E0	1.500561993E0
6.222289676E0	3.634465337E-1	2.768355012E-1	1.105625153E0	1.196301908E0
6.232520509E0	5.478333235E-1	6.989473104E-2	7.541217804E-1	9.347225703E-1
6.242751375E0	3.782578409E-1	-8.645403385E-2	8.002405167E-1	8.893470519E-1
6.252982208E0	3.373473287E-1	-3.623408079E-1	1.047034264E0	1.158177374E0
6.263213074E0	6.236175895E-1	-4.998417497E-1	1.580357552E0	1.770951909E0
6.273443907E0	3.926395774E-1	-5.050880909E-1	1.883821487E0	1.989488179E0
6.283674773E0	5.397197604E-2	-3.883669376E-1	1.850379944E0	1.891467100E0
6.293905606E0	1.520244479E-1	-3.545651436E-1	1.202454567E0	1.262824160E0
6.304136439E0	2.301166058E-1	-4.498527050E-1	9.260864258E-1	1.054967856E0
6.314400639E0	2.568748593E-2	-9.501724839E-1	1.635531425E0	1.891679317E0
6.324664772E0	-3.801971674E-3	-1.213768601E0	2.814065933E0	3.064672209E0
6.334928938E0	5.128468573E-2	-1.137578130E0	4.337824821E0	4.484800810E0
6.345193104E0	1.689147055E-1	-1.107868552E0	5.388579369E0	5.503879770E0
6.355457270E0	5.383408666E-1	-1.179428816E0	5.914534569E0	6.054963450E0
6.365721403E0	9.118279815E-1	-1.135799050E0	5.445181847E0	5.636619119E0
6.375985569E0	1.165006995E0	-9.977606535E-1	3.873723030E0	4.166353050E0
6.386249735E0	1.148444533E0	-8.701353073E-1	1.861284256E0	2.353813795E0
6.396547268E0	8.281419873E-1	-9.234238863E-1	4.920015335E-1	1.334389873E0
6.406844734E0	4.145174921E-1	-1.036452413E0	-5.530328751E-1	1.245754276E0
6.417142234E0	-1.711049825E-1	-1.379520774E0	-7.717714310E-1	1.589964032E0
6.427439700E0	-3.833415806E-1	-1.541074991E0	-4.121856689E-1	1.640658381E0
6.437703833E0	-4.267654419E-1	-1.605497360E0	2.035169601E-1	1.673669522E0
6.447967966E0	-4.564286470E-1	-1.671799064E0	1.302467346E0	2.167870016E0
6.458232132E0	-2.295371443E-1	-1.671222925E0	1.974882126E0	2.597274105E0
6.468496298E0	-2.086706460E-3	-1.517393351E0	2.393399239E0	2.833874883E0
6.478760464E0	1.947474480E-1	-1.353492975E0	2.345705986E0	2.715180726E0
6.489024597E0	1.768377721E-1	-1.268265367E0	2.042594910E0	2.410801237E0
6.499322130E0	1.642099023E-1	-1.080202103E0	1.385678291E0	1.764626250E0
6.509619596E0	1.778626442E-1	-8.221036792E-1	7.889451981E-1	1.153223354E0
6.519917096E0	1.082069650E-1	-4.941865802E-1	1.162643433E-1	5.190823835E-1
6.530214562E0	1.438377053E-2	-3.486968279E-1	-4.839401245E-1	5.966526751E-1
6.540512028E0	-2.289216220E-1	-1.561591625E-1	-1.291701317E0	1.321091626E0
6.550809494E0	-3.861744404E-1	-1.104712486E-1	-1.852090359E0	1.895144663E0
6.561106960E0	-4.589874148E-1	-9.545505047E-2	-2.223079681E0	2.271973676E0
6.571404426E0	-6.208071113E-1	-1.030526757E-1	-2.252139091E0	2.338407965E0
6.581701926E0	-8.559048176E-1	-5.301851034E-2	-1.943992138E0	2.124732795E0
6.591999392E0	-5.339879990E-1	1.745790243E-2	-1.978367329E0	2.049240164E0
6.602330225E0	-2.208947986E-1	4.456990957E-2	-2.093805313E0	2.105896882E0
6.612661025E0	-2.408800721E-1	1.261399388E-1	-2.309163570E0	2.325117392E0
6.622991825E0	-1.845046580E-1	2.302882671E-1	-2.495394230E0	2.512780734E0
6.633322658E0	-2.018795609E-1	1.789621711E-1	-2.351332664E0	2.366758990E0
6.643686824E0	-2.440719455E-1	1.664698124E-1	-1.946517944E0	1.968810661E0
6.654050957E0	-3.569530249E-1	2.242564559E-1	-1.824177265E0	1.872252417E0
6.664415090E0	-3.651760519E-1	1.436049938E-1	-1.746861458E0	1.790391269E0
6.674779256E0	-3.410857022E-1	6.161761284E-2	-1.812345505E0	1.845191701E0
6.685176756E0	-5.911908150E-1	9.772777557E-4	-1.508828163E0	1.620515338E0
6.695574189E0	-5.814909339E-1	-7.341200113E-2	-9.229669571E-1	1.093338480E0
6.705938289E0	-4.880637228E-1	-2.482318878E-2	-5.623731613E-1	7.450409122E-1
6.716302455E0	-5.538359284E-1	2.634143829E-2	-4.648580551E-1	7.235475924E-1
6.726666588E0	-4.856790602E-1	5.190551281E-2	-4.049320221E-1	6.344669214E-1
6.737030721E0	-3.167384863E-1	-4.941946268E-2	-5.665798187E-1	6.509825213E-1
6.747428221E0	-2.361564934E-1	-4.569280148E-2	-8.019590378E-1	8.372550506E-1
6.757825721E0	-1.134012491E-1	-3.518593311E-2	-9.296131134E-1	9.371651049E-1
6.768223187E0	-5.896015465E-2	-1.258839965E-1	-7.610063553E-1	7.735979273E-1
6.778620620E0	-1.907083392E-2	-4.013105035E-1	-5.455560684E-1	6.775287748E-1
6.789018086E0	-1.070425659E-1	-3.102239966E-1	-4.049606323E-1	5.212390553E-1
6.799415552E0	-8.675749600E-2	-4.243185520E-1	1.335210800E-1	4.532118440E-1
6.809813018E0	1.115615070E-1	-7.017699480E-1	6.487035751E-1	9.621555790E-1
6.820210484E0	1.010613143E-1	-9.535967112E-1	9.324712753E-1	1.337558506E0
6.830574584E0	2.461320162E-2	-1.145332575E0	1.288755417E0	1.724321038E0
6.840938717E0	1.963362098E-3	-1.071089983E0	1.532782555E0	1.869935819E0
6.851302883E0	-4.501223564E-2	-7.875968218E-1	1.872022629E0	2.031453563E0
6.861667016E0	5.017524958E-2	-5.212074518E-1	1.722186089E0	1.800027691E0
6.872031149E0	2.638638914E-1	-2.898976803E-1	4.900274277E-1	6.275282448E-1
6.882395282E0	4.708293080E-1	-5.847116709E-1	-6.747560501E-1	1.009387786E0
6.892792748E0	1.826450527E-1	-1.564124703E0	-8.557128906E-1	1.792230413E0
