"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3.563127315E1	-5.267404765E-2	-7.422251999E-2	9.833286285E0	9.833707475E0
3.563327448E1	-6.225114316E-2	-6.703969836E-2	9.847652435E0	9.848077376E0
3.563527581E1	-7.661679387E-2	-6.464541703E-2	9.866806030E0	9.867315258E0
3.563728101E1	-7.422251999E-2	-6.943397224E-2	9.859623909E0	9.860147752E0
3.563928235E1	-7.901106775E-2	-7.182824612E-2	9.845257759E0	9.845836805E0
3.564128368E1	-6.464541703E-2	-7.422251999E-2	9.826104164E0	9.826597125E0
3.564328094E1	-5.267404765E-2	-8.619388938E-2	9.830892563E0	9.831411522E0
3.564528228E1	-6.464541703E-2	-9.337671846E-2	9.838075638E0	9.838731143E0
3.564728361E1	-6.703969836E-2	-7.182824612E-2	9.833286285E0	9.833777137E0
3.564928191E1	-7.661679387E-2	-7.661679387E-2	9.835680962E0	9.836277764E0
3.565128324E1	-7.661679387E-2	-7.661679387E-2	9.840469360E0	9.841065872E0
3.565328458E1	-8.140534163E-2	-7.422251999E-2	9.838075638E0	9.838692396E0
3.565528371E1	-9.337671846E-2	-7.182824612E-2	9.826104164E0	9.826810345E0
3.565728504E1	-7.901106775E-2	-7.901106775E-2	9.828497887E0	9.829133034E0
3.565928638E1	-6.225114316E-2	-7.422251999E-2	9.828497887E0	9.828975272E0
3.566128774E1	-6.943397224E-2	-7.422251999E-2	9.826104164E0	9.826629794E0
3.566328907E1	-6.943397224E-2	-7.901106775E-2	9.826104164E0	9.826667129E0
3.566529041E1	-5.985686928E-2	-7.661679387E-2	9.840469360E0	9.840949660E0
3.566729691E1	-6.225114316E-2	-8.858817071E-2	9.850046158E0	9.850641217E0
3.566929824E1	-7.901106775E-2	-8.140534163E-2	9.850046158E0	9.850699411E0
3.567129957E1	-8.619388938E-2	-9.098244458E-2	9.823709488E0	9.824508909E0
3.567330564E1	-7.182824612E-2	-8.379961550E-2	9.821314812E0	9.821934957E0
3.567530697E1	-6.225114316E-2	-7.901106775E-2	9.823709488E0	9.824224451E0
3.567730834E1	-6.703969836E-2	-8.858817071E-2	9.838075638E0	9.838702884E0
3.567930764E1	-6.943397224E-2	-8.140534163E-2	9.845257759E0	9.845839134E0
3.568130897E1	-6.225114316E-2	-8.379961550E-2	9.830892563E0	9.831446799E0
3.568331034E1	-5.267404765E-2	-9.337671846E-2	9.823709488E0	9.824294472E0
3.568530630E1	-6.464541703E-2	-8.379961550E-2	9.838075638E0	9.838644910E0
3.568730764E1	-7.661679387E-2	-6.464541703E-2	9.835680962E0	9.836191801E0
3.568930900E1	-7.422251999E-2	-6.943397224E-2	9.826104164E0	9.826629794E0
3.569130397E1	-8.619388938E-2	-7.182824612E-2	9.823709488E0	9.824350197E0
3.569330530E1	-8.140534163E-2	-6.464541703E-2	9.838075638E0	9.838624808E0
3.569530667E1	-8.379961550E-2	-7.661679387E-2	9.842864037E0	9.843518931E0
3.569730427E1	-7.182824612E-2	-8.379961550E-2	9.838075638E0	9.838694727E0
3.569930560E1	-6.943397224E-2	-6.225114316E-2	9.845257759E0	9.845699397E0
3.570130697E1	-6.703969836E-2	-6.703969836E-2	9.838075638E0	9.838532457E0
3.570330623E1	-5.506832153E-2	-7.901106775E-2	9.859623909E0	9.860094264E0
3.570530757E1	-7.182824612E-2	-8.858817071E-2	9.847652435E0	9.848312833E0
3.570730893E1	-5.746259540E-2	-7.661679387E-2	9.838075638E0	9.838541779E0
3.570931253E1	-5.746259540E-2	-7.901106775E-2	9.833286285E0	9.833771599E0
3.571131386E1	-7.182824612E-2	-5.746259540E-2	9.828497887E0	9.828928322E0
3.571331523E1	-7.182824612E-2	-6.703969836E-2	9.840469360E0	9.840959854E0
3.571532273E1	-7.422251999E-2	-7.422251999E-2	9.838075638E0	9.838635587E0
3.571732406E1	-7.661679387E-2	-6.703969836E-2	9.850046158E0	9.850572256E0
3.571932543E1	-8.140534163E-2	-7.661679387E-2	9.838075638E0	9.838710750E0
3.572132953E1	-7.661679387E-2	-7.901106775E-2	9.838075638E0	9.838691231E0
3.572333086E1	-7.661679387E-2	-7.901106775E-2	9.838075638E0	9.838691231E0
3.572533223E1	-5.746259540E-2	-9.098244458E-2	9.826104164E0	9.826693381E0
3.572732809E1	-5.746259540E-2	-1.005595401E-1	9.823709488E0	9.824392209E0
3.572932943E1	-7.182824612E-2	-9.577099234E-2	9.840469360E0	9.841197519E0
3.573133079E1	-7.182824612E-2	-9.098244458E-2	9.850046158E0	9.850728217E0
3.573332763E1	-8.140534163E-2	-7.901106775E-2	9.850046158E0	9.850699411E0
3.573532896E1	-8.379961550E-2	-7.661679387E-2	9.859623909E0	9.860277691E0
3.573733029E1	-5.985686928E-2	-8.379961550E-2	9.838075638E0	9.838614612E0
3.573933389E1	-5.746259540E-2	-8.379961550E-2	9.830892563E0	9.831417645E0
3.574133522E1	-6.703969836E-2	-8.858817071E-2	9.826104164E0	9.826732174E0
3.574333656E1	-5.746259540E-2	-8.140534163E-2	9.811738014E0	9.812243966E0
3.574533762E1	-6.703969836E-2	-1.005595401E-1	9.806949615E0	9.807694291E0
3.574733899E1	-6.703969836E-2	-7.901106775E-2	9.799766541E0	9.800314348E0
3.574934032E1	-6.703969836E-2	-6.225114316E-2	9.826104164E0	9.826530037E0
3.575134136E1	-6.703969836E-2	-7.182824612E-2	9.826104164E0	9.826595375E0
3.575334272E1	-8.379961550E-2	-7.901106775E-2	9.826104164E0	9.826779135E0
3.575534406E1	-8.379961550E-2	-7.901106775E-2	9.845257759E0	9.845931417E0
3.575734502E1	-8.140534163E-2	-8.858817071E-2	9.833286285E0	9.834022263E0
3.575934639E1	-9.098244458E-2	-8.379961550E-2	9.826104164E0	9.826882681E0
3.576134772E1	-8.619388938E-2	-8.140534163E-2	9.842864037E0	9.843578041E0
3.576334905E1	-6.943397224E-2	-8.379961550E-2	9.847652435E0	9.848253751E0
3.576535042E1	-6.703969836E-2	-8.379961550E-2	9.833286285E0	9.833871866E0
3.576735175E1	-7.182824612E-2	-8.379961550E-2	9.838075638E0	9.838694727E0
3.576935112E1	-6.943397224E-2	-6.703969836E-2	9.850046158E0	9.850519007E0
3.577135248E1	-7.182824612E-2	-7.422251999E-2	9.840469360E0	9.841011407E0
3.577335382E1	-7.422251999E-2	-8.140534163E-2	9.835680962E0	9.836297870E0
3.577534918E1	-8.619388938E-2	-8.858817071E-2	9.809344292E0	9.810122970E0
3.577735055E1	-7.422251999E-2	-9.577099234E-2	9.845257759E0	9.846003322E0
3.577935188E1	-8.379961550E-2	-8.140534163E-2	9.845257759E0	9.845950921E0
3.578135075E1	-7.661679387E-2	-7.422251999E-2	9.845257759E0	9.845835640E0
3.578335211E1	-6.943397224E-2	-7.661679387E-2	9.814132690E0	9.814677360E0
3.578535345E1	-6.943397224E-2	-6.703969836E-2	9.838075638E0	9.838549062E0
3.578735508E1	-6.225114316E-2	-7.182824612E-2	9.840469360E0	9.840928398E0
3.578935645E1	-7.422251999E-2	-7.901106775E-2	9.835680962E0	9.836278347E0
3.579135778E1	-7.901106775E-2	-7.422251999E-2	9.847652435E0	9.848249094E0
3.579336078E1	-7.182824612E-2	-6.703969836E-2	9.847652435E0	9.848142571E0
3.579536215E1	-5.985686928E-2	-7.901106775E-2	9.854835510E0	9.855334014E0
3.579736348E1	-7.182824612E-2	-7.182824612E-2	9.842864037E0	9.843388189E0
3.579936254E1	-8.140534163E-2	-6.703969836E-2	9.840469360E0	9.841034416E0
3.580136391E1	-7.182824612E-2	-6.943397224E-2	9.845257759E0	9.845764608E0
3.580336524E1	-8.619388938E-2	-7.901106775E-2	9.826104164E0	9.826799844E0
3.580536691E1	-7.901106775E-2	-7.182824612E-2	9.821314812E0	9.821895269E0
3.580736824E1	-6.464541703E-2	-7.422251999E-2	9.821314812E0	9.821808013E0
3.580936958E1	-5.027977005E-2	-7.182824612E-2	9.828497887E0	9.828888954E0
3.581137361E1	-7.182824612E-2	-6.703969836E-2	9.826104164E0	9.826595375E0
3.581337494E1	-7.422251999E-2	-7.182824612E-2	9.826104164E0	9.826647003E0
3.581537627E1	-7.182824612E-2	-8.140534163E-2	9.845257759E0	9.845856310E0
3.581737774E1	-7.661679387E-2	-7.661679387E-2	9.864412308E0	9.865007372E0
3.581937907E1	-6.943397224E-2	-7.182824612E-2	9.862017632E0	9.862523619E0
3.582138041E1	-7.182824612E-2	-8.619388938E-2	9.869200706E0	9.869838462E0
3.582338467E1	-7.182824612E-2	-8.379961550E-2	9.850046158E0	9.850664495E0
3.582538601E1	-8.140534163E-2	-8.858817071E-2	9.842864037E0	9.843599298E0
3.582738734E1	-8.379961550E-2	-9.098244458E-2	9.840469360E0	9.841246741E0
3.582939287E1	-7.422251999E-2	-8.379961550E-2	9.826104164E0	9.826741800E0
3.583139420E1	-7.182824612E-2	-8.379961550E-2	9.828497887E0	9.829117579E0
3.583339554E1	-7.422251999E-2	-7.901106775E-2	9.826104164E0	9.826702131E0
3.583539690E1	-7.422251999E-2	-7.901106775E-2	9.845257759E0	9.845854563E0
3.583739824E1	-7.661679387E-2	-7.422251999E-2	9.828497887E0	9.829076753E0
3.583939957E1	-6.943397224E-2	-6.943397224E-2	9.833286285E0	9.833776554E0
3.584140094E1	-5.267404765E-2	-6.943397224E-2	9.835680962E0	9.836067080E0
3.584340227E1	-5.985686928E-2	-8.379961550E-2	9.835680962E0	9.836220067E0
3.584540360E1	-5.267404765E-2	-8.619388938E-2	9.835680962E0	9.836199669E0
3.584740483E1	-8.140534163E-2	-9.098244458E-2	9.838075638E0	9.838833106E0
3.584940617E1	-6.943397224E-2	-8.858817071E-2	9.809344292E0	9.809990029E0
3.585140750E1	-7.182824612E-2	-8.858817071E-2	9.823709488E0	9.824371495E0
3.585340727E1	-6.464541703E-2	-9.337671846E-2	9.830892563E0	9.831548547E0
3.585540860E1	-7.901106775E-2	-8.379961550E-2	9.828497887E0	9.829172693E0
3.585740993E1	-8.619388938E-2	-7.901106775E-2	9.847652435E0	9.848346593E0
3.585941130E1	-8.140534163E-2	-7.422251999E-2	9.845257759E0	9.845874068E0
3.586141263E1	-7.422251999E-2	-6.703969836E-2	9.823709488E0	9.824218616E0
3.586341396E1	-6.943397224E-2	-8.379961550E-2	9.840469360E0	9.841071115E0
3.586541526E1	-7.182824612E-2	-8.619388938E-2	9.845257759E0	9.845897066E0
3.586741660E1	-7.661679387E-2	-8.619388938E-2	9.818921089E0	9.819598305E0
3.586941793E1	-9.337671846E-2	-8.858817071E-2	9.821314812E0	9.822158200E0
3.587141986E1	-7.901106775E-2	-8.619388938E-2	9.826104164E0	9.826799844E0
3.587342120E1	-7.182824612E-2	-7.901106775E-2	9.818921089E0	9.819501688E0
3.587542253E1	-7.901106775E-2	-8.619388938E-2	9.823709488E0	9.824405338E0
3.587742726E1	-6.464541703E-2	-7.422251999E-2	9.823709488E0	9.824202569E0
3.587942860E1	-6.703969836E-2	-7.661679387E-2	9.833286285E0	9.833813280E0
3.588142993E1	-6.464541703E-2	-8.140534163E-2	9.838075638E0	9.838624808E0
3.588342836E1	-7.182824612E-2	-7.422251999E-2	9.845257759E0	9.845799542E0
3.588542969E1	-7.422251999E-2	-7.422251999E-2	9.847652435E0	9.848211840E0
3.588743106E1	-5.506832153E-2	-9.098244458E-2	9.830892563E0	9.831467790E0
3.588942823E1	-6.464541703E-2	-8.858817071E-2	9.823709488E0	9.824321605E0
3.589142956E1	-5.746259540E-2	-7.901106775E-2	9.838075638E0	9.838560716E0
3.589343093E1	-7.182824612E-2	-7.661679387E-2	9.840469360E0	9.841029756E0
3.589543199E1	-7.182824612E-2	-9.577099234E-2	9.847652435E0	9.848380063E0
3.589743332E1	-7.661679387E-2	-9.337671846E-2	9.842864037E0	9.843605121E0
3.589943469E1	-5.985686928E-2	-7.661679387E-2	9.845257759E0	9.845737825E0
3.590143602E1	-5.506832153E-2	-7.422251999E-2	9.842864037E0	9.843297920E0
3.590343736E1	-7.422251999E-2	-9.337671846E-2	9.850046158E0	9.850768371E0
3.590543872E1	-7.661679387E-2	-1.005595401E-1	9.835680962E0	9.836493396E0
3.590744272E1	-5.506832153E-2	-8.619388938E-2	9.845257759E0	9.845789062E0
3.590944406E1	-7.182824612E-2	-8.619388938E-2	9.821314812E0	9.821955677E0
3.591144542E1	-7.182824612E-2	-7.901106775E-2	9.816526413E0	9.817107153E0
3.591344649E1	-4.788549617E-2	-7.901106775E-2	9.804554939E0	9.804990226E0
3.591544782E1	-6.703969836E-2	-6.703969836E-2	9.830892563E0	9.831349715E0
3.591744919E1	-6.703969836E-2	-6.703969836E-2	9.842864037E0	9.843320633E0
3.591945052E1	-5.985686928E-2	-7.661679387E-2	9.850046158E0	9.850525990E0
3.592145185E1	-5.267404765E-2	-8.140534163E-2	9.857229233E0	9.857706099E0
3.592345322E1	-7.422251999E-2	-8.140534163E-2	9.838075638E0	9.838692396E0
3.592545425E1	-7.422251999E-2	-7.901106775E-2	9.833286285E0	9.833883816E0
3.592745558E1	-6.703969836E-2	-7.182824612E-2	9.842864037E0	9.843354411E0
3.592945695E1	-6.943397224E-2	-6.703969836E-2	9.811738014E0	9.812212710E0
3.593145502E1	-7.661679387E-2	-6.943397224E-2	9.816526413E0	9.817070949E0
3.593345635E1	-7.661679387E-2	-7.661679387E-2	9.816526413E0	9.817124380E0
3.593545772E1	-8.858817071E-2	-7.182824612E-2	9.850046158E0	9.850706395E0
3.593745765E1	-7.901106775E-2	-8.140534163E-2	9.857229233E0	9.857882010E0
3.593945898E1	-7.182824612E-2	-8.619388938E-2	9.873989105E0	9.874626552E0
3.594146035E1	-7.182824612E-2	-8.858817071E-2	9.857229233E0	9.857888988E0
3.594346168E1	-6.703969836E-2	-7.901106775E-2	9.840469360E0	9.841014902E0
3.594546301E1	-7.661679387E-2	-8.140534163E-2	9.833286285E0	9.833921707E0
3.594746435E1	-6.703969836E-2	-7.661679387E-2	9.828497887E0	9.829025138E0
3.594946538E1	-7.422251999E-2	-7.661679387E-2	9.828497887E0	9.829076753E0
3.595146671E1	-7.182824612E-2	-8.379961550E-2	9.821314812E0	9.821934957E0
3.595346804E1	-5.746259540E-2	-8.140534163E-2	9.826104164E0	9.826609376E0
3.595546964E1	-7.661679387E-2	-7.901106775E-2	9.821314812E0	9.821931455E0
3.595747101E1	-7.422251999E-2	-7.422251999E-2	9.838075638E0	9.838635587E0
3.595947234E1	-8.379961550E-2	-7.661679387E-2	9.845257759E0	9.845912495E0
3.596147368E1	-8.379961550E-2	-8.619388938E-2	9.850046158E0	9.850779719E0
3.596347504E1	-8.140534163E-2	-9.337671846E-2	9.840469360E0	9.841249071E0
3.596547638E1	-7.661679387E-2	-1.029538140E-1	9.828497887E0	9.829335701E0
3.596747518E1	-6.943397224E-2	-9.577099234E-2	9.818921089E0	9.819633624E0
3.596947654E1	-7.422251999E-2	-8.619388938E-2	9.814132690E0	9.814791839E0
3.597147788E1	-7.182824612E-2	-8.619388938E-2	9.821314812E0	9.821955677E0
3.597347984E1	-7.182824612E-2	-8.379961550E-2	9.838075638E0	9.838694727E0
3.597548121E1	-5.746259540E-2	-7.182824612E-2	9.857229233E0	9.857658413E0
3.597748254E1	-5.985686928E-2	-7.661679387E-2	9.862017632E0	9.862496882E0
3.597948361E1	-7.661679387E-2	-6.943397224E-2	9.850046158E0	9.850588841E0
3.598148497E1	-7.901106775E-2	-8.619388938E-2	9.830892563E0	9.831587904E0
3.598348630E1	-6.703969836E-2	-9.337671846E-2	9.838075638E0	9.838747166E0
3.598548764E1	-6.943397224E-2	-8.619388938E-2	9.823709488E0	9.824332983E0
3.598748900E1	-6.464541703E-2	-7.661679387E-2	9.830892563E0	9.831403651E0
3.598949034E1	-5.985686928E-2	-8.140534163E-2	9.823709488E0	9.824229119E0
3.599149197E1	-7.182824612E-2	-7.901106775E-2	9.830892563E0	9.831472455E0
3.599349334E1	-7.661679387E-2	-7.661679387E-2	9.828497887E0	9.829095125E0
3.599549467E1	-7.661679387E-2	-7.901106775E-2	9.821314812E0	9.821931455E0
3.599749457E1	-8.140534163E-2	-7.422251999E-2	9.828497887E0	9.829115246E0
3.599949594E1	-7.182824612E-2	-7.182824612E-2	9.835680962E0	9.836205497E0
3.600149727E1	-6.225114316E-2	-8.619388938E-2	9.845257759E0	9.845831856E0
3.600350233E1	-5.746259540E-2	-8.858817071E-2	9.845257759E0	9.845823996E0
3.600550370E1	-6.464541703E-2	-9.098244458E-2	9.845257759E0	9.845890370E0
3.600750503E1	-6.225114316E-2	-1.053480953E-1	9.847652435E0	9.848412660E0
3.600950963E1	-6.464541703E-2	-1.029538140E-1	9.842864037E0	9.843614730E0
3.601151100E1	-6.943397224E-2	-7.901106775E-2	9.838075638E0	9.838637918E0
3.601351233E1	-7.661679387E-2	-8.140534163E-2	9.823709488E0	9.824345529E0
3.601551587E1	-8.140534163E-2	-8.619388938E-2	9.847652435E0	9.848366093E0
3.601751720E1	-7.901106775E-2	-8.619388938E-2	9.857229233E0	9.857922716E0
3.601951853E1	-8.140534163E-2	-8.858817071E-2	9.852440834E0	9.853175381E0
3.602152340E1	-6.464541703E-2	-8.140534163E-2	9.845257759E0	9.845806529E0
3.602352473E1	-6.225114316E-2	-8.140534163E-2	9.847652435E0	9.848185646E0
3.602552606E1	-5.985686928E-2	-7.182824612E-2	9.852440834E0	9.852884478E0
3.602752913E1	-5.985686928E-2	-8.379961550E-2	9.840469360E0	9.841008203E0
3.602953046E1	-6.464541703E-2	-8.619388938E-2	9.828497887E0	9.829088418E0
3.603153180E1	-7.422251999E-2	-8.140534163E-2	9.835680962E0	9.836297870E0
3.603353280E1	-6.703969836E-2	-7.661679387E-2	9.823709488E0	9.824236996E0
3.603553413E1	-7.422251999E-2	-7.901106775E-2	9.833286285E0	9.833883816E0
3.603753546E1	-8.619388938E-2	-9.098244458E-2	9.859623909E0	9.860420418E0
3.603953703E1	-7.901106775E-2	-7.901106775E-2	9.847652435E0	9.848286348E0
3.604153836E1	-7.182824612E-2	-8.858817071E-2	9.823709488E0	9.824371495E0
3.604353969E1	-7.661679387E-2	-8.379961550E-2	9.826104164E0	9.826760176E0
3.604554283E1	-7.661679387E-2	-8.858817071E-2	9.828497887E0	9.829195730E0
3.604754416E1	-6.464541703E-2	-8.858817071E-2	9.842864037E0	9.843474962E0
3.604954549E1	-5.746259540E-2	-8.379961550E-2	9.842864037E0	9.843388480E0
3.605154962E1	-6.225114316E-2	-9.098244458E-2	9.826104164E0	9.826722549E0
3.605355096E1	-5.027977005E-2	-7.901106775E-2	9.826104164E0	9.826550455E0
3.605555229E1	-5.267404765E-2	-6.943397224E-2	9.828497887E0	9.828884288E0
3.605755529E1	-6.943397224E-2	-6.943397224E-2	9.830892563E0	9.831382951E0
3.605955662E1	-8.858817071E-2	-8.619388938E-2	9.840469360E0	9.841245576E0
3.606155796E1	-7.422251999E-2	-9.337671846E-2	9.845257759E0	9.845980324E0
3.606355559E1	-6.943397224E-2	-9.816526622E-2	9.845257759E0	9.845991968E0
3.606555692E1	-7.661679387E-2	-9.098244458E-2	9.821314812E0	9.822035052E0
3.606755826E1	-5.506832153E-2	-9.098244458E-2	9.835680962E0	9.836255909E0
3.606955816E1	-5.027977005E-2	-8.619388938E-2	9.830892563E0	9.831398986E0
3.607155949E1	-6.464541703E-2	-8.379961550E-2	9.821314812E0	9.821885055E0
3.607356082E1	-8.140534163E-2	-7.661679387E-2	9.826104164E0	9.826740050E0
3.607555969E1	-8.619388938E-2	-7.182824612E-2	9.830892563E0	9.831532803E0
3.607756102E1	-8.140534163E-2	-7.661679387E-2	9.830892563E0	9.831528139E0
3.607956235E1	-8.619388938E-2	-8.619388938E-2	9.833286285E0	9.834041791E0
3.608156019E1	-8.140534163E-2	-8.140534163E-2	9.845257759E0	9.845930835E0
3.608356152E1	-6.943397224E-2	-7.422251999E-2	9.845257759E0	9.845782366E0
3.608556285E1	-8.379961550E-2	-8.619388938E-2	9.850046158E0	9.850779719E0
3.608756479E1	-8.379961550E-2	-8.379961550E-2	9.854835510E0	9.855548066E0
3.608956612E1	-6.943397224E-2	-9.098244458E-2	9.845257759E0	9.845922975E0
3.609156745E1	-6.464541703E-2	-7.661679387E-2	9.833286285E0	9.833797249E0
3.609356848E1	-7.661679387E-2	-8.619388938E-2	9.854835510E0	9.855510258E0
3.609556982E1	-7.901106775E-2	-8.140534163E-2	9.862017632E0	9.862670092E0
3.609757118E1	-5.985686928E-2	-6.464541703E-2	9.852440834E0	9.852834732E0
3.609957545E1	-6.703969836E-2	-6.703969836E-2	9.838075638E0	9.838532457E0
3.610157678E1	-6.225114316E-2	-6.703969836E-2	9.842864037E0	9.843289184E0
3.610357815E1	-5.985686928E-2	-7.661679387E-2	9.847652435E0	9.848132385E0
3.610557802E1	-5.985686928E-2	-6.225114316E-2	9.838075638E0	9.838454671E0
3.610757935E1	-5.267404765E-2	-5.985686928E-2	9.842864037E0	9.843186976E0
3.610958071E1	-5.746259540E-2	-7.422251999E-2	9.840469360E0	9.840917039E0
3.611157965E1	-7.661679387E-2	-8.140534163E-2	9.821314812E0	9.821951007E0
3.611358098E1	-8.379961550E-2	-8.140534163E-2	9.828497887E0	9.829192231E0
3.611558235E1	-8.379961550E-2	-7.422251999E-2	9.830892563E0	9.831529888E0
3.611758225E1	-8.140534163E-2	-7.422251999E-2	9.842864037E0	9.843480495E0
3.611958358E1	-5.985686928E-2	-8.140534163E-2	9.840469360E0	9.840988106E0
3.612158494E1	-5.506832153E-2	-8.619388938E-2	9.828497887E0	9.829030095E0
3.612358628E1	-8.140534163E-2	-9.098244458E-2	9.826104164E0	9.826862555E0
3.612558761E1	-5.985686928E-2	-7.661679387E-2	9.828497887E0	9.828978771E0
3.612758898E1	-6.225114316E-2	-7.661679387E-2	9.842864037E0	9.843359070E0
3.612958894E1	-6.943397224E-2	-8.619388938E-2	9.845257759E0	9.845879890E0
3.613159028E1	-7.422251999E-2	-7.422251999E-2	9.840469360E0	9.841029174E0
3.613359164E1	-7.661679387E-2	-6.703969836E-2	9.840469360E0	9.840995970E0
3.613559371E1	-5.985686928E-2	-6.943397224E-2	9.842864037E0	9.843290932E0
3.613759504E1	-6.464541703E-2	-8.619388938E-2	9.840469360E0	9.841059173E0
3.613959641E1	-5.506832153E-2	-6.464541703E-2	9.842864037E0	9.843230364E0
3.614159744E1	-5.506832153E-2	-6.703969836E-2	9.850046158E0	9.850428222E0
3.614359877E1	-6.225114316E-2	-8.858817071E-2	9.854835510E0	9.855430280E0
3.614560014E1	-7.422251999E-2	-7.182824612E-2	9.854835510E0	9.855376767E0
3.614760010E1	-7.422251999E-2	-6.703969836E-2	9.842864037E0	9.843372173E0
3.614960144E1	-7.182824612E-2	-8.140534163E-2	9.840469360E0	9.841068202E0
3.615160280E1	-5.027977005E-2	-8.140534163E-2	9.842864037E0	9.843329077E0
3.615361044E1	-6.225114316E-2	-8.140534163E-2	9.845257759E0	9.845791100E0
3.615561150E1	-8.379961550E-2	-7.901106775E-2	9.857229233E0	9.857902073E0
3.615761257E1	-8.379961550E-2	-7.901106775E-2	9.857229233E0	9.857902073E0
3.615961104E1	-7.182824612E-2	-7.901106775E-2	9.830892563E0	9.831472455E0
3.616161237E1	-6.703969836E-2	-8.858817071E-2	9.838075638E0	9.838702884E0
3.616361343E1	-6.943397224E-2	-7.661679387E-2	9.847652435E0	9.848195251E0
3.616561477E1	-7.661679387E-2	-7.901106775E-2	9.821314812E0	9.821931455E0
3.616761613E1	-9.337671846E-2	-8.140534163E-2	9.821314812E0	9.822096043E0
3.616961797E1	-8.140534163E-2	-8.379961550E-2	9.816526413E0	9.817221604E0
3.617161893E1	-6.225114316E-2	-8.858817071E-2	9.826104164E0	9.826700673E0
3.617362647E1	-7.422251999E-2	-8.858817071E-2	9.835680962E0	9.836359938E0
3.617562780E1	-8.379961550E-2	-7.901106775E-2	9.833286285E0	9.833960763E0
3.617763456E1	-8.379961550E-2	-9.098244458E-2	9.838075638E0	9.838853207E0
3.617963593E1	-8.619388938E-2	-8.858817071E-2	9.847652435E0	9.848428085E0
3.618164033E1	-8.619388938E-2	-9.098244458E-2	9.840469360E0	9.841267420E0
3.618364166E1	-7.422251999E-2	-9.098244458E-2	9.840469360E0	9.841169850E0
3.618564303E1	-8.140534163E-2	-8.140534163E-2	9.838075638E0	9.838749205E0
3.618764436E1	-7.661679387E-2	-8.140534163E-2	9.833286285E0	9.833921707E0
3.618964556E1	-6.464541703E-2	-7.901106775E-2	9.816526413E0	9.817057227E0
3.619164693E1	-6.943397224E-2	-7.661679387E-2	9.838075638E0	9.838618982E0
3.619364826E1	-7.182824612E-2	-7.661679387E-2	9.845257759E0	9.845817882E0
3.619564916E1	-7.422251999E-2	-7.661679387E-2	9.838075638E0	9.838653941E0
3.619765053E1	-6.943397224E-2	-7.422251999E-2	9.845257759E0	9.845782366E0
3.619965186E1	-6.703969836E-2	-7.422251999E-2	9.828497887E0	9.829006766E0
3.620165349E1	-6.703969836E-2	-8.619388938E-2	9.830892563E0	9.831498985E0
3.620365486E1	-5.985686928E-2	-7.661679387E-2	9.833286285E0	9.833766936E0
3.620565592E1	-6.943397224E-2	-7.422251999E-2	9.847652435E0	9.848176915E0
3.620765632E1	-6.703969836E-2	-8.858817071E-2	9.842864037E0	9.843490978E0
3.620966269E1	-5.985686928E-2	-8.619388938E-2	9.830892563E0	9.831452630E0
3.621166402E1	-5.746259540E-2	-7.422251999E-2	9.842864037E0	9.843311606E0
3.621365912E1	-6.464541703E-2	-7.661679387E-2	9.842864037E0	9.843374503E0
3.621566076E1	-8.619388938E-2	-8.379961550E-2	9.845257759E0	9.845991677E0
3.621766876E1	-8.140534163E-2	-8.619388938E-2	9.845257759E0	9.845971590E0
3.621967009E1	-8.379961550E-2	-8.858817071E-2	9.830892563E0	9.831648835E0
3.622167116E1	-7.422251999E-2	-9.816526622E-2	9.840469360E0	9.841238877E0
3.622367276E1	-6.703969836E-2	-9.337671846E-2	9.842864037E0	9.843535238E0
3.622567409E1	-6.464541703E-2	-9.337671846E-2	9.842864037E0	9.843519222E0
3.622767542E1	-6.464541703E-2	-9.337671846E-2	9.840469360E0	9.841124706E0
3.622967599E1	-5.746259540E-2	-8.140534163E-2	9.847652435E0	9.848156542E0
3.623167889E1	-6.464541703E-2	-8.619388938E-2	9.840469360E0	9.841059173E0
3.623367405E1	-6.943397224E-2	-8.379961550E-2	9.830892563E0	9.831494903E0
3.623567679E1	-7.422251999E-2	-1.005595401E-1	9.833286285E0	9.834080556E0
3.623767209E1	-6.464541703E-2	-9.577099234E-2	9.845257759E0	9.845935784E0
3.623967342E1	-5.746259540E-2	-9.098244458E-2	9.857229233E0	9.857816589E0
3.624167169E1	-5.267404765E-2	-8.379961550E-2	9.842864037E0	9.843361691E0
3.624367512E1	-6.464541703E-2	-8.858817071E-2	9.821314812E0	9.821927078E0
3.624567645E1	-7.661679387E-2	-8.619388938E-2	9.828497887E0	9.829174443E0
3.624767752E1	-7.901106775E-2	-7.901106775E-2	9.838075638E0	9.838710167E0
3.624968325E1	-8.619388938E-2	-7.661679387E-2	9.823709488E0	9.824386374E0
3.625168458E1	-8.619388938E-2	-7.182824612E-2	9.823709488E0	9.824350197E0
3.625368812E1	-8.140534163E-2	-6.943397224E-2	9.830892563E0	9.831474787E0
3.625568948E1	-7.182824612E-2	-7.182824612E-2	9.833286285E0	9.833810948E0
3.625769082E1	-7.422251999E-2	-6.703969836E-2	9.847652435E0	9.848160325E0
3.625969215E1	-7.661679387E-2	-6.703969836E-2	9.840469360E0	9.840995970E0
3.626169352E1	-7.661679387E-2	-7.661679387E-2	9.859623909E0	9.860219262E0
