"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3.054830070E0	2.699590325E-1	-3.413475156E-1	-6.105985641E-1	7.498177193E-1
3.064860970E0	5.925934315E-1	-4.524027705E-1	-1.297134399E0	1.496125961E0
3.074891870E0	8.605539203E-1	-6.397068501E-1	-1.568989754E0	1.900396472E0
3.084922736E0	7.875766754E-1	-9.656175971E-1	-1.276577950E0	1.783913009E0
3.094953636E0	8.532430530E-1	-1.276920676E0	-8.448076248E-1	1.752783513E0
3.104984502E0	8.436008692E-1	-1.267151594E0	-8.460340500E-1	1.741582385E0
3.115015402E0	9.341880083E-1	-1.288170099E0	1.882162094E-1	1.602346648E0
3.125046268E0	5.164448619E-1	-1.127704859E0	4.086008072E-1	1.305905113E0
3.135043801E0	1.233312786E-1	-8.486828208E-1	3.928546906E-1	9.432963174E-1
3.145041334E0	1.215532124E-1	-8.451901078E-1	3.924636841E-1	9.397602062E-1
3.155038900E0	2.768906057E-1	-7.439645529E-1	-2.272558212E-1	8.257099199E-1
3.165036466E0	2.763410807E-1	-7.505539656E-1	-2.265653610E-1	8.312806451E-1
3.175034032E0	4.374343157E-1	-6.952820420E-1	-7.554578781E-1	1.116011875E0
3.185031598E0	4.589331150E-1	-6.705037355E-1	-1.059778214E0	1.335411819E0
3.195062531E0	4.106944799E-1	-5.990002155E-1	-1.378736496E0	1.558327802E0
3.205093431E0	2.118888646E-1	-4.571628571E-1	-1.001692772E0	1.121286394E0
3.215124297E0	1.313823462E-2	-2.682545185E-1	-4.839277267E-1	5.534610597E-1
3.225155197E0	3.048628569E-4	-3.631401062E-2	-3.420333862E-1	3.439558658E-1
3.235186063E0	1.182892919E-2	-2.324539423E-2	-3.430709839E-1	3.440610003E-1
3.245216996E0	-2.293671668E-2	3.925574422E-1	-1.467599869E-1	4.197212553E-1
3.255247862E0	8.955700696E-2	4.769132733E-1	-6.460399628E-1	8.079816590E-1
3.265278762E0	2.319720834E-1	2.313668728E-1	-1.242262840E0	1.284740690E0
3.275309628E0	1.271192133E-1	1.039141417E-1	-1.536178589E0	1.544927862E0
3.285340494E0	1.138759106E-1	7.831490040E-2	-1.533723831E0	1.539938225E0
3.295371394E0	1.031993181E-1	1.712843180E-1	-1.419125557E0	1.433145409E0
3.305402260E0	2.822284698E-1	2.464771271E-1	-9.399833679E-1	1.011915320E0
3.315433160E0	6.329255104E-1	1.298499107E-2	-3.225584030E-1	7.104978783E-1
3.325463993E0	6.429350376E-1	3.694790602E-2	-3.247814178E-1	7.212583308E-1
3.335494893E0	2.362098694E-1	-3.671826124E-1	-2.015943527E-1	4.808933939E-1
3.345525759E0	4.173035026E-1	-3.643469214E-1	-3.957767487E-1	6.808304688E-1
3.355556692E0	3.486454487E-1	-2.424062490E-1	-4.354677200E-1	6.082323353E-1
3.365587558E0	3.251113296E-1	-2.684198022E-1	-4.333133698E-1	6.045717850E-1
3.375618458E0	2.093247175E-1	4.147171974E-1	3.929424286E-2	4.662094258E-1
3.385649358E0	5.295782089E-1	4.158120155E-1	2.615003586E-1	7.223123626E-1
3.395713591E0	7.544103265E-1	1.451865435E-1	5.911769867E-1	9.693834653E-1
3.405777791E0	9.021198750E-1	-1.571387649E-1	7.285346985E-1	1.170160530E0
3.415875357E0	8.033335805E-1	-3.299856186E-1	7.265977859E-1	1.132333737E0
3.425972890E0	5.838623643E-1	-4.930498600E-1	8.082742691E-1	1.112340199E0
3.436070423E0	5.089803934E-1	-7.021498084E-1	1.056850433E0	1.367116759E0
3.446167956E0	4.054950476E-1	-7.632404566E-1	1.352833748E0	1.605341514E0
3.456298856E0	1.097673625E-1	-6.511844993E-1	1.347046852E0	1.500208435E0
3.466429689E0	-4.560991377E-2	-4.742568135E-1	1.190658569E0	1.282445951E0
3.476560555E0	-2.815969288E-3	-5.307450294E-1	9.913091660E-1	1.124451901E0
3.486691388E0	-1.380170882E-1	-8.504973054E-1	7.437601089E-1	1.138232614E0
3.496788888E0	-1.390887797E-1	-8.557304740E-1	7.444286346E-1	1.142713580E0
3.506886421E0	-1.874762028E-1	-1.256605983E0	1.007190704E0	1.621307817E0
3.516983954E0	7.131048292E-2	-1.262135267E0	1.850102425E0	2.240747554E0
3.527081487E0	1.530120671E-1	-1.290553331E0	1.686742783E0	2.129328957E0
3.537179020E0	1.330873072E-1	-1.262803435E0	1.683154106E0	2.108409944E0
3.547276520E0	2.699948549E-1	-8.323044181E-1	1.913683891E0	2.104237131E0
3.557374053E0	3.547534943E-1	-6.315134764E-1	1.529025078E0	1.691915187E0
3.567471586E0	3.526491821E-1	-7.459770441E-1	7.691001892E-1	1.127988607E0
3.577602486E0	3.747497201E-1	-8.442132473E-1	9.581851959E-2	9.286089319E-1
3.587733352E0	3.288463354E-1	-8.776466846E-1	-4.074621201E-1	1.021973089E0
3.597864185E0	3.368737400E-1	-8.506376743E-1	-4.103717804E-1	1.002732949E0
3.607995051E0	1.204736978E-1	-9.753755927E-1	-5.256595612E-1	1.114535523E0
3.618125884E0	-6.147619486E-1	-1.259461761E0	2.166843414E-1	1.418142547E0
3.628256750E0	-9.247385263E-1	-1.073280096E0	6.987657547E-1	1.579666131E0
3.638387616E0	-9.053626657E-1	-1.061021566E0	6.976470947E-1	1.559538326E0
3.648518482E0	-7.500466108E-1	-1.162310719E0	1.237963676E0	1.856364779E0
3.658649315E0	-7.479952574E-1	-1.157737494E0	1.237537384E0	1.852390830E0
3.668780181E0	-8.526842594E-1	-1.366708279E0	3.631925583E-1	1.651323954E0
3.678911014E0	-7.207095027E-1	-1.291723967E0	4.117460251E-1	1.535417788E0
3.689041847E0	-5.092083812E-1	-9.929682016E-1	2.963428497E-1	1.154598679E0
3.699172713E0	-2.668611109E-1	-8.708389997E-1	-6.569862366E-3	9.108340019E-1
3.709303579E0	-2.835839689E-1	-8.230410814E-1	-1.057243347E-2	8.705907566E-1
3.719401079E0	5.278704166E-1	-9.059466124E-1	-1.536283493E-1	1.059711334E0
3.729498612E0	5.112956762E-1	-6.951388121E-1	-4.902772903E-1	9.924782406E-1
3.739596145E0	1.575598568E-1	-5.126930475E-1	-9.026784897E-1	1.050003679E0
3.749693678E0	-1.298431754E-1	-4.275394678E-1	-1.237436295E0	1.315635903E0
3.759791211E0	-3.506821394E-1	-2.874452472E-1	-1.482302666E0	1.550104489E0
3.769888744E0	-4.555608630E-1	-1.053537130E-1	-1.704907417E0	1.767864363E0
3.779986277E0	-4.371888638E-1	-1.122302413E-1	-1.704384804E0	1.763138477E0
3.790083810E0	-4.477224946E-1	-1.718977988E-1	-1.873713493E0	1.934116475E0
3.800181343E0	-4.457792938E-1	-1.787816584E-1	-1.873260498E0	1.933852878E0
3.810278876E0	-1.273291856E-1	-2.485780120E-1	-1.755952835E0	1.778025340E0
3.820409776E0	-9.710123390E-2	-3.560647368E-1	-1.452406883E0	1.498564814E0
3.830540609E0	3.724831343E-2	-3.315825164E-1	-1.008497238E0	1.062262247E0
3.840671475E0	1.687974185E-1	-1.071732938E-1	-5.624675751E-1	5.969492913E-1
3.850802341E0	9.323073924E-2	-3.917258978E-2	-8.585186005E-1	8.644539605E-1
3.860933207E0	9.050859511E-2	-1.843363047E-2	-8.596553802E-1	8.646033642E-1
3.871064073E0	-2.603843063E-2	-2.001567781E-1	-7.573699951E-1	7.838048515E-1
3.881194939E0	8.487265557E-3	-1.963937581E-1	-6.233968735E-1	6.536560286E-1
3.891325805E0	9.860567749E-2	-1.415272951E-1	-7.327852249E-1	7.528128856E-1
3.901456671E0	9.489974380E-2	-1.624910235E-1	-7.316513062E-1	7.554620625E-1
3.911587537E0	-8.462584764E-2	-1.727688015E-1	-3.927946091E-1	4.373764943E-1
3.921718403E0	-7.559918612E-2	-7.265651226E-2	3.098936081E-1	3.271517294E-1
3.931849269E0	-6.552444398E-2	-9.165912867E-2	3.110761642E-1	3.308522761E-1
3.941980102E0	-4.381113946E-1	1.114119291E-1	6.644573212E-1	8.036527507E-1
3.952110968E0	-4.969484806E-1	-5.862432718E-2	9.629383087E-1	1.085193435E0
3.962241801E0	-5.153219700E-1	-1.456481218E-2	1.426589966E0	1.516880944E0
3.972372667E0	-2.635677159E-1	1.697111130E-2	1.595475197E0	1.617188011E0
3.982503533E0	-2.755135298E-1	4.784107208E-3	1.596297264E0	1.619906031E0
3.992634399E0	-1.324573308E-1	-3.031735718E-1	1.582519531E0	1.616733505E0
4.002765232E0	-1.637076139E-1	-3.986738026E-1	1.180770874E0	1.256964932E0
4.012896098E0	-1.312477291E-1	-4.672202766E-1	9.200954437E-1	1.040238616E0
4.023026964E0	-1.437528282E-1	-4.635749757E-1	9.198560715E-1	1.040048954E0
4.033157830E0	-1.582490057E-1	-2.685572803E-1	1.268484116E0	1.306222689E0
4.043288696E0	-2.821780369E-2	-3.334858716E-1	1.233607292E0	1.278200306E0
4.053419562E0	-3.220957816E-1	-5.968785286E-1	1.225406647E0	1.400582422E0
4.063517062E0	-5.157719254E-1	-7.351676226E-1	1.485850334E0	1.736157633E0
4.073614595E0	-5.275074840E-1	-7.304098606E-1	1.485561371E0	1.737427782E0
4.083712128E0	-4.371088445E-1	-7.171699405E-1	1.892283440E0	2.070297921E0
4.093809694E0	-3.101643324E-1	-1.313422918E0	2.564630508E0	2.898035769E0
4.103907227E0	-1.677292585E-2	-1.532619476E0	2.753016472E0	3.150921053E0
4.114004760E0	-1.010979563E-1	-1.166951656E0	3.292887688E0	3.495011629E0
4.124102293E0	-3.418418020E-2	-4.739677608E-1	3.568954468E0	3.600451359E0
4.134199826E0	-6.598159671E-3	-8.604231477E-2	2.951921463E0	2.953182544E0
4.144330726E0	3.856401145E-2	-6.278100610E-2	2.165301323E0	2.166554513E0
4.154461559E0	3.211033940E-1	-1.645113826E-1	1.431757927E0	1.476516897E0
4.164592425E0	5.339373350E-1	-4.035652876E-1	7.465620041E-1	1.002650909E0
4.174723258E0	6.089171171E-1	-7.972526550E-1	4.269790649E-2	1.004099080E0
4.184820758E0	6.226007938E-1	-8.063352108E-1	4.308414459E-2	1.019639379E0
4.194918291E0	6.406553984E-1	-1.569135666E0	-8.783206940E-1	1.908945604E0
4.205015824E0	5.813392997E-1	-1.521256089E0	-8.904809952E-1	1.856106644E0
4.215113357E0	5.279156566E-1	-1.353166342E0	-8.193550110E-1	1.667662053E0
4.225210890E0	3.940476477E-1	-1.142218590E0	-5.522108078E-1	1.328485465E0
4.235308423E0	2.814010978E-1	-7.230340838E-1	-1.845455170E-1	7.975098194E-1
4.245405956E0	3.615442514E-1	-4.612183571E-1	-2.356176376E-1	6.316267013E-1
4.255503489E0	2.841434777E-1	-3.354896307E-1	-7.483329773E-1	8.679245665E-1
4.265601055E0	3.840710521E-1	-4.365966916E-1	-1.322996140E0	1.445145678E0
4.275698588E0	4.970404208E-1	-5.880795717E-1	-1.564866066E0	1.744044887E0
4.285796121E0	5.825589895E-1	-5.333936214E-1	-1.629791260E0	1.811105541E0
4.295893654E0	4.861797988E-1	-4.804060757E-1	-1.812371731E0	1.936969820E0
4.305957854E0	2.085301727E-1	-4.336923361E-1	-1.868164062E0	1.929147698E0
4.316022054E0	1.015465632E-1	-2.989281118E-1	-1.765965462E0	1.793963136E0
4.326086254E0	1.503282934E-1	-2.572031021E-1	-1.740284920E0	1.765600077E0
4.336150454E0	3.177194595E-1	-2.873339355E-1	-1.733581543E0	1.785724338E0
4.346248020E0	3.588910699E-1	-2.451068163E-1	-1.523232460E0	1.584019343E0
4.356345553E0	3.535580635E-1	-2.386663556E-1	-1.523498535E0	1.582091249E0
4.366443086E0	3.514263332E-1	-3.432472348E-1	-1.722381592E0	1.791066018E0
4.376540619E0	2.541414499E-1	-2.673014402E-1	-1.657901764E0	1.698433453E0
4.386638152E0	1.632592082E-1	-1.764055192E-1	-1.514482498E0	1.533437222E0
4.396735685E0	1.593731791E-1	1.176509261E-2	-1.067196846E0	1.079095610E0
4.406833218E0	2.396180183E-1	2.006556392E-1	-7.611017227E-1	8.227729411E-1
4.416930751E0	2.372033894E-1	4.024651349E-1	-8.331117630E-1	9.551538318E-1
4.426994917E0	1.741508245E-1	5.202351809E-1	-8.474225998E-1	1.009503945E0
4.437059150E0	-4.198924080E-2	6.312735081E-1	-8.017158508E-1	1.021282353E0
4.447089983E0	-3.056116402E-2	6.217687130E-1	-8.013391495E-1	1.014728905E0
4.457120883E0	-1.759034395E-2	6.866967678E-1	-8.175363541E-1	1.067814385E0
4.467151749E0	-1.929887235E-1	6.956278086E-1	-8.047637939E-1	1.081104740E0
4.477182649E0	-2.723862529E-1	6.691627502E-1	-4.973669052E-1	8.771242190E-1
4.487213549E0	-2.864597440E-1	6.416264176E-1	-4.963855743E-1	8.603152231E-1
4.497244415E0	-1.913007349E-2	4.814486802E-1	-2.613735199E-2	4.825369960E-1
4.507275315E0	-5.676078796E-2	3.866605163E-1	4.943542480E-1	6.301700282E-1
4.517306181E0	-3.332046419E-2	3.552838862E-1	1.019597054E0	1.080238420E0
4.527337081E0	1.707790792E-1	2.055588365E-1	1.245586395E0	1.273933043E0
4.537367947E0	3.811866045E-1	8.577066660E-2	1.684684753E0	1.729399478E0
4.547398847E0	3.662683964E-1	7.062828541E-2	1.685568810E0	1.726349647E0
4.557429713E0	3.873150051E-1	8.029818535E-3	1.808574677E0	1.849599890E0
4.567460579E0	3.109889925E-1	-1.628035307E-2	1.689733505E0	1.718190479E0
4.577491479E0	-9.146070480E-2	-1.095850468E-1	1.568363190E0	1.574845084E0
4.587522379E0	-2.025890648E-1	-4.460731149E-1	1.382355690E0	1.466605198E0
4.597553279E0	-1.835011691E-1	-4.580840468E-1	1.383084297E0	1.468480795E0
4.607584145E0	-2.818272114E-1	-1.503200769E0	9.935083389E-1	1.823759291E0
4.617615045E0	-3.440309167E-1	-1.630011797E0	1.369866371E0	2.156810053E0
4.627645911E0	-7.189674675E-2	-1.549751163E0	1.937213898E0	2.481873384E0
4.637676811E0	1.862586737E-1	-1.443201303E0	2.463261604E0	2.860975363E0
4.647674311E0	4.067368507E-1	-1.147467136E0	2.794828415E0	3.048472005E0
4.657671877E0	4.531723261E-1	-6.926134229E-1	2.518236160E0	2.650771938E0
4.667702777E0	5.423026085E-1	-4.035069346E-1	1.700748444E0	1.830151697E0
4.677733677E0	4.750207365E-1	-3.866557777E-1	8.571767807E-1	1.053517643E0
4.687764543E0	4.725778401E-1	-3.752681911E-1	8.565711975E-1	1.047793036E0
4.697795409E0	4.306182861E-1	-1.070330381E0	-3.196001053E-1	1.197156406E0
4.707826309E0	4.166391492E-1	-1.056092024E0	-3.203039169E-1	1.179624153E0
4.717857175E0	2.497155070E-1	-1.800635338E0	1.265296936E-1	1.822266506E0
4.727921408E0	1.298491657E-1	-1.716302395E0	4.247112274E-1	1.772832294E0
4.737985608E0	1.297107041E-1	-1.690559387E0	4.235763550E-1	1.747636357E0
4.748049841E0	-2.206606567E-1	-1.572329521E0	1.404137611E0	2.119555067E0
4.758114041E0	-3.429514766E-1	-1.044662476E0	1.137359619E0	1.581936252E0
4.768211607E0	-6.220520735E-1	-6.712582111E-1	7.247114182E-1	1.167365841E0
4.778309140E0	-7.205526233E-1	-4.601303339E-1	5.778856277E-1	1.031924322E0
4.788440006E0	-7.117927074E-1	-3.275696635E-1	2.850999832E-1	8.338061785E-1
4.798570872E0	-6.536103487E-1	-2.316780537E-1	-1.273984909E-1	7.050614044E-1
4.808701705E0	-4.223801792E-1	-2.147719860E-1	-4.417810440E-1	6.478445126E-1
4.818832571E0	-1.595607251E-1	-2.303820550E-1	-4.377717972E-1	5.197880940E-1
4.828963437E0	-1.700598598E-1	-1.957884133E-1	-4.385175705E-1	5.094615965E-1
4.839094303E0	-1.222150028E-1	3.455702960E-2	-6.019353867E-1	6.151885117E-1
4.849225169E0	-1.511806250E-1	2.852462232E-2	-5.975227356E-1	6.170110655E-1
4.859356035E0	-7.068480551E-2	1.048932821E-1	-5.785751343E-1	5.922399247E-1
4.869486901E0	-1.576416045E-1	1.732169986E-1	-6.576671600E-1	6.981268491E-1
4.879617734E0	-1.474342346E-1	1.812809706E-2	-6.863899231E-1	7.022795796E-1
4.889748567E0	-1.533470154E-1	6.630465388E-3	-6.863031387E-1	7.032576117E-1
4.899879400E0	-1.098327637E-1	-1.799763441E-1	-8.010540009E-1	8.283370284E-1
4.910010266E0	-1.655733734E-1	-1.880939901E-1	-9.995489120E-1	1.030481401E0
4.920141132E0	-1.609521210E-1	-2.035824656E-1	-9.993104935E-1	1.032459620E0
4.930271998E0	-3.660598397E-1	-1.233795583E-1	-1.109253883E0	1.174592057E0
4.940402864E0	-3.608104587E-1	-1.272619963E-1	-1.109166145E0	1.173298487E0
4.950533730E0	-2.360166162E-1	-1.455618441E-2	-6.902856827E-1	7.296643402E-1
4.960664596E0	-1.815841198E-1	9.808771312E-2	-2.307949066E-1	3.096131149E-1
4.970762096E0	-1.257059425E-1	2.119630426E-1	2.517032623E-2	2.477173000E-1
4.980859629E0	-1.150615290E-1	1.100239083E-1	-2.455081940E-1	2.926067141E-1
4.990957195E0	-3.798686340E-2	-7.396589220E-2	-6.549453735E-1	6.602025426E-1
5.001054728E0	-3.936263546E-2	-8.034910262E-2	-6.548671722E-1	6.609511394E-1
5.011152261E0	-8.632540703E-2	2.339051664E-2	-4.272613525E-1	4.365219989E-1
5.021249794E0	-4.015960693E-1	1.635532081E-2	-4.294080734E-1	5.881651069E-1
5.031313994E0	-4.044013619E-1	-5.350291729E-3	-4.290437698E-1	5.896165225E-1
5.041378194E0	-4.740126729E-1	-7.347016037E-2	-4.190416336E-1	6.369315263E-1
5.051442394E0	-3.719928861E-1	-9.028354287E-2	-2.127265930E-1	4.379297076E-1
5.061506594E0	-3.306269050E-1	-7.387995720E-2	5.944852829E-1	6.842405644E-1
5.071537460E0	-2.564771175E-1	2.118051052E-2	1.052047729E0	1.083066734E0
5.081568360E0	-1.574541181E-1	5.626684427E-2	1.200699806E0	1.212286180E0
5.091599260E0	-1.607540548E-1	4.796746373E-2	1.200922966E0	1.212583487E0
5.101630126E0	-4.466758668E-2	-8.877904713E-2	1.402327538E0	1.405844741E0
5.111661026E0	-1.002793610E-1	-2.340338379E-1	1.536593437E0	1.557545241E0
5.121691926E0	-6.545470655E-2	-7.040184736E-2	1.797616959E0	1.800185398E0
5.131722792E0	1.094642803E-1	-1.206234097E-1	1.558187485E0	1.566678229E0
5.141753692E0	2.904638052E-1	-2.969566286E-1	1.139290810E0	1.212656592E0
5.151784558E0	2.340009212E-1	-7.078628540E-1	6.415901184E-1	9.835975454E-1
5.161815458E0	7.028681040E-2	-1.177243233E0	6.828784943E-1	1.362778376E0
5.171846324E0	1.375446618E-1	-1.300763369E0	1.117088318E0	1.720113422E0
5.181877224E0	1.443303376E-1	-1.379811287E0	1.302500725E0	1.902949966E0
5.191941457E0	1.299814880E-1	-1.406651974E0	1.303586960E0	1.922213288E0
5.202005690E0	1.676217616E-1	-1.684034348E0	1.687178612E0	2.389694626E0
5.212069890E0	6.927957386E-2	-1.712267518E0	2.000699997E0	2.634285518E0
5.222134090E0	3.282642365E-2	-1.408695102E0	2.383076668E0	2.768493068E0
5.232198290E0	-2.105397433E-1	-7.050718069E-1	2.520998955E0	2.626192865E0
5.242262490E0	-4.417020679E-1	1.146127284E-1	1.643827438E0	1.705991044E0
5.252326723E0	-2.702426016E-1	2.488082647E-1	8.722581863E-1	9.464517737E-1
5.262390923E0	-1.299554408E-1	1.636797786E-1	-1.934776306E-1	2.848035815E-1
5.272455156E0	-1.057800800E-1	1.729529202E-1	-1.935291290E-1	2.802778295E-1
5.282519356E0	3.704522550E-2	-1.483767331E-1	-7.131166458E-1	7.293307577E-1
5.292583556E0	2.867315710E-1	-5.744688511E-1	-9.621849060E-1	1.156732142E0
5.302647756E0	3.185833097E-1	-1.310638666E0	-1.302350998E0	1.874936575E0
5.312711956E0	4.787997007E-1	-1.566824436E0	-8.023204803E-1	1.824254949E0
5.322776156E0	4.719458222E-1	-1.549304247E0	-8.028564453E-1	1.807665616E0
5.332873722E0	4.283031225E-1	-1.037550688E0	1.375341415E-1	1.130871626E0
5.342971255E0	4.393997490E-1	-1.012517929E0	1.370887756E-1	1.112231104E0
5.353068788E0	2.862426043E-1	-3.093781471E-1	4.673233032E-1	6.293176751E-1
5.363166321E0	3.001346588E-1	-3.027446270E-1	4.673805237E-1	6.325975628E-1
5.373263854E0	2.568622231E-1	1.088046879E-1	-2.321624756E-2	2.799208030E-1
5.383361387E0	2.149088681E-1	1.109421253E-1	-5.377302170E-1	5.896166237E-1
5.393458920E0	2.696395218E-1	-4.188433290E-3	-8.727502823E-1	9.134637759E-1
5.403556453E0	2.383024544E-1	-1.372487247E-1	-1.219888687E0	1.250501372E0
5.413653986E0	1.840560436E-1	-1.183514670E-1	-1.303818703E0	1.322054048E0
5.423751519E0	2.523387074E-1	-9.767014533E-2	-1.198832512E0	1.228988882E0
5.433849052E0	4.555630982E-1	-2.311944813E-1	-1.278253555E0	1.376561214E0
5.443946585E0	4.363536537E-1	-3.127135634E-1	-1.362422943E0	1.464373777E0
5.454077485E0	5.097657442E-1	-2.019425482E-1	-1.288648605E0	1.400448905E0
5.464208351E0	4.866085947E-1	-1.865175664E-1	-1.289033890E0	1.390390268E0
5.474339217E0	6.319736838E-1	-1.066440120E-1	-1.200747490E0	1.361087145E0
5.484470083E0	5.480866432E-1	6.970202178E-2	-8.992738724E-1	1.055438695E0
5.494567583E0	4.515816867E-1	4.379731715E-1	-9.352903366E-1	1.127171031E0
5.504665116E0	3.262881935E-1	6.652151346E-1	-9.998617172E-1	1.244467201E0
5.514796016E0	1.094955765E-2	6.936199069E-1	-1.061913490E0	1.268419776E0
5.524926882E0	2.286971174E-2	6.508339047E-1	-1.219718933E0	1.382686541E0
5.535057748E0	2.466482483E-2	6.320712566E-1	-1.219433784E0	1.373732573E0
5.545188614E0	-2.272222191E-2	6.398615837E-1	-1.353194237E0	1.497021639E0
5.555319447E0	-1.700537056E-1	5.923435688E-1	-1.281043053E0	1.421569720E0
5.565450313E0	1.512772441E-1	2.651486099E-1	-7.849006653E-1	8.421743550E-1
5.575614513E0	1.797503233E-1	1.432808638E-1	-3.294763565E-1	4.017390374E-1
5.585778713E0	7.320015132E-2	2.067299187E-1	-9.889602661E-4	2.193091414E-1
5.595942879E0	3.801699728E-2	2.836054862E-1	2.436857224E-1	3.758458396E-1
5.606107079E0	2.759057283E-2	2.673840523E-1	2.442302704E-1	3.631857598E-1
5.616271245E0	6.180164963E-2	3.111668825E-1	8.363265991E-1	8.944755184E-1
5.626435445E0	1.836793721E-1	3.131609857E-1	1.057383537E0	1.117974892E0
5.636599611E0	-8.764006197E-3	2.284402549E-1	1.307395935E0	1.327232417E0
5.646763811E0	-1.579726934E-1	1.287176311E-1	1.337384224E0	1.352819339E0
5.656927977E0	-1.834408343E-1	-6.743520498E-2	1.343628883E0	1.357768987E0
5.667092177E0	-4.999663308E-2	-2.437928617E-1	1.211114883E0	1.236419785E0
5.677256377E0	1.313868314E-1	-3.785734773E-1	1.112123489E0	1.182116336E0
5.687420543E0	1.169081181E-1	-3.686227500E-1	9.650745392E-1	1.039672596E0
5.697551376E0	-1.381113380E-1	-4.895153344E-1	8.152933121E-1	9.609387020E-1
5.707682242E0	-2.808840275E-1	-7.866920233E-1	9.500370026E-1	1.265049597E0
5.717813108E0	-2.856524289E-1	-9.352993965E-1	8.211584091E-1	1.276982147E0
5.727943974E0	-2.896916270E-1	-9.346484542E-1	8.837928772E-1	1.318551789E0
5.738074840E0	-1.511242986E-1	-9.785510302E-1	9.390687943E-1	1.364643130E0
5.748205673E0	-1.634643972E-1	-9.760233164E-1	9.389553070E-1	1.364177112E0
5.758303173E0	3.378125653E-2	-9.077727795E-1	2.087604523E0	2.276682946E0
5.768400706E0	2.649480104E-1	-5.996378064E-1	2.314167023E0	2.405230125E0
5.778498239E0	2.610799074E-1	-5.858140588E-1	2.313423157E0	2.400680639E0
5.788595772E0	4.934141040E-1	-3.897088170E-1	2.102375031E0	2.194381737E0
5.798693305E0	6.927278042E-1	-6.226500869E-1	1.051348686E0	1.404599232E0
5.808790838E0	5.874379277E-1	-1.016998410E0	3.166704178E-1	1.216408336E0
5.818888371E0	5.087761879E-1	-1.268030286E0	-1.905584335E-1	1.379516775E0
5.828985904E0	5.138106346E-1	-1.269118547E0	-1.905260086E-1	1.382376004E0
5.839083437E0	-4.315788299E-2	-1.494340301E0	-1.596832275E-1	1.503467416E0
5.849180970E0	-3.182743192E-1	-1.435453296E0	-5.481433868E-2	1.471335896E0
5.859278503E0	-3.220186234E-1	-1.424282551E0	-5.539417267E-2	1.461282072E0
5.869376036E0	-4.372613728E-1	-1.182938933E0	6.574296951E-1	1.422236208E0
5.879473569E0	-4.513550401E-1	-1.167788267E0	6.567544937E-1	1.413781197E0
5.889571102E0	-3.182274401E-1	-5.439496636E-1	1.012991905E0	1.193022439E0
5.899668635E0	-3.659700751E-1	-3.693616688E-1	7.086591721E-1	8.789539012E-1
5.909766168E0	-2.208225727E-1	-3.484528661E-1	1.363592148E-1	4.344834220E-1
5.919863701E0	-1.623413861E-1	-3.284182549E-1	-2.653598785E-2	3.673110867E-1
5.929961234E0	-1.628187448E-1	-2.346289307E-1	-1.729812622E-1	3.338909940E-1
5.940058767E0	-1.760739684E-1	-2.138349265E-1	-1.736516953E-1	3.269286304E-1
5.950156300E0	-1.370193362E-1	-1.812131405E-1	-4.641427994E-1	5.167601368E-1
5.960253833E0	-1.449800283E-1	-1.631630361E-1	-4.646921158E-1	5.134005721E-1
5.970351399E0	-1.188320965E-1	-1.481197625E-1	-9.486608505E-1	9.674802016E-1
5.980448932E0	-5.908772349E-2	-1.407599151E-1	-1.114067078E0	1.124477730E0
5.990546465E0	-2.444356680E-2	-1.936610937E-1	-1.006793976E0	1.025541914E0
6.000643998E0	-1.031496227E-1	-7.867994905E-2	-9.592933655E-1	9.680258985E-1
6.010741531E0	-2.370070815E-1	2.443617582E-2	-9.211759567E-1	9.514907391E-1
6.020839064E0	-3.721754551E-1	1.144709885E-1	-9.330797195E-1	1.011066734E0
6.030936564E0	-4.203256369E-1	1.234326363E-1	-1.243992805E0	1.318873518E0
6.041034097E0	-4.541859627E-1	1.240943372E-1	-1.183550835E0	1.273764841E0
6.051131630E0	-3.898515701E-1	9.146189690E-2	-1.072904587E0	1.145195956E0
6.061229163E0	-3.934474587E-1	8.260616660E-2	-1.072491646E0	1.145365886E0
6.071326696E0	-2.675541639E-1	9.203574061E-2	-8.687162399E-1	9.136321545E-1
6.081424229E0	-8.765701950E-2	3.022047877E-1	-3.657598495E-1	4.824849784E-1
6.091521762E0	5.631518364E-2	1.417861283E-1	-5.427007675E-1	5.637364891E-1
6.101619295E0	6.024651229E-2	-1.160954833E-1	-1.052152634E0	1.060251370E0
6.111716828E0	5.819323659E-2	-1.333530247E-1	-1.051379204E0	1.061398941E0
6.121780994E0	-3.124670386E-1	1.069100499E-1	-9.907741547E-1	1.044365278E0
6.131845194E0	-3.478669524E-1	1.978376210E-1	-7.244596481E-1	8.276429923E-1
6.141909427E0	-3.007339835E-1	2.601855099E-1	-5.203542709E-1	6.549091507E-1
6.151973627E0	-3.550406694E-1	3.181116581E-1	-3.544168472E-1	5.940203747E-1
6.162037860E0	-3.512007594E-1	3.003752232E-1	-3.535947800E-1	5.818904678E-1
6.172102060E0	-4.485968947E-1	4.991238117E-1	4.805545807E-1	8.254068442E-1
6.182132926E0	-4.484314322E-1	4.758843184E-1	4.818201065E-1	8.122236446E-1
6.192163792E0	-2.383854240E-1	3.679666519E-1	7.037200928E-1	8.291254647E-1
