"Time (s)"	"Magnetic Field x (µT)"	"Magnetic Field y (µT)"	"Magnetic Field z (µT)"	"Absolute field (µT)"
9.792231445E0	-1.439999938E0	2.303999901E1	-4.259999847E1	4.845281234E1
9.802195678E0	-8.399999738E-1	2.303999901E1	-4.193999863E1	4.785927955E1
9.812193211E0	-2.999999821E-1	2.285999870E1	-4.157999802E1	4.745066676E1
9.822190777E0	-4.199999869E-1	2.315999985E1	-4.145999908E1	4.749203635E1
9.832188310E0	-2.399999946E-1	2.273999977E1	-4.145999908E1	4.728738430E1
9.842185876E0	-8.399999738E-1	2.285999870E1	-4.200000000E1	4.782556995E1
9.852183442E0	-1.019999981E0	2.327999878E1	-4.236000061E1	4.834633797E1
9.862181008E0	-1.139999986E0	2.327999878E1	-4.223999786E1	4.824391529E1
9.872178574E0	-1.439999938E0	2.357999992E1	-4.218000031E1	4.834503513E1
9.882176140E0	-1.139999986E0	2.357999992E1	-4.205999756E1	4.823234797E1
9.892173706E0	-1.259999990E0	2.339999962E1	-4.170000076E1	4.783343648E1
9.902171239E0	-7.799999714E-1	2.303999901E1	-4.152000046E1	4.749063478E1
9.912168805E0	-7.799999714E-1	2.243999863E1	-4.139999771E1	4.709693991E1
9.922166338E0	-6.599999666E-1	2.261999893E1	-4.170000076E1	4.744459943E1
9.932163904E0	-7.799999714E-1	2.268000031E1	-4.193999863E1	4.768599688E1
9.942161470E0	-7.799999714E-1	2.268000031E1	-4.193999863E1	4.768599688E1
9.952159070E0	-5.399999619E-1	2.369999886E1	-4.223999786E1	4.843757803E1
9.962156636E0	-5.399999619E-1	2.339999962E1	-4.223999786E1	4.829150030E1
9.972154202E0	-5.999999866E-2	2.303999901E1	-4.170000076E1	4.764173819E1
9.982151768E0	-3.599999845E-1	2.310000038E1	-4.157999802E1	4.756717201E1
9.992149301E0	-2.999999821E-1	2.261999893E1	-4.145999908E1	4.723013737E1
1.000214687E1	-5.999999866E-2	2.226000023E1	-4.109999847E1	4.674100004E1
1.001214443E1	-5.999999866E-2	2.250000000E1	-4.115999985E1	4.690841276E1
1.002214200E1	-1.799999923E-1	2.226000023E1	-4.175999832E1	4.732269508E1
1.003213957E1	-1.799999923E-1	2.231999969E1	-4.152000046E1	4.713942325E1
1.004213713E1	-7.799999714E-1	2.273999977E1	-4.193999863E1	4.771456250E1
1.005213470E1	-7.799999714E-1	2.261999893E1	-4.241999817E1	4.808044297E1
1.006213226E1	-7.199999690E-1	2.321999931E1	-4.265999985E1	4.857532661E1
1.007212983E1	-6.599999666E-1	2.339999962E1	-4.241999817E1	4.845050905E1
1.008212736E1	-7.199999690E-1	2.334000015E1	-4.200000000E1	4.805490617E1
1.009212493E1	-1.199999928E0	2.345999908E1	-4.181999969E1	4.796586215E1
1.010212246E1	-1.439999938E0	2.315999985E1	-4.139999771E1	4.745965659E1
1.011212003E1	-1.019999981E0	2.237999916E1	-4.145999908E1	4.712574972E1
1.012211759E1	-5.999999642E-1	2.250000000E1	-4.157999802E1	4.728114037E1
1.013211516E1	-1.799999923E-1	2.250000000E1	-4.181999969E1	4.748889106E1
1.014211272E1	1.199999973E-1	2.237999916E1	-4.145999908E1	4.711486269E1
1.015211026E1	-2.399999946E-1	2.268000031E1	-4.145999908E1	4.725856047E1
1.016210782E1	-2.999999821E-1	2.279999924E1	-4.152000046E1	4.736919255E1
1.017210536E1	-2.999999821E-1	2.261999893E1	-4.139999771E1	4.717747516E1
1.018210292E1	1.799999923E-1	2.231999969E1	-4.157999802E1	4.719227714E1
1.019210046E1	2.399999946E-1	2.261999893E1	-4.175999832E1	4.749336176E1
1.020209802E1	3.599999845E-1	2.213999939E1	-4.157999802E1	4.710844306E1
1.021209562E1	6.599999666E-1	2.219999886E1	-4.115999985E1	4.676987424E1
1.022209319E1	6.599999666E-1	2.171999931E1	-4.055999756E1	4.601420837E1
1.023209075E1	7.199999690E-1	2.100000000E1	-3.995999908E1	4.514775661E1
1.024208829E1	7.199999690E-1	2.105999947E1	-3.965999985E1	4.491055071E1
1.025208582E1	7.199999690E-1	2.100000000E1	-3.929999924E1	4.456465348E1
1.026208335E1	1.199999973E-1	2.171999931E1	-4.007999802E1	4.558704872E1
1.027208092E1	-1.799999923E-1	2.219999886E1	-4.055999756E1	4.623835801E1
1.028207849E1	-4.799999893E-1	2.219999886E1	-4.050000000E1	4.618788098E1
1.029207605E1	-6.599999666E-1	2.219999886E1	-4.104000092E1	4.666430353E1
1.030207362E1	-6.599999666E-1	2.219999886E1	-4.104000092E1	4.666430353E1
1.031207118E1	-2.399999946E-1	2.184000015E1	-4.050000000E1	4.601405445E1
1.032206875E1	-5.999999866E-2	2.226000023E1	-4.091999817E1	4.658280219E1
1.033206628E1	-2.999999821E-1	2.231999969E1	-4.073999786E1	4.645449184E1
1.034206385E1	-1.199999973E-1	2.202000046E1	-4.043999863E1	4.604658846E1
1.035206138E1	-5.999999642E-1	2.250000000E1	-4.121999741E1	4.696486118E1
1.036205898E1	-8.399999738E-1	2.213999939E1	-4.134000015E1	4.690288675E1
1.037205655E1	-7.199999690E-1	2.184000015E1	-4.091999817E1	4.638911787E1
1.038205411E1	-4.199999869E-1	2.177999878E1	-4.061999893E1	4.609261394E1
1.039205168E1	-2.399999946E-1	2.153999901E1	-4.037999725E1	4.576650888E1
1.040204924E1	-2.999999821E-1	2.184000015E1	-4.020000076E1	4.575058107E1
1.041204681E1	-1.799999923E-1	2.189999962E1	-4.050000000E1	4.604228908E1
1.042204434E1	-1.199999973E-1	2.237999916E1	-4.037999725E1	4.616733630E1
1.043204191E1	2.399999946E-1	2.243999863E1	-4.055999756E1	4.635433680E1
1.044203944E1	6.599999666E-1	2.171999931E1	-4.050000000E1	4.596133125E1
1.045203701E1	3.599999845E-1	2.153999901E1	-4.061999893E1	4.597918519E1
1.046203458E1	-2.999999821E-1	2.153999901E1	-4.145999908E1	4.672251151E1
1.047203214E1	-7.799999714E-1	2.189999962E1	-4.145999908E1	4.689509470E1
1.048202971E1	-1.079999924E0	2.237999916E1	-4.139999771E1	4.707430905E1
1.049202727E1	-1.079999924E0	2.268000031E1	-4.152000046E1	4.732292522E1
1.050202484E1	-1.199999928E0	2.255999947E1	-4.181999969E1	4.753215701E1
1.051202234E1	-1.199999928E0	2.237999916E1	-4.229999924E1	4.787059951E1
1.052201990E1	-1.019999981E0	2.255999947E1	-4.277999878E1	4.837481030E1
1.053201744E1	-1.139999986E0	2.255999947E1	-4.307999802E1	4.864297899E1
1.054201500E1	-8.999999762E-1	2.292000008E1	-4.284000015E1	4.859425909E1
1.055201257E1	-8.999999762E-1	2.303999901E1	-4.254000092E1	4.838701512E1
1.056201014E1	-1.139999986E0	2.334000015E1	-4.247999954E1	4.848304413E1
1.057200770E1	-1.079999924E0	2.363999939E1	-4.247999954E1	4.862680672E1
1.058200527E1	-1.259999990E0	2.297999954E1	-4.200000000E1	4.789225385E1
1.059200283E1	-1.019999981E0	2.292000008E1	-4.193999863E1	4.780512826E1
1.060200037E1	-8.999999762E-1	2.292000008E1	-4.205999756E1	4.790803480E1
1.061199790E1	-7.799999714E-1	2.303999901E1	-4.170000076E1	4.764808514E1
1.062199547E1	-1.799999923E-1	2.321999931E1	-4.170000076E1	4.772934979E1
1.063199303E1	-4.199999869E-1	2.345999908E1	-4.163999939E1	4.779578963E1
1.064199060E1	-7.799999714E-1	2.345999908E1	-4.139999771E1	4.759138333E1
1.065198816E1	-5.399999619E-1	2.363999939E1	-4.181999969E1	4.804220588E1
1.066198570E1	-7.799999714E-1	2.363999939E1	-4.205999756E1	4.825454762E1
1.067198323E1	-9.599999785E-1	2.334000015E1	-4.205999756E1	4.811154333E1
1.068198080E1	-7.199999690E-1	2.297999954E1	-4.193999863E1	4.782846709E1
1.069197833E1	-1.019999981E0	2.250000000E1	-4.211999893E1	4.776384312E1
1.070197593E1	-8.399999738E-1	2.255999947E1	-4.211999893E1	4.778863344E1
1.071197350E1	-1.199999973E-1	2.292000008E1	-4.236000061E1	4.816337255E1
1.072197106E1	-1.199999973E-1	2.261999893E1	-4.205999756E1	4.775690679E1
1.073196863E1	-3.599999845E-1	2.261999893E1	-4.115999985E1	4.696743062E1
1.074196623E1	-5.999999642E-1	2.321999931E1	-4.109999847E1	4.720951432E1
1.075196379E1	-1.019999981E0	2.315999985E1	-4.115999985E1	4.723951291E1
1.076196133E1	-1.079999924E0	2.376000023E1	-4.145999908E1	4.779786119E1
1.077195889E1	-7.799999714E-1	2.381999969E1	-4.187999725E1	4.818646029E1
1.078195642E1	-8.999999762E-1	2.357999992E1	-4.163999939E1	4.786142440E1
1.079195399E1	-1.019999981E0	2.303999901E1	-4.134000015E1	4.733790835E1
1.080195156E1	-9.599999785E-1	2.268000031E1	-4.152000046E1	4.732033867E1
1.081194912E1	-1.019999981E0	2.303999901E1	-4.170000076E1	4.765261816E1
1.082194672E1	-8.399999738E-1	2.285999870E1	-4.181999969E1	4.766757299E1
1.083194429E1	-8.399999738E-1	2.351999855E1	-4.175999832E1	4.793530423E1
1.084194186E1	-5.399999619E-1	2.357999992E1	-4.205999756E1	4.822189742E1
1.085193939E1	-3.599999845E-1	2.292000008E1	-4.193999863E1	4.779560114E1
1.086193695E1	-3.599999845E-1	2.303999901E1	-4.211999893E1	4.801109730E1
1.087193449E1	0.000000000E0	2.285999870E1	-4.193999863E1	4.776550037E1
1.088193202E1	-5.999999866E-2	2.279999924E1	-4.170000076E1	4.752613627E1
1.089192959E1	-4.799999893E-1	2.297999954E1	-4.211999893E1	4.798338347E1
1.090192715E1	-2.999999821E-1	2.250000000E1	-4.211999893E1	4.775389314E1
1.091192472E1	-7.799999714E-1	2.231999969E1	-4.223999786E1	4.778083513E1
1.092192225E1	-1.139999986E0	2.231999969E1	-4.193999863E1	4.752310460E1
1.093191982E1	-3.599999845E-1	2.202000046E1	-4.079999924E1	4.636431772E1
1.094191735E1	-3.599999845E-1	2.207999992E1	-4.013999939E1	4.581348653E1
1.095191495E1	-2.399999946E-1	2.195999908E1	-4.043999863E1	4.601839468E1
1.096191252E1	-2.399999946E-1	2.195999908E1	-4.055999756E1	4.612388277E1
1.097191008E1	-8.999999762E-1	2.213999939E1	-4.152000046E1	4.706272422E1
1.098190765E1	-1.259999990E0	2.219999886E1	-4.187999725E1	4.741689276E1
1.099190521E1	-9.599999785E-1	2.261999893E1	-4.152000046E1	4.729161014E1
1.100190275E1	-6.599999666E-1	2.231999969E1	-4.163999939E1	4.724941836E1
1.101190028E1	-1.799999923E-1	2.213999939E1	-4.134000015E1	4.689570967E1
1.102189785E1	-1.799999923E-1	2.231999969E1	-4.152000046E1	4.713942325E1
1.103189538E1	-1.799999923E-1	2.160000038E1	-4.127999878E1	4.659002807E1
1.104189291E1	5.999999866E-2	2.160000038E1	-4.086000061E1	4.621799721E1
1.105189048E1	1.799999923E-1	2.189999962E1	-4.091999817E1	4.641216040E1
1.106188804E1	5.999999866E-2	2.171999931E1	-4.121999741E1	4.659238303E1
1.107188561E1	1.199999973E-1	2.226000023E1	-4.181999969E1	4.737546184E1
1.108188318E1	-6.599999666E-1	2.261999893E1	-4.223999786E1	4.791990579E1
1.109188074E1	-1.139999986E0	2.279999924E1	-4.254000092E1	4.827826885E1
1.110187828E1	-7.799999714E-1	2.315999985E1	-4.229999924E1	4.823156568E1
1.111187584E1	-7.799999714E-1	2.297999954E1	-4.218000031E1	4.803999589E1
1.112187334E1	-2.999999821E-1	2.255999947E1	-4.205999756E1	4.772930934E1
1.113187091E1	-1.799999923E-1	2.213999939E1	-4.163999939E1	4.716038085E1
1.114186847E1	-2.999999821E-1	2.189999962E1	-4.152000046E1	4.694262904E1
1.115186604E1	-4.799999893E-1	2.202000046E1	-4.134000015E1	4.684128983E1
1.116186360E1	-8.399999738E-1	2.237999916E1	-4.152000046E1	4.717499762E1
1.117186117E1	-1.019999981E0	2.285999870E1	-4.175999832E1	4.761845651E1
1.118185874E1	-8.999999762E-1	2.285999870E1	-4.200000000E1	4.782666140E1
1.119185627E1	-4.799999893E-1	2.285999870E1	-4.187999725E1	4.771523982E1
1.120185384E1	-1.799999923E-1	2.297999954E1	-4.163999939E1	4.756051228E1
1.121185137E1	-2.399999946E-1	2.285999870E1	-4.139999771E1	4.729267334E1
1.122184894E1	-3.599999845E-1	2.310000038E1	-4.152000046E1	4.751473514E1
1.123184650E1	-6.599999666E-1	2.237999916E1	-4.127999878E1	4.696102918E1
1.124184407E1	-4.799999893E-1	2.213999939E1	-4.157999802E1	4.710951292E1
1.125184160E1	-4.799999893E-1	2.213999939E1	-4.175999832E1	4.726846129E1
1.126183913E1	-5.399999619E-1	2.189999962E1	-4.157999802E1	4.699784908E1
1.127183670E1	-5.999999642E-1	2.279999924E1	-4.205999756E1	4.784603808E1
1.128183423E1	-8.999999762E-1	2.279999924E1	-4.152000046E1	4.737679182E1
1.129183180E1	-7.199999690E-1	2.285999870E1	-4.181999969E1	4.766560935E1
1.130182936E1	-9.599999785E-1	2.310000038E1	-4.175999832E1	4.773289303E1
1.131182696E1	-1.079999924E0	2.297999954E1	-4.175999832E1	4.767750244E1
1.132182453E1	-1.259999990E0	2.310000038E1	-4.200000000E1	4.794994909E1
1.133182210E1	-1.259999990E0	2.315999985E1	-4.163999939E1	4.766406133E1
1.134181966E1	-8.999999762E-1	2.310000038E1	-4.187999725E1	4.783674516E1
1.135181720E1	-7.799999714E-1	2.315999985E1	-4.218000031E1	4.812635888E1
1.136181476E1	-6.599999666E-1	2.339999962E1	-4.200000000E1	4.808321518E1
1.137181229E1	-8.999999762E-1	2.315999985E1	-4.157999802E1	4.760348546E1
1.138180986E1	-6.599999666E-1	2.268000031E1	-4.091999817E1	4.678957431E1
1.139180743E1	-4.199999869E-1	2.261999893E1	-4.037999725E1	4.628590422E1
1.140180499E1	-2.399999946E-1	2.177999878E1	-4.013999939E1	4.566886793E1
1.141180256E1	2.999999821E-1	2.142000008E1	-4.050000000E1	4.581655163E1
1.142180012E1	1.199999973E-1	2.129999924E1	-4.050000000E1	4.575974615E1
1.143179769E1	5.999999866E-2	2.129999924E1	-4.037999725E1	4.565345272E1
1.144179522E1	1.799999923E-1	2.189999962E1	-4.079999924E1	4.630639611E1
1.145179279E1	-1.199999973E-1	2.243999863E1	-4.079999924E1	4.656401911E1
1.146179032E1	-1.199999973E-1	2.321999931E1	-4.134000015E1	4.741495946E1
1.147178789E1	-5.999999866E-2	2.310000038E1	-4.181999969E1	4.777578876E1
1.148178545E1	-1.199999973E-1	2.334000015E1	-4.152000046E1	4.763066707E1
1.149178302E1	-1.199999973E-1	2.334000015E1	-4.200000000E1	4.804966188E1
1.150178059E1	1.799999923E-1	2.279999924E1	-4.163999939E1	4.747380240E1
1.151177815E1	-3.599999845E-1	2.292000008E1	-4.152000046E1	4.742748614E1
1.152177572E1	-2.999999821E-1	2.237999916E1	-4.163999939E1	4.727413576E1
1.153177325E1	-5.399999619E-1	2.231999969E1	-4.127999878E1	4.693093101E1
1.154177082E1	-8.399999738E-1	2.213999939E1	-4.091999817E1	4.653312179E1
1.155176835E1	-4.199999869E-1	2.219999886E1	-4.091999817E1	4.655601572E1
1.156176595E1	-1.019999981E0	2.243999863E1	-4.115999985E1	4.689071897E1
1.157176352E1	-8.399999738E-1	2.237999916E1	-4.104000092E1	4.675309228E1
1.158176108E1	-1.079999924E0	2.285999870E1	-4.163999939E1	4.751458186E1
1.159175865E1	-1.500000000E0	2.303999901E1	-4.187999725E1	4.782285776E1
1.160175618E1	-8.399999738E-1	2.279999924E1	-4.193999863E1	4.774420436E1
1.161175371E1	-1.139999986E0	2.310000038E1	-4.218000031E1	4.810469877E1
1.162175128E1	-1.139999986E0	2.285999870E1	-4.236000061E1	4.814819615E1
1.163174885E1	-8.999999762E-1	2.285999870E1	-4.247999954E1	4.824872954E1
1.164174638E1	-1.500000000E0	2.310000038E1	-4.211999893E1	4.806198423E1
1.165174395E1	-1.079999924E0	2.292000008E1	-4.181999969E1	4.770120730E1
1.166174151E1	-8.399999738E-1	2.303999901E1	-4.145999908E1	4.743921035E1
1.167173908E1	-1.199999928E0	2.273999977E1	-4.115999985E1	4.703927271E1
1.168173664E1	-1.139999986E0	2.255999947E1	-4.109999847E1	4.689843335E1
1.169173418E1	-1.019999981E0	2.213999939E1	-4.109999847E1	4.669507305E1
1.170173174E1	-8.999999762E-1	2.226000023E1	-4.097999954E1	4.664416333E1
1.171172928E1	-4.799999893E-1	2.219999886E1	-4.097999954E1	4.660934146E1
1.172172684E1	-1.799999923E-1	2.237999916E1	-4.139999771E1	4.706226273E1
1.173172441E1	-2.399999946E-1	2.261999893E1	-4.134000015E1	4.712449007E1
1.174172197E1	-1.799999923E-1	2.268000031E1	-4.175999832E1	4.752170319E1
1.175171954E1	1.199999973E-1	2.255999947E1	-4.104000092E1	4.683214335E1
1.176171714E1	5.399999619E-1	2.219999886E1	-4.055999756E1	4.624116079E1
1.177171470E1	2.999999821E-1	2.231999969E1	-4.109999847E1	4.677052770E1
1.178171224E1	2.999999821E-1	2.207999992E1	-4.043999863E1	4.607613141E1
1.179170980E1	-5.999999866E-2	2.226000023E1	-4.073999786E1	4.642476318E1
1.180170734E1	-6.599999666E-1	2.255999947E1	-4.127999878E1	4.704707722E1
1.181170490E1	-4.199999869E-1	2.250000000E1	-4.104000092E1	4.680500054E1
1.182170247E1	-8.999999762E-1	2.273999977E1	-4.187999725E1	4.766394612E1
1.183170004E1	-8.999999762E-1	2.279999924E1	-4.211999893E1	4.790348918E1
1.184169760E1	-1.079999924E0	2.255999947E1	-4.223999786E1	4.789924212E1
1.185169517E1	-1.139999986E0	2.202000046E1	-4.181999969E1	4.727676379E1
1.186169270E1	-1.019999981E0	2.184000015E1	-4.091999817E1	4.639474385E1
1.187169023E1	-8.399999738E-1	2.177999878E1	-4.050000000E1	4.599265101E1
1.188168780E1	-1.799999923E-1	2.195999908E1	-4.031999969E1	4.591270342E1
1.189168533E1	-3.599999845E-1	2.231999969E1	-4.043999863E1	4.619204991E1
1.190168290E1	-5.999999866E-2	2.231999969E1	-4.121999741E1	4.687509117E1
1.191168046E1	-1.799999923E-1	2.237999916E1	-4.181999969E1	4.743215299E1
1.192167800E1	-5.399999619E-1	2.243999863E1	-4.205999756E1	4.767482074E1
1.193167556E1	-4.199999869E-1	2.292000008E1	-4.247999954E1	4.827062424E1
1.194167313E1	-8.999999762E-1	2.339999962E1	-4.205999756E1	4.813951991E1
1.195167070E1	-1.799999923E-1	2.327999878E1	-4.157999802E1	4.765382438E1
1.196166823E1	5.999999866E-2	2.279999924E1	-4.115999985E1	4.705304616E1
1.197166579E1	5.999999866E-2	2.255999947E1	-4.037999725E1	4.625474413E1
1.198166333E1	6.599999666E-1	2.255999947E1	-4.025999832E1	4.615470334E1
1.199166089E1	-1.799999923E-1	2.273999977E1	-4.086000061E1	4.676194649E1
1.200165846E1	-5.999999642E-1	2.292000008E1	-4.109999847E1	4.706268456E1
1.201165602E1	-1.019999981E0	2.285999870E1	-4.152000046E1	4.740812566E1
1.202165359E1	-1.500000000E0	2.207999992E1	-4.170000076E1	4.720875406E1
1.203165112E1	-1.379999995E0	2.219999886E1	-4.181999969E1	4.736725371E1
1.204164869E1	-1.259999990E0	2.243999863E1	-4.205999756E1	4.768841089E1
1.205164622E1	-1.199999928E0	2.213999939E1	-4.152000046E1	4.706941694E1
1.206164376E1	-7.799999714E-1	2.261999893E1	-4.170000076E1	4.744642047E1
1.207164132E1	-8.399999738E-1	2.250000000E1	-4.157999802E1	4.728479497E1
1.208163889E1	-5.399999619E-1	2.219999886E1	-4.145999908E1	4.703257460E1
1.209163645E1	-1.799999923E-1	2.268000031E1	-4.175999832E1	4.752170319E1
1.210163405E1	-2.999999821E-1	2.268000031E1	-4.152000046E1	4.731155093E1
1.211163162E1	-5.999999642E-1	2.250000000E1	-4.152000046E1	4.722838593E1
1.212162915E1	-5.399999619E-1	2.310000038E1	-4.163999939E1	4.762133101E1
1.213162672E1	-4.199999869E-1	2.285999870E1	-4.205999756E1	4.787274105E1
1.214162425E1	-7.799999714E-1	2.297999954E1	-4.229999924E1	4.814539141E1
1.215162182E1	-1.799999923E-1	2.321999931E1	-4.218000031E1	4.814928030E1
1.216161938E1	-3.599999845E-1	2.285999870E1	-4.211999893E1	4.792497732E1
1.217161695E1	-8.999999762E-1	2.297999954E1	-4.211999893E1	4.798942268E1
1.218161452E1	-7.199999690E-1	2.285999870E1	-4.175999832E1	4.761297513E1
1.219161208E1	-7.199999690E-1	2.315999985E1	-4.200000000E1	4.796773908E1
1.220160965E1	-7.799999714E-1	2.297999954E1	-4.170000076E1	4.761910166E1
1.221160718E1	-8.999999762E-1	2.310000038E1	-4.163999939E1	4.762677363E1
1.222160475E1	-8.999999762E-1	2.315999985E1	-4.205999756E1	4.802331712E1
1.223160228E1	-1.139999986E0	2.268000031E1	-4.152000046E1	4.732433256E1
1.224159985E1	-1.019999981E0	2.268000031E1	-4.139999771E1	4.721633853E1
1.225159741E1	-7.199999690E-1	2.268000031E1	-4.139999771E1	4.721081046E1
1.226159498E1	-7.199999690E-1	2.297999954E1	-4.163999939E1	4.756562128E1
1.227159254E1	-9.599999785E-1	2.339999962E1	-4.181999969E1	4.793113765E1
1.228159014E1	-1.079999924E0	2.357999992E1	-4.218000031E1	4.833565167E1
1.229158771E1	-1.079999924E0	2.351999855E1	-4.247999954E1	4.856858133E1
1.230158524E1	-1.199999928E0	2.315999985E1	-4.218000031E1	4.813499786E1
1.231158281E1	-1.199999928E0	2.273999977E1	-4.218000031E1	4.793433024E1
1.232158034E1	-1.379999995E0	2.261999893E1	-4.218000031E1	4.788236813E1
1.233157791E1	-1.379999995E0	2.261999893E1	-4.205999756E1	4.777669041E1
1.234157547E1	-1.319999933E0	2.268000031E1	-4.205999756E1	4.780343302E1
1.235157304E1	-1.079999924E0	2.273999977E1	-4.218000031E1	4.793147625E1
1.236157061E1	-4.799999893E-1	2.237999916E1	-4.152000046E1	4.716996078E1
1.237156814E1	-2.999999821E-1	2.250000000E1	-4.097999954E1	4.675147444E1
1.238156571E1	-1.199999973E-1	2.219999886E1	-4.068000031E1	4.634346528E1
1.239156324E1	2.999999821E-1	2.202000046E1	-4.031999969E1	4.594205911E1
1.240156077E1	2.399999946E-1	2.189999962E1	-4.007999802E1	4.567355717E1
1.241155834E1	1.199999973E-1	2.177999878E1	-4.050000000E1	4.598513615E1
1.242155590E1	4.799999893E-1	2.160000038E1	-4.031999969E1	4.574377326E1
1.243155347E1	2.999999821E-1	2.184000015E1	-4.061999893E1	4.612005984E1
1.244155104E1	0.000000000E0	2.231999969E1	-4.109999847E1	4.676956554E1
1.245154860E1	-2.399999946E-1	2.237999916E1	-4.091999817E1	4.664084275E1
1.246154617E1	-8.999999762E-1	2.279999924E1	-4.139999771E1	4.727165933E1
1.247154373E1	-1.139999986E0	2.292000008E1	-4.163999939E1	4.754487935E1
1.248154127E1	-1.139999986E0	2.261999893E1	-4.187999725E1	4.761195356E1
1.249153883E1	-9.599999785E-1	2.255999947E1	-4.223999786E1	4.789668668E1
1.250153640E1	-8.399999738E-1	2.279999924E1	-4.223999786E1	4.800794710E1
1.251153396E1	-1.019999981E0	2.279999924E1	-4.200000000E1	4.780042223E1
1.252153153E1	-1.199999928E0	2.321999931E1	-4.163999939E1	4.769169652E1
1.253152913E1	-9.599999785E-1	2.285999870E1	-4.157999802E1	4.745942873E1
1.254152670E1	-6.599999666E-1	2.237999916E1	-4.121999741E1	4.690829509E1
1.255152423E1	1.199999973E-1	2.226000023E1	-4.079999924E1	4.647754240E1
1.256152180E1	5.399999619E-1	2.207999992E1	-4.115999985E1	4.671149306E1
1.257151933E1	5.399999619E-1	2.184000015E1	-4.079999924E1	4.628085073E1
1.258151686E1	5.399999619E-1	2.153999901E1	-4.068000031E1	4.603396118E1
1.259151443E1	5.399999619E-1	2.100000000E1	-4.061999893E1	4.573047029E1
1.260151199E1	7.199999690E-1	2.057999992E1	-3.989999771E1	4.490060817E1
1.261150956E1	9.599999785E-1	2.069999886E1	-3.941999817E1	4.453479323E1
1.262150712E1	1.259999990E0	2.076000023E1	-3.911999893E1	4.430507337E1
1.263150469E1	1.500000000E0	2.093999863E1	-3.936000061E1	4.460877930E1
1.264153559E1	1.079999924E0	2.147999954E1	-3.977999878E1	4.522173242E1
1.265156649E1	5.399999619E-1	2.165999985E1	-4.020000076E1	4.566713539E1
1.266159739E1	3.599999845E-1	2.184000015E1	-4.007999802E1	4.564560710E1
1.267162832E1	-1.799999923E-1	2.160000038E1	-3.954000092E1	4.505556668E1
1.268165919E1	0.000000000E0	2.105999947E1	-3.929999924E1	4.458714521E1
1.269169009E1	4.199999869E-1	2.123999977E1	-3.971999741E1	4.504433576E1
1.270172096E1	1.799999923E-1	2.135999870E1	-4.002000046E1	4.536388852E1
1.271175182E1	4.199999869E-1	2.171999931E1	-4.055999756E1	4.601139176E1
1.272178272E1	5.399999619E-1	2.202000046E1	-4.073999786E1	4.631327505E1
1.273181359E1	3.599999845E-1	2.184000015E1	-4.043999863E1	4.596203537E1
1.274184449E1	5.999999866E-2	2.219999886E1	-4.068000031E1	4.634334876E1
1.275187535E1	-4.199999869E-1	2.213999939E1	-4.073999786E1	4.636920744E1
1.276190622E1	-1.019999981E0	2.250000000E1	-4.091999817E1	4.670906390E1
1.277193709E1	-7.199999690E-1	2.226000023E1	-4.073999786E1	4.643030730E1
1.278196799E1	-1.019999981E0	2.231999969E1	-4.068000031E1	4.641212354E1
1.279199885E1	-5.399999619E-1	2.231999969E1	-4.091999817E1	4.661459253E1
1.280202972E1	-4.799999893E-1	2.231999969E1	-4.109999847E1	4.677202862E1
1.281206062E1	-1.139999986E0	2.279999924E1	-4.157999802E1	4.743454227E1
1.282209148E1	-1.199999973E-1	2.268000031E1	-4.152000046E1	4.731075197E1
1.283212235E1	-6.599999666E-1	2.279999924E1	-4.127999878E1	4.716263208E1
1.284215322E1	-5.999999642E-1	2.273999977E1	-4.127999878E1	4.713285360E1
1.285218412E1	-8.399999738E-1	2.297999954E1	-4.127999878E1	4.725277006E1
1.286221498E1	-1.379999995E0	2.315999985E1	-4.152000046E1	4.756259487E1
1.287224588E1	-9.599999785E-1	2.279999924E1	-4.127999878E1	4.716778418E1
1.288227678E1	-9.599999785E-1	2.279999924E1	-4.109999847E1	4.701033333E1
1.289230765E1	-4.799999893E-1	2.279999924E1	-4.134000015E1	4.721298527E1
1.290233855E1	-8.399999738E-1	2.279999924E1	-4.134000015E1	4.721801751E1
1.291236941E1	-1.439999938E0	2.334000015E1	-4.145999908E1	4.760000768E1
1.292240031E1	-1.199999928E0	2.321999931E1	-4.145999908E1	4.753461783E1
1.293243118E1	-1.199999928E0	2.334000015E1	-4.104000092E1	4.722792905E1
1.294242871E1	-8.999999762E-1	2.327999878E1	-4.109999847E1	4.724381671E1
1.295242625E1	-7.199999690E-1	2.273999977E1	-4.170000076E1	4.750280048E1
1.296242378E1	-8.999999762E-1	2.285999870E1	-4.187999725E1	4.772131296E1
1.297242131E1	-1.079999924E0	2.213999939E1	-4.211999893E1	4.759664151E1
1.298241888E1	-5.399999619E-1	2.189999962E1	-4.163999939E1	4.705094189E1
1.299241644E1	-5.999999642E-1	2.231999969E1	-4.170000076E1	4.730150579E1
1.300241401E1	-5.999999642E-1	2.231999969E1	-4.187999725E1	4.746026292E1
1.301241158E1	-4.799999893E-1	2.279999924E1	-4.205999756E1	4.784468372E1
1.302240911E1	-6.599999666E-1	2.285999870E1	-4.247999954E1	4.824484948E1
1.303240668E1	-8.399999738E-1	2.279999924E1	-4.211999893E1	4.790239947E1
1.304240421E1	-9.599999785E-1	2.268000031E1	-4.229999924E1	4.800618657E1
1.305240177E1	-1.079999924E0	2.279999924E1	-4.200000000E1	4.780174019E1
