"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.501850191E1	1.675992459E-2	-1.292908341E-1	9.842864037E0	9.843727417E0
2.502050324E1	1.915419847E-2	-1.316851079E-1	9.842864037E0	9.843763523E0
2.502250458E1	1.197137404E-2	-1.460507661E-1	9.835680962E0	9.836772546E0
2.502450718E1	9.577099234E-3	-1.460507661E-1	9.838075638E0	9.839164335E0
2.502650851E1	2.394274808E-2	-1.292908341E-1	9.830892563E0	9.831771863E0
2.502850984E1	2.394274808E-2	-1.340793967E-1	9.840469360E0	9.841411879E0
2.503051121E1	1.436564885E-2	-1.628106833E-1	9.852440834E0	9.853796430E0
2.503251254E1	2.394274808E-2	-1.556278616E-1	9.864412308E0	9.865668931E0
2.503451388E1	2.873129770E-2	-1.484450400E-1	9.850046158E0	9.851206562E0
2.503651524E1	9.577099234E-3	-1.388679445E-1	9.845257759E0	9.846241738E0
2.503851657E1	4.788549617E-3	-1.245022863E-1	9.840469360E0	9.841258100E0
2.504051791E1	2.394274808E-3	-1.292908341E-1	9.840469360E0	9.841318971E0
2.504252227E1	2.633702382E-2	-1.268965602E-1	9.835680962E0	9.836534774E0
2.504452361E1	2.394274808E-2	-1.412622184E-1	9.828497887E0	9.829542155E0
2.504652494E1	2.394274808E-3	-1.388679445E-1	9.818921089E0	9.819903329E0
2.504853057E1	-7.182824425E-3	-1.364736706E-1	9.835680962E0	9.836630350E0
2.505053191E1	-9.577099234E-3	-1.340793967E-1	9.833286285E0	9.834205010E0
2.505253324E1	9.577099234E-3	-1.364736706E-1	9.833286285E0	9.834237945E0
2.505453914E1	1.197137404E-2	-1.436564922E-1	9.840469360E0	9.841525173E0
2.505654047E1	1.915419847E-2	-1.268965602E-1	9.857229233E0	9.858064606E0
2.505854184E1	7.182824425E-3	-1.364736706E-1	9.852440834E0	9.853388607E0
2.506053997E1	1.197137404E-2	-1.412622184E-1	9.842864037E0	9.843884943E0
2.506254130E1	1.915419847E-2	-1.460507661E-1	9.838075638E0	9.839178318E0
2.506454267E1	1.197137404E-2	-1.460507661E-1	9.850046158E0	9.851136150E0
2.506654810E1	2.394274808E-3	-1.484450400E-1	9.866806030E0	9.867922927E0
2.506854944E1	-2.394274808E-3	-1.532335877E-1	9.862017632E0	9.863208303E0
2.507055080E1	1.915419847E-2	-1.460507661E-1	9.852440834E0	9.853541906E0
2.507254563E1	7.182824425E-3	-1.484450400E-1	9.850046158E0	9.851167283E0
2.507454697E1	7.182824425E-3	-1.460507661E-1	9.866806030E0	9.867889524E0
2.507654833E1	0.000000000E0	-1.628106833E-1	9.857229233E0	9.858573703E0
2.507855327E1	1.197137404E-2	-1.675992310E-1	9.850046158E0	9.851479185E0
2.508055460E1	2.633702382E-2	-1.699935049E-1	9.845257759E0	9.846760471E0
2.508255596E1	2.154847234E-2	-1.508393139E-1	9.830892563E0	9.832073302E0
2.508455606E1	1.675992459E-2	-1.484450400E-1	9.833286285E0	9.834420979E0
2.508655740E1	2.154847234E-2	-1.412622184E-1	9.833286285E0	9.834324508E0
2.508855876E1	2.394274808E-3	-1.388679445E-1	9.864412308E0	9.865390018E0
2.509056010E1	9.577099234E-3	-1.316851079E-1	9.847652435E0	9.848537515E0
2.509256143E1	7.182824425E-3	-1.388679445E-1	9.850046158E0	9.851027622E0
2.509456280E1	-7.182824425E-3	-1.652049571E-1	9.835680962E0	9.837070918E0
2.509656413E1	-1.675992459E-2	-1.580221355E-1	9.852440834E0	9.853722255E0
2.509856546E1	-1.436564885E-2	-1.460507661E-1	9.840469360E0	9.841563617E0
2.510056683E1	-1.436564885E-2	-1.532335877E-1	9.826104164E0	9.827309395E0
2.510256516E1	-2.394274808E-3	-1.460507661E-1	9.826104164E0	9.827189812E0
2.510456649E1	0.000000000E0	-1.436564922E-1	9.830892563E0	9.831942116E0
2.510656786E1	4.788549617E-3	-1.364736706E-1	9.842864037E0	9.843811276E0
2.510856489E1	9.577099234E-3	-1.316851079E-1	9.852440834E0	9.853325483E0
2.511056623E1	1.436564885E-2	-1.268965602E-1	9.859623909E0	9.860450940E0
2.511256759E1	1.675992459E-2	-1.388679445E-1	9.854835510E0	9.855828130E0
2.511456446E1	2.394274808E-2	-1.580221355E-1	9.857229233E0	9.858524859E0
2.511656579E1	-2.394274808E-3	-1.580221355E-1	9.840469360E0	9.841738361E0
2.511856712E1	-9.577099234E-3	-1.604164094E-1	9.840469360E0	9.841781464E0
2.512057086E1	2.394274808E-3	-1.604164094E-1	9.845257759E0	9.846564858E0
2.512257219E1	7.182824425E-3	-1.484450400E-1	9.859623909E0	9.860743945E0
2.512457352E1	1.197137404E-2	-1.484450400E-1	9.862017632E0	9.863142045E0
2.512657076E1	1.436564885E-2	-1.292908341E-1	9.862017632E0	9.862875557E0
2.512857212E1	2.394274808E-2	-1.245022863E-1	9.847652435E0	9.848468539E0
2.513057346E1	7.182824425E-3	-1.484450400E-1	9.842864037E0	9.843985980E0
2.513257479E1	-1.436564885E-2	-1.508393139E-1	9.847652435E0	9.848818069E0
2.513457615E1	7.182824425E-3	-1.532335877E-1	9.840469360E0	9.841664969E0
2.513657749E1	1.197137404E-2	-1.316851079E-1	9.847652435E0	9.848540134E0
2.513857522E1	1.436564885E-2	-1.340793967E-1	9.850046158E0	9.850969139E0
2.514057659E1	1.197137404E-2	-1.364736706E-1	9.859623909E0	9.860575643E0
2.514257792E1	1.436564885E-2	-1.268965602E-1	9.845257759E0	9.846085997E0
2.514458169E1	4.788549617E-3	-1.340793967E-1	9.833286285E0	9.834201512E0
2.514658305E1	-2.394274808E-3	-1.412622184E-1	9.830892563E0	9.831907716E0
2.514858438E1	4.788549617E-3	-1.436564922E-1	9.840469360E0	9.841519057E0
2.515058948E1	1.675992459E-2	-1.436564922E-1	9.850046158E0	9.851107927E0
2.515259085E1	1.675992459E-2	-1.412622184E-1	9.845257759E0	9.846285404E0
2.515459218E1	-4.788549617E-3	-1.364736706E-1	9.842864037E0	9.843811276E0
2.515659352E1	-4.788549617E-3	-1.436564922E-1	9.840469360E0	9.841519057E0
2.515859488E1	-1.197137404E-2	-1.460507661E-1	9.838075638E0	9.839166956E0
2.516059622E1	4.788549617E-3	-1.436564922E-1	9.835680962E0	9.836731169E0
2.516259755E1	1.915419847E-2	-1.508393139E-1	9.842864037E0	9.844038390E0
2.516459891E1	9.577099234E-3	-1.460507661E-1	9.838075638E0	9.839164335E0
2.516660025E1	1.675992459E-2	-1.388679445E-1	9.840469360E0	9.841463429E0
2.516860611E1	1.915419847E-2	-1.364736706E-1	9.835680962E0	9.836646376E0
2.517060748E1	7.182824425E-3	-1.412622184E-1	9.840469360E0	9.841485855E0
2.517260881E1	7.182824425E-3	-1.436564922E-1	9.835680962E0	9.836732626E0
2.517460981E1	7.182824425E-3	-1.460507661E-1	9.835680962E0	9.836767884E0
2.517661118E1	0.000000000E0	-1.484450400E-1	9.833286285E0	9.834406698E0
2.517861251E1	7.182824425E-3	-1.436564922E-1	9.826104164E0	9.827156854E0
2.518061248E1	1.436564885E-2	-1.508393139E-1	9.833286285E0	9.834453622E0
2.518261384E1	7.182824425E-3	-1.316851079E-1	9.840469360E0	9.841353047E0
2.518461518E1	1.197137404E-2	-1.268965602E-1	9.833286285E0	9.834112325E0
2.518661984E1	4.788549617E-3	-1.388679445E-1	9.838075638E0	9.839056840E0
2.518862118E1	2.394274808E-2	-1.484450400E-1	9.847652435E0	9.848800316E0
2.519062251E1	1.197137404E-2	-1.508393139E-1	9.845257759E0	9.846420474E0
2.519262437E1	1.197137404E-2	-1.532335877E-1	9.840469360E0	9.841669629E0
2.519462571E1	9.577099234E-3	-1.508393139E-1	9.845257759E0	9.846417854E0
2.519662704E1	9.577099234E-3	-1.412622184E-1	9.833286285E0	9.834305563E0
2.519862841E1	4.788549617E-3	-1.436564922E-1	9.838075638E0	9.839125590E0
2.520062974E1	9.577099234E-3	-1.532335877E-1	9.838075638E0	9.839273576E0
2.520263107E1	2.154847234E-2	-1.460507661E-1	9.845257759E0	9.846364583E0
2.520463001E1	1.675992459E-2	-1.388679445E-1	9.840469360E0	9.841463429E0
2.520663134E1	1.197137404E-2	-1.484450400E-1	9.833286285E0	9.834413984E0
2.520863267E1	1.675992459E-2	-1.364736706E-1	9.854835510E0	9.855794686E0
2.521063024E1	1.675992459E-2	-1.436564922E-1	9.852440834E0	9.853502345E0
2.521263157E1	1.197137404E-2	-1.532335877E-1	9.850046158E0	9.851245259E0
2.521463290E1	1.197137404E-2	-1.412622184E-1	9.850046158E0	9.851066320E0
2.521664060E1	4.788549617E-3	-1.412622184E-1	9.835680962E0	9.836696494E0
2.521864194E1	1.197137404E-2	-1.364736706E-1	9.823709488E0	9.824664701E0
2.522064327E1	4.788549617E-3	-1.388679445E-1	9.806949615E0	9.807933931E0
2.522264464E1	-7.182824425E-3	-1.484450400E-1	9.840469360E0	9.841591576E0
2.522464597E1	0.000000000E0	-1.412622184E-1	9.845257759E0	9.846271140E0
2.522664730E1	-4.788549617E-3	-1.484450400E-1	9.840469360E0	9.841590120E0
2.522864417E1	-4.788549617E-3	-1.268965602E-1	9.838075638E0	9.838895158E0
2.523064550E1	0.000000000E0	-1.340793967E-1	9.838075638E0	9.838989254E0
2.523264683E1	0.000000000E0	-1.316851079E-1	9.857229233E0	9.858108800E0
2.523464850E1	7.182824425E-3	-1.436564922E-1	9.847652435E0	9.848702822E0
2.523664983E1	4.788549617E-3	-1.484450400E-1	9.852440834E0	9.853560232E0
2.523865116E1	7.182824425E-3	-1.580221355E-1	9.850046158E0	9.851316252E0
2.524065150E1	2.154847234E-2	-1.484450400E-1	9.838075638E0	9.839219101E0
2.524265283E1	2.394274808E-2	-1.412622184E-1	9.835680962E0	9.836724467E0
2.524465416E1	2.154847234E-2	-1.364736706E-1	9.830892563E0	9.831863403E0
2.524665220E1	7.182824425E-3	-1.268965602E-1	9.842864037E0	9.843684614E0
2.524865353E1	2.394274808E-3	-1.197137386E-1	9.830892563E0	9.831621723E0
2.525065486E1	-4.788549617E-3	-1.221080124E-1	9.823709488E0	9.824469523E0
2.525265570E1	0.000000000E0	-1.268965602E-1	9.840469360E0	9.841287516E0
2.525465703E1	-2.394274808E-3	-1.412622184E-1	9.864412308E0	9.865424011E0
2.525665836E1	9.577099234E-3	-1.364736706E-1	9.864412308E0	9.865360965E0
2.525865970E1	2.873129770E-2	-1.340793967E-1	9.859623909E0	9.860577387E0
2.526066103E1	1.197137404E-2	-1.460507661E-1	9.847652435E0	9.848742693E0
2.526266236E1	2.394274808E-3	-1.508393139E-1	9.842864037E0	9.844020046E0
2.526466739E1	1.436564885E-2	-1.508393139E-1	9.850046158E0	9.851211508E0
2.526666873E1	1.436564885E-2	-1.340793967E-1	9.852440834E0	9.853363590E0
2.526867009E1	2.154847234E-2	-1.292908341E-1	9.838075638E0	9.838948761E0
2.527067123E1	1.436564885E-2	-1.316851079E-1	9.838075638E0	9.838967405E0
2.527267256E1	4.788549617E-3	-1.508393139E-1	9.845257759E0	9.846414361E0
2.527467393E1	0.000000000E0	-1.460507661E-1	9.857229233E0	9.858311162E0
2.527666893E1	0.000000000E0	-1.460507661E-1	9.850046158E0	9.851128876E0
2.527867026E1	4.788549617E-3	-1.532335877E-1	9.826104164E0	9.827300062E0
2.528067162E1	2.394274808E-3	-1.460507661E-1	9.838075638E0	9.839159965E0
2.528267296E1	1.675992459E-2	-1.412622184E-1	9.833286285E0	9.834315181E0
2.528467429E1	1.675992459E-2	-1.436564922E-1	9.823709488E0	9.824774104E0
2.528667566E1	1.197137404E-2	-1.412622184E-1	9.830892563E0	9.831914712E0
2.528867696E1	9.577099234E-3	-1.316851079E-1	9.835680962E0	9.836567118E0
2.529067829E1	-9.577099234E-3	-1.340793967E-1	9.835680962E0	9.836599462E0
2.529267966E1	7.182824425E-3	-1.292908341E-1	9.840469360E0	9.841321301E0
2.529468069E1	1.197137404E-2	-1.484450400E-1	9.854835510E0	9.855960744E0
2.529668202E1	7.182824425E-3	-1.508393139E-1	9.845257759E0	9.846415817E0
2.529868339E1	9.577099234E-3	-1.364736706E-1	9.840469360E0	9.841420325E0
2.530068899E1	1.675992459E-2	-1.556278616E-1	9.847652435E0	9.848896355E0
2.530269032E1	1.915419847E-2	-1.532335877E-1	9.838075638E0	9.839287559E0
2.530469169E1	1.675992459E-2	-1.532335877E-1	9.828497887E0	9.829706615E0
2.530669855E1	1.675992459E-2	-1.388679445E-1	9.838075638E0	9.839069949E0
2.530869989E1	1.675992459E-2	-1.388679445E-1	9.850046158E0	9.851039261E0
2.531070125E1	1.436564885E-2	-1.532335877E-1	9.852440834E0	9.853642844E0
2.531270428E1	7.182824425E-3	-1.484450400E-1	9.850046158E0	9.851167283E0
2.531470562E1	9.577099234E-3	-1.436564922E-1	9.835680962E0	9.836734666E0
2.531670698E1	7.182824425E-3	-1.460507661E-1	9.835680962E0	9.836767884E0
2.531870925E1	9.577099234E-3	-1.412622184E-1	9.840469360E0	9.841487894E0
2.532071058E1	2.394274808E-3	-1.484450400E-1	9.852440834E0	9.853559359E0
2.532271195E1	7.182824425E-3	-1.436564922E-1	9.854835510E0	9.855885131E0
2.532470958E1	0.000000000E0	-1.245022863E-1	9.852440834E0	9.853227451E0
2.532671091E1	2.633702382E-2	-1.508393139E-1	9.842864037E0	9.844054987E0
2.532871225E1	2.394274808E-2	-1.460507661E-1	9.835680962E0	9.836794400E0
2.533071358E1	1.915419847E-2	-1.460507661E-1	9.852440834E0	9.853541906E0
2.533271491E1	1.197137404E-2	-1.556278616E-1	9.850046158E0	9.851282792E0
2.533471625E1	1.197137404E-2	-1.436564922E-1	9.847652435E0	9.848707478E0
2.533672035E1	7.182824425E-3	-1.388679445E-1	9.847652435E0	9.848634138E0
2.533872171E1	-2.394274808E-3	-1.484450400E-1	9.847652435E0	9.848771505E0
2.534072304E1	-2.394274808E-3	-1.460507661E-1	9.852440834E0	9.853523580E0
2.534272415E1	2.394274808E-3	-1.508393139E-1	9.857229233E0	9.858383558E0
2.534472551E1	7.182824425E-3	-1.556278616E-1	9.862017632E0	9.863248116E0
2.534672684E1	4.788549617E-3	-1.508393139E-1	9.850046158E0	9.851202198E0
2.534873424E1	1.197137404E-2	-1.460507661E-1	9.835680962E0	9.836772546E0
2.535073561E1	1.915419847E-2	-1.412622184E-1	9.842864037E0	9.843896299E0
2.535273694E1	7.182824425E-3	-1.436564922E-1	9.850046158E0	9.851096289E0
2.535474104E1	-2.394274808E-3	-1.532335877E-1	9.845257759E0	9.846450457E0
2.535674241E1	-2.394274808E-3	-1.508393139E-1	9.852440834E0	9.853595720E0
2.535874374E1	0.000000000E0	-1.484450400E-1	9.838075638E0	9.839195505E0
2.536074118E1	4.788549617E-3	-1.723877788E-1	9.847652435E0	9.849162348E0
2.536274254E1	1.675992459E-2	-1.771763414E-1	9.840469360E0	9.842078519E0
2.536474387E1	2.633702382E-2	-1.460507661E-1	9.840469360E0	9.841588373E0
2.536674071E1	3.591412306E-2	-1.412622184E-1	9.835680962E0	9.836760891E0
2.536874207E1	2.873129770E-2	-1.436564922E-1	9.845257759E0	9.846347699E0
2.537074341E1	7.182824425E-3	-1.340793967E-1	9.859623909E0	9.860538145E0
2.537274304E1	1.197137404E-2	-1.364736706E-1	9.862017632E0	9.862969134E0
2.537474440E1	4.788549617E-3	-1.412622184E-1	9.854835510E0	9.855849069E0
2.537674574E1	4.788549617E-3	-1.436564922E-1	9.869200706E0	9.870247348E0
2.537874614E1	4.788549617E-3	-1.508393139E-1	9.862017632E0	9.863172268E0
2.538074750E1	7.182824425E-3	-1.628106833E-1	9.857229233E0	9.858576320E0
2.538274884E1	1.197137404E-2	-1.580221355E-1	9.859623909E0	9.860897420E0
2.538475680E1	1.675992459E-2	-1.604164094E-1	9.840469360E0	9.841791074E0
2.538675817E1	9.577099234E-3	-1.532335877E-1	9.842864037E0	9.844061392E0
2.538875950E1	2.394274808E-3	-1.412622184E-1	9.828497887E0	9.829513287E0
2.539076107E1	1.197137404E-2	-1.221080124E-1	9.838075638E0	9.838840680E0
2.539276243E1	-2.394274808E-3	-1.316851079E-1	9.830892563E0	9.831774778E0
2.539476377E1	2.394274808E-3	-1.412622184E-1	9.840469360E0	9.841483525E0
2.539676233E1	1.197137404E-2	-1.197137386E-1	9.859623909E0	9.860357920E0
2.539876367E1	1.197137404E-2	-1.340793967E-1	9.864412308E0	9.865330748E0
2.540076500E1	2.154847234E-2	-1.340793967E-1	9.850046158E0	9.850982232E0
2.540277127E1	1.915419847E-2	-1.364736706E-1	9.850046158E0	9.851010164E0
2.540477260E1	1.436564885E-2	-1.556278616E-1	9.842864037E0	9.844104776E0
2.540677393E1	2.154847234E-2	-1.484450400E-1	9.830892563E0	9.832036862E0
2.540876923E1	4.788549617E-3	-1.460507661E-1	9.826104164E0	9.827190687E0
2.541077056E1	-1.197137404E-2	-1.364736706E-1	9.840469360E0	9.841422946E0
2.541277190E1	-4.788549617E-3	-1.508393139E-1	9.840469360E0	9.841626525E0
2.541477073E1	7.182824425E-3	-1.604164094E-1	9.838075638E0	9.839386021E0
2.541677206E1	1.197137404E-2	-1.460507661E-1	9.838075638E0	9.839166956E0
2.541877340E1	2.394274808E-3	-1.436564922E-1	9.838075638E0	9.839124716E0
2.542077440E1	-2.394274808E-3	-1.484450400E-1	9.835680962E0	9.836801393E0
2.542277573E1	1.436564885E-2	-1.556278616E-1	9.838075638E0	9.839316981E0
2.542477706E1	1.436564885E-2	-1.460507661E-1	9.816526413E0	9.817623338E0
2.542677740E1	9.577099234E-3	-1.484450400E-1	9.842864037E0	9.843988018E0
2.542877873E1	4.788549617E-3	-1.412622184E-1	9.847652435E0	9.848666734E0
2.543078006E1	2.154847234E-2	-1.364736706E-1	9.850046158E0	9.851015111E0
2.543278436E1	9.577099234E-3	-1.436564922E-1	9.847652435E0	9.848704859E0
2.543478569E1	2.394274808E-3	-1.436564922E-1	9.840469360E0	9.841518183E0
2.543678703E1	-1.197137404E-2	-1.436564922E-1	9.847652435E0	9.848707478E0
2.543878839E1	1.675992459E-2	-1.436564922E-1	9.869200706E0	9.870260415E0
2.544078973E1	1.436564885E-2	-1.460507661E-1	9.857229233E0	9.858321629E0
2.544279106E1	0.000000000E0	-1.436564922E-1	9.830892563E0	9.831942116E0
2.544478579E1	2.394274808E-3	-1.364736706E-1	9.838075638E0	9.839022464E0
2.544678712E1	2.394274808E-3	-1.364736706E-1	9.845257759E0	9.846203895E0
2.544878846E1	1.915419847E-2	-1.412622184E-1	9.845257759E0	9.846289770E0
2.545078956E1	9.577099234E-3	-1.292908341E-1	9.857229233E0	9.858081760E0
2.545279089E1	2.394274808E-3	-1.460507661E-1	9.869200706E0	9.870281614E0
2.545479222E1	-2.394274808E-3	-1.556278616E-1	9.862017632E0	9.863245791E0
2.545679349E1	-4.788549617E-3	-1.388679445E-1	9.847652435E0	9.848632683E0
2.545879482E1	7.182824425E-3	-1.436564922E-1	9.833286285E0	9.834338206E0
2.546079616E1	2.394274808E-3	-1.364736706E-1	9.830892563E0	9.831840081E0
2.546279882E1	1.915419847E-2	-1.484450400E-1	9.833286285E0	9.834425351E0
2.546480016E1	1.915419847E-2	-1.556278616E-1	9.835680962E0	9.836930766E0
2.546680149E1	1.197137404E-2	-1.532335877E-1	9.845257759E0	9.846457444E0
2.546880282E1	9.577099234E-3	-1.460507661E-1	9.847652435E0	9.848740073E0
2.547080415E1	1.197137404E-2	-1.412622184E-1	9.842864037E0	9.843884943E0
2.547280549E1	1.436564885E-2	-1.388679445E-1	9.847652435E0	9.848641996E0
2.547480655E1	4.788549617E-3	-1.364736706E-1	9.835680962E0	9.836628893E0
2.547680789E1	-9.577099234E-3	-1.364736706E-1	9.840469360E0	9.841420325E0
2.547880922E1	9.577099234E-3	-1.388679445E-1	9.847652435E0	9.848636175E0
2.548081259E1	9.577099234E-3	-1.484450400E-1	9.847652435E0	9.848775870E0
2.548281392E1	2.394274808E-2	-1.460507661E-1	9.847652435E0	9.848764520E0
2.548481528E1	1.197137404E-2	-1.412622184E-1	9.845257759E0	9.846278417E0
2.548681662E1	1.197137404E-2	-1.460507661E-1	9.845257759E0	9.846348282E0
2.548881795E1	2.633702382E-2	-1.436564922E-1	9.840469360E0	9.841553132E0
2.549081932E1	2.154847234E-2	-1.484450400E-1	9.838075638E0	9.839219101E0
2.549281772E1	2.394274808E-2	-1.460507661E-1	9.845257759E0	9.846370114E0
2.549481905E1	1.915419847E-2	-1.436564922E-1	9.869200706E0	9.870264771E0
2.549682042E1	-2.394274808E-3	-1.532335877E-1	9.840469360E0	9.841662639E0
2.549882152E1	7.182824425E-3	-1.484450400E-1	9.833286285E0	9.834409321E0
2.550082285E1	4.788549617E-3	-1.364736706E-1	9.835680962E0	9.836628893E0
2.550282421E1	7.182824425E-3	-1.436564922E-1	9.835680962E0	9.836732626E0
2.550482758E1	2.633702382E-2	-1.364736706E-1	9.830892563E0	9.831875065E0
2.550682891E1	2.873129770E-2	-1.364736706E-1	9.845257759E0	9.846245523E0
2.550883028E1	2.154847234E-2	-1.340793967E-1	9.847652435E0	9.848588737E0
2.551083165E1	1.675992459E-2	-1.245022863E-1	9.852440834E0	9.853241705E0
2.551283298E1	7.182824425E-3	-1.292908341E-1	9.854835510E0	9.855686209E0
2.551483434E1	9.577099234E-3	-1.364736706E-1	9.845257759E0	9.846208261E0
2.551683934E1	-2.394274808E-3	-1.460507661E-1	9.840469360E0	9.841553424E0
2.551884068E1	-2.394274808E-3	-1.460507661E-1	9.842864037E0	9.843947836E0
2.552084204E1	-2.394274808E-3	-1.436564922E-1	9.842864037E0	9.843912604E0
2.552283714E1	2.394274808E-3	-1.364736706E-1	9.852440834E0	9.853386280E0
2.552483848E1	1.436564885E-2	-1.532335877E-1	9.840469360E0	9.841672832E0
2.552683984E1	1.436564885E-2	-1.532335877E-1	9.826104164E0	9.827309395E0
2.552884328E1	1.436564885E-2	-1.628106833E-1	9.850046158E0	9.851402083E0
2.553084461E1	2.154847234E-2	-1.556278616E-1	9.854835510E0	9.856087829E0
2.553284597E1	1.915419847E-2	-1.556278616E-1	9.854835510E0	9.856082886E0
2.553484787E1	-2.394274808E-3	-1.532335877E-1	9.862017632E0	9.863208303E0
2.553684921E1	7.182824425E-3	-1.556278616E-1	9.859623909E0	9.860854692E0
2.553885057E1	9.577099234E-3	-1.340793967E-1	9.854835510E0	9.855752226E0
2.554085351E1	7.182824425E-3	-1.221080124E-1	9.852440834E0	9.853200107E0
2.554285484E1	9.577099234E-3	-1.268965602E-1	9.852440834E0	9.853262650E0
2.554485617E1	7.182824425E-3	-1.316851079E-1	9.830892563E0	9.831777110E0
2.554685734E1	2.394274808E-3	-1.484450400E-1	9.826104164E0	9.827225687E0
2.554885867E1	1.675992459E-2	-1.388679445E-1	9.830892563E0	9.831887600E0
2.555086000E1	1.436564885E-2	-1.388679445E-1	9.850046158E0	9.851035478E0
2.555286134E1	2.873129770E-2	-1.460507661E-1	9.857229233E0	9.858353030E0
2.555486270E1	2.394274808E-3	-1.436564922E-1	9.864412308E0	9.865458585E0
2.555686404E1	0.000000000E0	-1.532335877E-1	9.857229233E0	9.858420192E0
2.555886907E1	1.197137404E-2	-1.556278616E-1	9.862017632E0	9.863252765E0
2.556087044E1	9.577099234E-3	-1.340793967E-1	9.864412308E0	9.865328134E0
2.556287177E1	1.915419847E-2	-1.460507661E-1	9.852440834E0	9.853541906E0
2.556487373E1	2.633702382E-2	-1.508393139E-1	9.847652435E0	9.848842806E0
2.556687510E1	2.154847234E-2	-1.508393139E-1	9.847652435E0	9.848831165E0
2.556887643E1	3.351984918E-2	-1.460507661E-1	9.821314812E0	9.822457892E0
2.557088090E1	2.873129770E-2	-1.460507661E-1	9.821314812E0	9.822442718E0
2.557288226E1	2.394274808E-2	-1.436564922E-1	9.823709488E0	9.824788982E0
2.557488360E1	2.394274808E-2	-1.460507661E-1	9.850046158E0	9.851157972E0
2.557688136E1	2.394274808E-2	-1.340793967E-1	9.847652435E0	9.848594267E0
2.557888273E1	1.197137404E-2	-1.412622184E-1	9.842864037E0	9.843884943E0
2.558088406E1	1.915419847E-2	-1.556278616E-1	9.850046158E0	9.851294140E0
2.558288563E1	1.197137404E-2	-1.556278616E-1	9.862017632E0	9.863252765E0
2.558488700E1	1.675992459E-2	-1.484450400E-1	9.854835510E0	9.855967723E0
2.558688833E1	7.182824425E-3	-1.484450400E-1	9.833286285E0	9.834409321E0
2.558888756E1	1.197137404E-2	-1.580221355E-1	9.842864037E0	9.844139716E0
2.559088893E1	2.394274808E-3	-1.484450400E-1	9.847652435E0	9.848771505E0
2.559289026E1	-1.197137404E-2	-1.364736706E-1	9.838075638E0	9.839029456E0
2.559489106E1	0.000000000E0	-1.388679445E-1	9.854835510E0	9.855813880E0
2.559689243E1	-2.394274808E-3	-1.388679445E-1	9.857229233E0	9.858207656E0
2.559889376E1	-2.394274808E-3	-1.508393139E-1	9.850046158E0	9.851201325E0
2.560089122E1	1.915419847E-2	-1.460507661E-1	9.833286285E0	9.834389502E0
2.560289259E1	1.915419847E-2	-1.436564922E-1	9.840469360E0	9.841536532E0
2.560489392E1	1.436564885E-2	-1.388679445E-1	9.838075638E0	9.839066162E0
2.560689519E1	1.915419847E-2	-1.460507661E-1	9.838075638E0	9.839178318E0
2.560889656E1	9.577099234E-3	-1.436564922E-1	9.847652435E0	9.848704859E0
2.561089789E1	1.675992459E-2	-1.460507661E-1	9.838075638E0	9.839173948E0
2.561290099E1	2.394274808E-2	-1.508393139E-1	9.833286285E0	9.834472275E0
2.561490232E1	9.577099234E-3	-1.436564922E-1	9.845257759E0	9.846310439E0
2.561690366E1	4.788549617E-3	-1.436564922E-1	9.854835510E0	9.855883677E0
2.561890456E1	1.197137404E-2	-1.340793967E-1	9.850046158E0	9.850965938E0
2.562090589E1	1.436564885E-2	-1.412622184E-1	9.850046158E0	9.851069520E0
2.562290722E1	0.000000000E0	-1.460507661E-1	9.838075638E0	9.839159674E0
2.562490565E1	2.394274808E-3	-1.556278616E-1	9.840469360E0	9.841700209E0
2.562690699E1	-1.436564885E-2	-1.628106833E-1	9.840469360E0	9.841826605E0
2.562890832E1	-2.154847234E-2	-1.532335877E-1	9.828497887E0	9.829715946E0
2.563090652E1	-9.577099234E-3	-1.508393139E-1	9.840469360E0	9.841630020E0
2.563290785E1	7.182824425E-3	-1.460507661E-1	9.852440834E0	9.853525907E0
2.563490919E1	-7.182824425E-3	-1.508393139E-1	9.842864037E0	9.844022376E0
2.563691055E1	-2.394274808E-3	-1.388679445E-1	9.835680962E0	9.836661528E0
2.563891189E1	1.197137404E-2	-1.460507661E-1	9.850046158E0	9.851136150E0
2.564091322E1	-4.788549617E-3	-1.556278616E-1	9.866806030E0	9.868034465E0
2.564291558E1	7.182824425E-3	-1.412622184E-1	9.838075638E0	9.839092380E0
2.564491692E1	1.675992459E-2	-1.460507661E-1	9.826104164E0	9.827203812E0
2.564691825E1	1.197137404E-2	-1.532335877E-1	9.826104164E0	9.827306187E0
2.564892188E1	7.182824425E-3	-1.460507661E-1	9.842864037E0	9.843950166E0
2.565092322E1	9.577099234E-3	-1.412622184E-1	9.838075638E0	9.839094419E0
2.565292455E1	2.394274808E-2	-1.364736706E-1	9.840469360E0	9.841444790E0
2.565492615E1	0.000000000E0	-1.388679445E-1	9.833286285E0	9.834266799E0
2.565692748E1	-4.788549617E-3	-1.484450400E-1	9.842864037E0	9.843984524E0
2.565892882E1	1.197137404E-2	-1.532335877E-1	9.857229233E0	9.858427461E0
2.566093042E1	2.154847234E-2	-1.388679445E-1	9.852440834E0	9.853443004E0
2.566293175E1	2.394274808E-3	-1.412622184E-1	9.854835510E0	9.855848197E0
