"Time (s)"	"Magnetic Field x (µT)"	"Magnetic Field y (µT)"	"Magnetic Field z (µT)"	"Absolute field (µT)"
3.146498533E1	0.000000000E0	2.243999863E1	-4.104000092E1	4.677430078E1
3.147498290E1	3.599999845E-1	2.213999939E1	-4.013999939E1	4.584243366E1
3.148498043E1	1.199999973E-1	2.250000000E1	-4.025999832E1	4.612083981E1
3.149497800E1	-1.199999973E-1	2.231999969E1	-4.025999832E1	4.603329503E1
3.150497556E1	-1.199999973E-1	2.261999893E1	-4.061999893E1	4.649368844E1
3.151497313E1	-5.399999619E-1	2.255999947E1	-4.104000092E1	4.683510277E1
3.152497070E1	-5.999999642E-1	2.207999992E1	-4.050000000E1	4.613172874E1
3.153496823E1	-2.999999821E-1	2.226000023E1	-4.068000031E1	4.637305290E1
3.154496579E1	-2.999999821E-1	2.207999992E1	-4.055999756E1	4.618148762E1
3.155496333E1	0.000000000E0	2.213999939E1	-4.068000031E1	4.631459811E1
3.156496089E1	-1.199999973E-1	2.219999886E1	-4.121999741E1	4.681818595E1
3.157495846E1	3.599999845E-1	2.177999878E1	-4.061999893E1	4.609210627E1
3.158495602E1	8.399999738E-1	2.165999985E1	-4.007999802E1	4.556607767E1
3.159495359E1	4.199999869E-1	2.202000046E1	-4.061999893E1	4.620650531E1
3.160495116E1	1.799999923E-1	2.207999992E1	-4.068000031E1	4.628629626E1
3.161494872E1	-2.999999821E-1	2.268000031E1	-4.079999924E1	4.668096348E1
3.162494626E1	-7.799999714E-1	2.315999985E1	-4.139999771E1	4.744421781E1
3.163494382E1	-2.399999946E-1	2.279999924E1	-4.097999954E1	4.689624641E1
3.164494136E1	0.000000000E0	2.334000015E1	-4.086000061E1	4.705629880E1
3.165493892E1	-4.199999869E-1	2.345999908E1	-4.152000046E1	4.769128217E1
3.166493649E1	-5.399999619E-1	2.334000015E1	-4.152000046E1	4.763357687E1
3.167496739E1	-5.399999619E-1	2.345999908E1	-4.145999908E1	4.764026323E1
3.168499825E1	-8.999999762E-1	2.339999962E1	-4.145999908E1	4.761618954E1
3.169502912E1	-8.999999762E-1	2.327999878E1	-4.121999741E1	4.734824737E1
3.170506002E1	-7.799999714E-1	2.315999985E1	-4.145999908E1	4.749658427E1
3.171509089E1	-1.079999924E0	2.303999901E1	-4.223999786E1	4.812717916E1
3.172512179E1	-5.999999642E-1	2.219999886E1	-4.193999863E1	4.745696402E1
3.173515265E1	-1.799999923E-1	2.213999939E1	-4.175999832E1	4.726636682E1
3.174518355E1	5.999999866E-2	2.268000031E1	-4.127999878E1	4.710015194E1
3.175521442E1	4.199999869E-1	2.285999870E1	-4.091999817E1	4.687432336E1
3.176524532E1	5.999999866E-2	2.339999962E1	-4.127999878E1	4.745104721E1
3.177527618E1	1.799999923E-1	2.334000015E1	-4.152000046E1	4.763085602E1
3.178530708E1	-2.399999946E-1	2.285999870E1	-4.200000000E1	4.781879485E1
3.179533798E1	-8.399999738E-1	2.279999924E1	-4.236000061E1	4.811356583E1
3.180536885E1	-1.079999924E0	2.285999870E1	-4.223999786E1	4.804126726E1
3.181539975E1	-1.319999933E0	2.279999924E1	-4.284000015E1	4.854737869E1
3.182543062E1	-8.399999738E-1	2.285999870E1	-4.302000046E1	4.872376812E1
3.183546152E1	-2.399999946E-1	2.297999954E1	-4.247999954E1	4.829791238E1
3.184549238E1	0.000000000E0	2.303999901E1	-4.254000092E1	4.837864438E1
3.185552328E1	5.999999866E-2	2.321999931E1	-4.175999832E1	4.778147578E1
3.186555415E1	-1.799999923E-1	2.321999931E1	-4.181999969E1	4.783422564E1
3.187558501E1	-7.199999690E-1	2.339999962E1	-4.200000000E1	4.808407618E1
3.188561591E1	-4.799999893E-1	2.321999931E1	-4.211999893E1	4.809878458E1
3.189564678E1	-4.799999893E-1	2.297999954E1	-4.218000031E1	4.803606150E1
3.190567768E1	-4.199999869E-1	2.279999924E1	-4.175999832E1	4.758060345E1
3.191570854E1	-6.599999666E-1	2.279999924E1	-4.163999939E1	4.747804876E1
3.192573944E1	-9.599999785E-1	2.297999954E1	-4.139999771E1	4.735991754E1
3.193577031E1	-7.799999714E-1	2.310000038E1	-4.200000000E1	4.793973735E1
3.194580121E1	-6.599999666E-1	2.327999878E1	-4.241999817E1	4.839266667E1
3.195583208E1	-3.599999845E-1	2.327999878E1	-4.236000061E1	4.833691752E1
3.196586294E1	5.999999866E-2	2.292000008E1	-4.229999924E1	4.811049718E1
3.197586051E1	-5.999999866E-2	2.255999947E1	-4.181999969E1	4.751704484E1
3.198585808E1	-4.199999869E-1	2.250000000E1	-4.157999802E1	4.727919876E1
3.199585564E1	-1.199999973E-1	2.231999969E1	-4.139999771E1	4.703356883E1
3.200585317E1	2.999999821E-1	2.250000000E1	-4.121999741E1	4.696198661E1
3.201585077E1	0.000000000E0	2.292000008E1	-4.134000015E1	4.726861555E1
3.202584834E1	1.199999973E-1	2.297999954E1	-4.127999878E1	4.724545564E1
3.203584591E1	-1.799999923E-1	2.310000038E1	-4.170000076E1	4.767108643E1
3.204584347E1	-7.799999714E-1	2.321999931E1	-4.193999863E1	4.794517966E1
3.205584104E1	-4.799999893E-1	2.321999931E1	-4.181999969E1	4.783629524E1
3.206583860E1	-2.999999821E-1	2.334000015E1	-4.181999969E1	4.789319348E1
3.207583617E1	2.399999946E-1	2.327999878E1	-4.170000076E1	4.775883172E1
3.208583374E1	7.799999714E-1	2.292000008E1	-4.157999802E1	4.748506121E1
3.209583127E1	7.199999690E-1	2.292000008E1	-4.193999863E1	4.779966829E1
3.210582884E1	5.399999619E-1	2.303999901E1	-4.200000000E1	4.790754799E1
3.211582637E1	-2.999999821E-1	2.321999931E1	-4.218000031E1	4.814987844E1
3.212582393E1	-6.599999666E-1	2.334000015E1	-4.218000031E1	4.821144711E1
3.213582150E1	-7.199999690E-1	2.321999931E1	-4.205999756E1	4.804924726E1
3.214581907E1	-8.999999762E-1	2.273999977E1	-4.187999725E1	4.766394612E1
3.215581663E1	-7.199999690E-1	2.285999870E1	-4.170000076E1	4.756036169E1
3.216581420E1	-8.999999762E-1	2.285999870E1	-4.181999969E1	4.766866807E1
3.217581176E1	-7.799999714E-1	2.292000008E1	-4.139999771E1	4.732752491E1
3.218580930E1	-8.399999738E-1	2.279999924E1	-4.109999847E1	4.700803591E1
3.219580686E1	-5.999999642E-1	2.255999947E1	-4.091999817E1	4.673071609E1
3.220580440E1	-4.799999893E-1	2.273999977E1	-4.097999954E1	4.686894870E1
3.221580196E1	-2.399999946E-1	2.297999954E1	-4.145999908E1	4.740326469E1
3.222579953E1	2.399999946E-1	2.315999985E1	-4.175999832E1	4.775291251E1
3.223579709E1	1.199999973E-1	2.310000038E1	-4.211999893E1	4.803872113E1
3.224579466E1	-1.799999923E-1	2.279999924E1	-4.205999756E1	4.784261448E1
3.225579226E1	-2.399999946E-1	2.237999916E1	-4.181999969E1	4.743241863E1
3.226578983E1	-2.999999821E-1	2.243999863E1	-4.193999863E1	4.756686897E1
3.227578736E1	2.399999946E-1	2.219999886E1	-4.175999832E1	4.729476725E1
3.228578496E1	5.399999619E-1	2.219999886E1	-4.157999802E1	4.713838971E1
3.229578249E1	8.399999738E-1	2.177999878E1	-4.091999817E1	4.636291834E1
3.230578006E1	1.019999981E0	2.153999901E1	-4.020000076E1	4.561854906E1
3.231577759E1	5.399999619E-1	2.118000031E1	-3.977999878E1	4.507030415E1
3.232577512E1	7.799999714E-1	2.076000023E1	-3.936000061E1	4.450613056E1
3.233577269E1	5.999999866E-2	2.123999977E1	-3.984000015E1	4.514827574E1
3.234577022E1	4.199999869E-1	2.087999916E1	-4.020000076E1	4.530111286E1
3.235576779E1	8.399999738E-1	2.093999863E1	-4.031999969E1	4.544107743E1
3.236576532E1	8.399999738E-1	2.118000031E1	-4.002000046E1	4.528684632E1
3.237576289E1	1.079999924E0	2.147999954E1	-4.007999802E1	4.548585518E1
3.238576045E1	2.999999821E-1	2.237999916E1	-4.050000000E1	4.627314948E1
3.239575805E1	-5.999999866E-2	2.297999954E1	-4.091999817E1	4.693112218E1
3.240575562E1	0.000000000E0	2.285999870E1	-4.170000076E1	4.755491146E1
3.241575319E1	-3.599999845E-1	2.292000008E1	-4.181999969E1	4.769033841E1
3.242575075E1	-2.999999821E-1	2.255999947E1	-4.205999756E1	4.772930934E1
3.243574828E1	-2.399999946E-1	2.327999878E1	-4.200000000E1	4.802099482E1
3.244574585E1	-7.799999714E-1	2.400000000E1	-4.211999893E1	4.848404593E1
3.245574338E1	-7.799999714E-1	2.363999939E1	-4.229999924E1	4.846388250E1
3.246574095E1	-4.799999893E-1	2.357999992E1	-4.223999786E1	4.837834449E1
3.247573852E1	-8.999999762E-1	2.303999901E1	-4.247999954E1	4.833427268E1
3.248573608E1	-9.599999785E-1	2.279999924E1	-4.259999847E1	4.832723285E1
3.249573365E1	0.000000000E0	2.279999924E1	-4.223999786E1	4.800059775E1
3.250573121E1	-3.599999845E-1	2.292000008E1	-4.218000031E1	4.800633739E1
3.251572878E1	-1.199999973E-1	2.297999954E1	-4.181999969E1	4.771799612E1
3.252572631E1	1.199999973E-1	2.273999977E1	-4.134000015E1	4.718175073E1
3.253572388E1	-5.399999619E-1	2.292000008E1	-4.175999832E1	4.763943181E1
3.254572141E1	-2.399999946E-1	2.268000031E1	-4.127999878E1	4.710072519E1
3.255571898E1	0.000000000E0	2.261999893E1	-4.115999985E1	4.696605092E1
3.256571654E1	-5.999999866E-2	2.213999939E1	-4.134000015E1	4.689540261E1
3.257571411E1	1.799999923E-1	2.231999969E1	-4.097999954E1	4.666449559E1
3.258571164E1	-1.799999923E-1	2.261999893E1	-4.163999939E1	4.738761759E1
3.259570924E1	5.999999866E-2	2.219999886E1	-4.134000015E1	4.692375903E1
3.260570681E1	1.199999973E-1	2.268000031E1	-4.157999802E1	4.736341467E1
3.261570434E1	5.999999866E-2	2.250000000E1	-4.109999847E1	4.685577312E1
3.262570191E1	2.399999946E-1	2.268000031E1	-4.115999985E1	4.699559130E1
3.263569944E1	-1.799999923E-1	2.315999985E1	-4.157999802E1	4.759531729E1
3.264569701E1	-4.799999893E-1	2.345999908E1	-4.170000076E1	4.784863656E1
3.265569457E1	-7.199999690E-1	2.339999962E1	-4.247999954E1	4.850390441E1
3.266569214E1	-7.199999690E-1	2.334000015E1	-4.200000000E1	4.805490617E1
3.267568970E1	-7.199999690E-1	2.327999878E1	-4.187999725E1	4.792088181E1
3.268568724E1	-3.599999845E-1	2.250000000E1	-4.152000046E1	4.722594666E1
3.269568477E1	-1.199999973E-1	2.213999939E1	-4.115999985E1	4.673691860E1
3.270568230E1	-1.199999973E-1	2.202000046E1	-4.145999908E1	4.694492884E1
3.271567987E1	-1.799999923E-1	2.195999908E1	-4.175999832E1	4.718232105E1
3.272567744E1	0.000000000E0	2.213999939E1	-4.134000015E1	4.689536422E1
3.273567500E1	1.199999973E-1	2.213999939E1	-4.097999954E1	4.657847502E1
3.274567257E1	4.199999869E-1	2.171999931E1	-4.043999863E1	4.590564518E1
3.275567013E1	1.019999981E0	2.111999893E1	-3.965999985E1	4.494452517E1
3.276566770E1	7.799999714E-1	2.165999985E1	-3.989999771E1	4.540675953E1
3.277566523E1	1.019999981E0	2.165999985E1	-4.025999832E1	4.572814733E1
3.278566280E1	1.019999981E0	2.213999939E1	-4.025999832E1	4.595745247E1
3.279566033E1	7.799999714E-1	2.237999916E1	-4.031999969E1	4.612130893E1
3.280565790E1	4.199999869E-1	2.219999886E1	-4.068000031E1	4.634521306E1
3.281565546E1	1.799999923E-1	2.285999870E1	-4.104000092E1	4.697758631E1
3.282565303E1	-2.399999946E-1	2.226000023E1	-4.163999939E1	4.721710240E1
3.283565060E1	-5.399999619E-1	2.285999870E1	-4.236000061E1	4.813772733E1
3.284564816E1	-3.599999845E-1	2.285999870E1	-4.211999893E1	4.792497732E1
3.285564570E1	-3.599999845E-1	2.243999863E1	-4.236000061E1	4.793800987E1
3.286564323E1	-5.399999619E-1	2.279999924E1	-4.157999802E1	4.742391591E1
3.287564079E1	-6.599999666E-1	2.250000000E1	-4.134000015E1	4.707102307E1
3.288563833E1	-6.599999666E-1	2.273999977E1	-4.152000046E1	4.734399252E1
3.289563586E1	-5.399999619E-1	2.273999977E1	-4.104000092E1	4.692207225E1
3.290563343E1	-5.999999642E-1	2.303999901E1	-4.170000076E1	4.764547846E1
3.291563099E1	-3.599999845E-1	2.310000038E1	-4.193999863E1	4.788217938E1
3.292562856E1	-1.799999923E-1	2.292000008E1	-4.205999756E1	4.789991856E1
3.293562612E1	-2.999999821E-1	2.297999954E1	-4.193999863E1	4.782398837E1
3.294562369E1	1.199999973E-1	2.273999977E1	-4.187999725E1	4.765559946E1
3.295562122E1	0.000000000E0	2.273999977E1	-4.163999939E1	4.744467450E1
3.296561879E1	5.999999866E-2	2.292000008E1	-4.097999954E1	4.695413045E1
3.297561632E1	-5.999999866E-2	2.297999954E1	-4.139999771E1	4.735022481E1
3.298561389E1	-2.999999821E-1	2.357999992E1	-4.163999939E1	4.785390209E1
3.299561145E1	0.000000000E0	2.345999908E1	-4.193999863E1	4.805554122E1
3.300560902E1	3.599999845E-1	2.297999954E1	-4.205999756E1	4.792967112E1
3.301560659E1	0.000000000E0	2.303999901E1	-4.181999969E1	4.774676878E1
3.302560412E1	1.799999923E-1	2.268000031E1	-4.157999802E1	4.736360469E1
3.303560168E1	-5.999999866E-2	2.273999977E1	-4.121999741E1	4.707652680E1
3.304559922E1	-4.199999869E-1	2.285999870E1	-4.145999908E1	4.734646201E1
3.305559678E1	-1.799999923E-1	2.268000031E1	-4.157999802E1	4.736360469E1
3.306559432E1	0.000000000E0	2.231999969E1	-4.139999771E1	4.703341575E1
3.307559188E1	1.799999923E-1	2.250000000E1	-4.139999771E1	4.711944620E1
3.308558945E1	-5.999999866E-2	2.279999924E1	-4.145999908E1	4.731569601E1
3.309558702E1	2.399999946E-1	2.261999893E1	-4.121999741E1	4.701925284E1
3.310558458E1	-2.399999946E-1	2.315999985E1	-4.109999847E1	4.717682765E1
3.311558211E1	3.599999845E-1	2.250000000E1	-4.073999786E1	4.654166978E1
3.312557968E1	2.999999821E-1	2.189999962E1	-4.050000000E1	4.604291458E1
3.313557721E1	4.199999869E-1	2.171999931E1	-4.002000046E1	4.553608686E1
3.314557478E1	1.019999981E0	2.142000008E1	-3.947999954E1	4.492802207E1
3.315557234E1	2.399999946E-1	2.147999954E1	-3.923999786E1	4.473505798E1
3.316556991E1	1.799999923E-1	2.207999992E1	-3.941999817E1	4.518290664E1
3.317556748E1	1.199999973E-1	2.219999886E1	-3.965999985E1	4.545074188E1
3.318556504E1	-4.799999893E-1	2.243999863E1	-4.055999756E1	4.635620067E1
3.319556261E1	-5.999999642E-1	2.285999870E1	-4.152000046E1	4.740094913E1
3.320556014E1	-4.799999893E-1	2.279999924E1	-4.223999786E1	4.800299766E1
3.321555774E1	-3.599999845E-1	2.292000008E1	-4.218000031E1	4.800633739E1
3.322555528E1	-3.599999845E-1	2.303999901E1	-4.193999863E1	4.785326153E1
3.323555284E1	5.999999866E-2	2.285999870E1	-4.175999832E1	4.760756873E1
3.324555041E1	-1.799999923E-1	2.292000008E1	-4.152000046E1	4.742646141E1
3.325554797E1	-4.799999893E-1	2.327999878E1	-4.200000000E1	4.802279400E1
3.326554554E1	-4.799999893E-1	2.310000038E1	-4.200000000E1	4.793579474E1
3.327554311E1	-5.399999619E-1	2.345999908E1	-4.187999725E1	4.800622175E1
3.328554067E1	-2.999999821E-1	2.339999962E1	-4.134000015E1	4.750416397E1
3.329553820E1	-5.999999866E-2	2.327999878E1	-4.139999771E1	4.749654465E1
3.330553577E1	-3.599999845E-1	2.339999962E1	-4.145999908E1	4.760904437E1
3.331553330E1	-4.199999869E-1	2.310000038E1	-4.139999771E1	4.741040211E1
3.332553087E1	-5.399999619E-1	2.315999985E1	-4.139999771E1	4.744087903E1
3.333552844E1	-4.799999893E-1	2.303999901E1	-4.091999817E1	4.696294501E1
3.334552600E1	2.399999946E-1	2.243999863E1	-4.061999893E1	4.640684703E1
3.335552357E1	1.199999973E-1	2.207999992E1	-4.079999924E1	4.639160198E1
3.336552113E1	5.999999642E-1	2.202000046E1	-4.086000061E1	4.641960868E1
3.337551870E1	5.999999642E-1	2.165999985E1	-4.061999893E1	4.603802674E1
3.338551623E1	5.999999642E-1	2.226000023E1	-4.037999725E1	4.611303274E1
3.339551380E1	7.799999714E-1	2.243999863E1	-4.013999939E1	4.599327657E1
3.340551133E1	6.599999666E-1	2.226000023E1	-4.055999756E1	4.627155295E1
3.341550890E1	1.019999981E0	2.207999992E1	-4.031999969E1	4.598118280E1
3.342550646E1	6.599999666E-1	2.213999939E1	-4.127999878E1	4.684712875E1
3.343550403E1	4.199999869E-1	2.273999977E1	-4.157999802E1	4.739388383E1
3.344550160E1	0.000000000E0	2.310000038E1	-4.187999725E1	4.782827812E1
3.345549913E1	-5.999999642E-1	2.339999962E1	-4.277999878E1	4.876523636E1
3.346549669E1	-5.999999642E-1	2.339999962E1	-4.271999741E1	4.871260782E1
3.347549423E1	-4.199999869E-1	2.303999901E1	-4.259999847E1	4.843323058E1
3.348549179E1	-6.599999666E-1	2.285999870E1	-4.223999786E1	4.803366070E1
3.349548936E1	-7.799999714E-1	2.321999931E1	-4.241999817E1	4.836561808E1
3.350548692E1	-1.139999986E0	2.334000015E1	-4.247999954E1	4.848304413E1
3.351548446E1	-1.379999995E0	2.315999985E1	-4.200000000E1	4.798218412E1
3.352548202E1	-7.199999690E-1	2.285999870E1	-4.200000000E1	4.782361279E1
3.353547959E1	-5.399999619E-1	2.250000000E1	-4.200000000E1	4.765020042E1
3.354547712E1	-3.599999845E-1	2.202000046E1	-4.157999802E1	4.705216526E1
3.355547469E1	-5.999999866E-2	2.202000046E1	-4.145999908E1	4.694481382E1
3.356547222E1	-5.399999619E-1	2.237999916E1	-4.187999725E1	4.748778930E1
3.357546979E1	-2.999999821E-1	2.268000031E1	-4.152000046E1	4.731155093E1
3.358546735E1	1.199999973E-1	2.292000008E1	-4.145999908E1	4.737375146E1
3.359546492E1	1.199999973E-1	2.292000008E1	-4.175999832E1	4.763652237E1
3.360546249E1	1.799999923E-1	2.273999977E1	-4.121999741E1	4.707683269E1
3.361546005E1	2.399999946E-1	2.261999893E1	-4.139999771E1	4.717713177E1
3.362545762E1	-2.999999821E-1	2.231999969E1	-4.145999908E1	4.708719476E1
3.363545515E1	-4.199999869E-1	2.231999969E1	-4.157999802E1	4.719380279E1
3.364545272E1	5.999999866E-2	2.292000008E1	-4.200000000E1	4.784694351E1
3.365545025E1	-1.799999923E-1	2.285999870E1	-4.229999924E1	4.808224076E1
3.366544782E1	0.000000000E0	2.315999985E1	-4.254000092E1	4.843590890E1
3.367544538E1	-1.199999973E-1	2.334000015E1	-4.259999847E1	4.857499230E1
3.368544295E1	-4.799999893E-1	2.310000038E1	-4.218000031E1	4.809358422E1
3.369544055E1	-5.399999619E-1	2.321999931E1	-4.170000076E1	4.773206503E1
3.370543811E1	-5.399999619E-1	2.357999992E1	-4.157999802E1	4.780380980E1
3.371543568E1	-3.599999845E-1	2.363999939E1	-4.187999725E1	4.809275768E1
3.372543321E1	-1.799999923E-1	2.339999962E1	-4.181999969E1	4.792186095E1
3.373543078E1	-1.199999973E-1	2.339999962E1	-4.170000076E1	4.781698909E1
3.374542831E1	-1.799999923E-1	2.297999954E1	-4.175999832E1	4.766560855E1
3.375542588E1	-2.399999946E-1	2.297999954E1	-4.170000076E1	4.761331791E1
3.376542344E1	-7.199999690E-1	2.297999954E1	-4.193999863E1	4.782846709E1
3.377542101E1	-8.399999738E-1	2.273999977E1	-4.218000031E1	4.792666914E1
3.378541858E1	-8.399999738E-1	2.285999870E1	-4.218000031E1	4.798372189E1
3.379541614E1	-9.599999785E-1	2.297999954E1	-4.218000031E1	4.804325556E1
3.380541371E1	-9.599999785E-1	2.297999954E1	-4.229999924E1	4.814864395E1
3.381541124E1	-9.599999785E-1	2.357999992E1	-4.259999847E1	4.870008076E1
3.382540881E1	-4.799999893E-1	2.315999985E1	-4.200000000E1	4.796473697E1
3.383540637E1	0.000000000E0	2.255999947E1	-4.121999741E1	4.698980487E1
3.384540394E1	2.999999821E-1	2.237999916E1	-4.068000031E1	4.643077414E1
3.385540150E1	7.799999714E-1	2.184000015E1	-3.971999741E1	4.533511002E1
3.386539907E1	1.139999986E0	2.153999901E1	-3.965999985E1	4.514628163E1
3.387539664E1	1.079999924E0	2.147999954E1	-3.954000092E1	4.501075930E1
3.388539420E1	1.379999995E0	2.118000031E1	-3.936000061E1	4.471807756E1
3.389539177E1	1.500000000E0	2.105999947E1	-3.941999817E1	4.471811527E1
3.390538930E1	1.259999990E0	2.135999870E1	-3.954000092E1	4.495830087E1
3.391538687E1	1.559999943E0	2.160000038E1	-3.971999741E1	4.524015705E1
3.392538450E1	1.620000005E0	2.226000023E1	-4.020000076E1	4.598012692E1
3.393538207E1	1.679999948E0	2.195999908E1	-4.007999802E1	4.573259451E1
3.394537967E1	1.620000005E0	2.177999878E1	-3.971999741E1	4.532847825E1
3.395537723E1	1.319999933E0	2.147999954E1	-3.947999954E1	4.496446535E1
3.396537480E1	1.319999933E0	2.087999916E1	-3.893999863E1	4.420452757E1
3.397537233E1	1.259999990E0	2.111999893E1	-3.881999969E1	4.421124666E1
3.398536990E1	1.379999995E0	2.118000031E1	-3.870000076E1	4.413826992E1
3.399536743E1	8.399999738E-1	2.184000015E1	-3.959999847E1	4.523108539E1
3.400536500E1	7.199999690E-1	2.207999992E1	-3.977999878E1	4.550267134E1
3.401536256E1	0.000000000E0	2.243999863E1	-4.079999924E1	4.656386449E1
3.402536013E1	-5.399999619E-1	2.261999893E1	-4.163999939E1	4.739035240E1
3.403535770E1	-2.999999821E-1	2.250000000E1	-4.121999741E1	4.696198661E1
3.404535526E1	-5.999999642E-1	2.285999870E1	-4.175999832E1	4.761131169E1
3.405535283E1	-2.399999946E-1	2.285999870E1	-4.163999939E1	4.750291244E1
3.406535036E1	-2.999999821E-1	2.292000008E1	-4.152000046E1	4.742706866E1
3.407534793E1	-1.199999973E-1	2.285999870E1	-4.170000076E1	4.755506287E1
3.408534546E1	5.999999866E-2	2.279999924E1	-4.157999802E1	4.742087937E1
3.409534299E1	-2.399999946E-1	2.279999924E1	-4.205999756E1	4.784287784E1
3.410534056E1	-2.399999946E-1	2.273999977E1	-4.223999786E1	4.797272776E1
3.411533812E1	-2.999999821E-1	2.285999870E1	-4.223999786E1	4.803006309E1
3.412533569E1	-4.799999893E-1	2.292000008E1	-4.211999893E1	4.795467770E1
3.413533322E1	-2.999999821E-1	2.310000038E1	-4.170000076E1	4.767169056E1
3.414533079E1	-7.199999690E-1	2.327999878E1	-4.175999832E1	4.781604545E1
3.415532832E1	-7.199999690E-1	2.321999931E1	-4.181999969E1	4.783930541E1
3.416532589E1	-5.999999642E-1	2.292000008E1	-4.223999786E1	4.806145881E1
3.417532342E1	-5.999999642E-1	2.255999947E1	-4.218000031E1	4.783791385E1
3.418532095E1	0.000000000E0	2.250000000E1	-4.193999863E1	4.759425895E1
3.419531852E1	-5.999999866E-2	2.268000031E1	-4.200000000E1	4.773244194E1
3.420531609E1	-1.799999923E-1	2.255999947E1	-4.134000015E1	4.709545189E1
3.421531365E1	0.000000000E0	2.231999969E1	-4.115999985E1	4.682230210E1
3.422531112E1	0.000000000E0	2.255999947E1	-4.134000015E1	4.709510790E1
3.423530872E1	5.999999866E-2	2.207999992E1	-4.079999924E1	4.639148558E1
3.424530622E1	0.000000000E0	2.237999916E1	-4.109999847E1	4.679822899E1
3.425530378E1	-2.999999821E-1	2.250000000E1	-4.086000061E1	4.664632515E1
3.426530135E1	-3.599999845E-1	2.250000000E1	-4.091999817E1	4.669931317E1
3.427529892E1	-2.399999946E-1	2.231999969E1	-4.152000046E1	4.713969054E1
3.428529648E1	-5.999999866E-2	2.250000000E1	-4.193999863E1	4.759429677E1
3.429529402E1	-4.199999869E-1	2.268000031E1	-4.236000061E1	4.805131076E1
3.430529158E1	-2.999999821E-1	2.297999954E1	-4.259999847E1	4.840382473E1
3.431528911E1	-4.799999893E-1	2.345999908E1	-4.241999817E1	4.847739888E1
3.432528668E1	-7.799999714E-1	2.315999985E1	-4.187999725E1	4.786364135E1
3.433528421E1	-1.199999973E-1	2.310000038E1	-4.145999908E1	4.746109925E1
3.434528178E1	-7.199999690E-1	2.297999954E1	-4.109999847E1	4.709361585E1
3.435527934E1	-5.999999642E-1	2.250000000E1	-4.073999786E1	4.654414492E1
3.436527691E1	-2.999999821E-1	2.226000023E1	-4.086000061E1	4.653103545E1
3.437527448E1	-1.199999973E-1	2.195999908E1	-4.097999954E1	4.649318576E1
3.438527204E1	1.199999973E-1	2.165999985E1	-4.055999756E1	4.598133747E1
3.439526961E1	1.799999923E-1	2.189999962E1	-4.086000061E1	4.635927128E1
3.440526714E1	1.799999923E-1	2.255999947E1	-4.121999741E1	4.699014963E1
3.441526471E1	-5.999999866E-2	2.292000008E1	-4.157999802E1	4.747869247E1
3.442526224E1	2.399999946E-1	2.279999924E1	-4.236000061E1	4.810683129E1
3.443525981E1	1.199999973E-1	2.261999893E1	-4.241999817E1	4.807426543E1
3.444525737E1	-4.199999869E-1	2.243999863E1	-4.205999756E1	4.767361254E1
3.445525494E1	-1.019999981E0	2.250000000E1	-4.181999969E1	4.749950289E1
3.446525250E1	-1.319999933E0	2.250000000E1	-4.145999908E1	4.719029481E1
3.447525007E1	-1.259999990E0	2.279999924E1	-4.121999741E1	4.712234875E1
3.448524764E1	-1.079999924E0	2.255999947E1	-4.134000015E1	4.710748973E1
3.449524517E1	-7.799999714E-1	2.255999947E1	-4.170000076E1	4.741784516E1
3.450524274E1	-5.999999642E-1	2.255999947E1	-4.187999725E1	4.757360346E1
3.451524027E1	-1.139999986E0	2.268000031E1	-4.211999893E1	4.785160733E1
3.452523784E1	-8.999999762E-1	2.310000038E1	-4.247999954E1	4.836290292E1
3.453523537E1	-8.399999738E-1	2.303999901E1	-4.229999924E1	4.817506710E1
3.454523293E1	-1.079999924E0	2.327999878E1	-4.193999863E1	4.798008157E1
3.455523050E1	-2.999999821E-1	2.327999878E1	-4.193999863E1	4.796886311E1
3.456522803E1	-5.399999619E-1	2.321999931E1	-4.152000046E1	4.757489260E1
3.457522560E1	-6.599999666E-1	2.321999931E1	-4.175999832E1	4.778599615E1
3.458522313E1	-5.399999619E-1	2.345999908E1	-4.193999863E1	4.805857511E1
3.459522073E1	-9.599999785E-1	2.315999985E1	-4.241999817E1	4.834008107E1
3.460521830E1	-8.999999762E-1	2.292000008E1	-4.247999954E1	4.827718679E1
3.461521586E1	0.000000000E0	2.273999977E1	-4.247999954E1	4.818358591E1
3.462521343E1	5.999999866E-2	2.237999916E1	-4.181999969E1	4.743184939E1
3.463521100E1	-5.999999866E-2	2.202000046E1	-4.145999908E1	4.694481382E1
3.464520856E1	7.199999690E-1	2.165999985E1	-4.079999924E1	4.619863560E1
3.465520610E1	4.799999893E-1	2.142000008E1	-3.984000015E1	4.523574268E1
3.466520366E1	7.199999690E-1	2.100000000E1	-3.959999847E1	4.482943541E1
3.467520119E1	1.079999924E0	2.123999977E1	-3.929999924E1	4.468550022E1
3.468519876E1	1.019999981E0	2.118000031E1	-3.918000031E1	4.455003072E1
3.469519633E1	9.599999785E-1	2.118000031E1	-3.923999786E1	4.460147358E1
3.470519389E1	7.799999714E-1	2.160000038E1	-4.013999939E1	4.558934050E1
3.471519146E1	7.199999690E-1	2.135999870E1	-4.031999969E1	4.563409164E1
3.472518902E1	5.399999619E-1	2.171999931E1	-4.061999893E1	4.606554334E1
3.473518659E1	1.799999923E-1	2.207999992E1	-4.145999908E1	4.697329370E1
