"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.367460908E1	4.549122229E-2	-1.316851079E-1	9.854835510E0	9.855820278E0
2.367661044E1	3.351984918E-2	-1.221080124E-1	9.854835510E0	9.855648983E0
2.367861178E1	3.830839694E-2	-1.292908341E-1	9.850046158E0	9.850969138E0
2.368061311E1	4.070267081E-2	-1.316851079E-1	9.838075638E0	9.839041108E0
2.368261447E1	4.070267081E-2	-1.268965602E-1	9.835680962E0	9.836583727E0
2.368461581E1	3.351984918E-2	-1.245022863E-1	9.828497887E0	9.829343575E0
2.368661714E1	1.675992459E-2	-1.364736706E-1	9.826104164E0	9.827066144E0
2.368862224E1	4.309694469E-2	-1.364736706E-1	9.838075638E0	9.839116559E0
2.369061727E1	3.112557158E-2	-1.221080124E-1	9.847652435E0	9.848458644E0
2.369261861E1	2.873129770E-2	-1.149251908E-1	9.833286285E0	9.833999820E0
2.369462194E1	4.070267081E-2	-1.268965602E-1	9.828497887E0	9.829401312E0
2.369662327E1	3.112557158E-2	-1.149251908E-1	9.835680962E0	9.836401607E0
2.369862461E1	3.830839694E-2	-1.221080124E-1	9.842864037E0	9.843695970E0
2.370062717E1	2.154847234E-2	-1.221080124E-1	9.840469360E0	9.841250527E0
2.370262850E1	4.309694469E-2	-1.173194647E-1	9.830892563E0	9.831687026E0
2.370462984E1	5.027977005E-2	-1.125309169E-1	9.830892563E0	9.831665161E0
2.370663120E1	4.070267081E-2	-1.221080124E-1	9.826104164E0	9.826947141E0
2.370863254E1	4.070267081E-2	-1.245022863E-1	9.818921089E0	9.819794747E0
2.371063387E1	3.591412306E-2	-1.221080124E-1	9.826104164E0	9.826928474E0
2.371263524E1	2.394274808E-2	-1.388679445E-1	9.845257759E0	9.846266191E0
2.371463657E1	3.830839694E-2	-1.316851079E-1	9.830892563E0	9.831849118E0
2.371663790E1	4.788549617E-2	-1.268965602E-1	9.830892563E0	9.831828128E0
2.371864230E1	4.070267081E-2	-1.364736706E-1	9.850046158E0	9.851075631E0
2.372064363E1	3.112557158E-2	-1.436564922E-1	9.838075638E0	9.839173657E0
2.372264497E1	2.394274808E-2	-1.340793967E-1	9.835680962E0	9.836623939E0
2.372464860E1	1.915419847E-2	-1.316851079E-1	9.850046158E0	9.850944988E0
2.372664993E1	2.873129770E-2	-1.532335877E-1	9.830892563E0	9.832128691E0
2.372865127E1	3.591412306E-2	-1.388679445E-1	9.840469360E0	9.841514688E0
2.373065260E1	3.591412306E-2	-1.388679445E-1	9.850046158E0	9.851090470E0
2.373265393E1	2.394274808E-2	-1.340793967E-1	9.859623909E0	9.860564597E0
2.373465526E1	3.591412306E-2	-1.292908341E-1	9.845257759E0	9.846172164E0
2.373666046E1	3.830839694E-2	-1.245022863E-1	9.847652435E0	9.848513941E0
2.373866180E1	4.070267081E-2	-1.364736706E-1	9.840469360E0	9.841499835E0
2.374066316E1	2.873129770E-2	-1.508393139E-1	9.835680962E0	9.836879483E0
2.374266450E1	4.309694469E-2	-1.484450400E-1	9.852440834E0	9.853653316E0
2.374466583E1	4.549122229E-2	-1.388679445E-1	9.859623909E0	9.860706739E0
2.374666720E1	3.112557158E-2	-1.316851079E-1	9.864412308E0	9.865340336E0
2.374866506E1	2.633702382E-2	-1.292908341E-1	9.857229233E0	9.858112289E0
2.375066640E1	3.591412306E-2	-1.292908341E-1	9.857229233E0	9.858142527E0
2.375266776E1	2.873129770E-2	-1.173194647E-1	9.847652435E0	9.848393160E0
2.375466973E1	4.788549617E-2	-1.436564922E-1	9.842864037E0	9.844028781E0
2.375667106E1	5.506832153E-2	-1.436564922E-1	9.835680962E0	9.836884145E0
2.375867243E1	4.549122229E-2	-1.460507661E-1	9.835680962E0	9.836870450E0
2.376067256E1	1.915419847E-2	-1.340793967E-1	9.862017632E0	9.862947629E0
2.376267389E1	3.351984918E-2	-1.388679445E-1	9.859623909E0	9.860658777E0
2.376467526E1	3.591412306E-2	-1.364736706E-1	9.859623909E0	9.860633779E0
2.376667659E1	3.112557158E-2	-1.245022863E-1	9.842864037E0	9.843700628E0
2.376867792E1	1.675992459E-2	-1.245022863E-1	9.840469360E0	9.841271206E0
2.377067929E1	1.915419847E-2	-1.316851079E-1	9.850046158E0	9.850944988E0
2.377268676E1	3.112557158E-2	-1.508393139E-1	9.854835510E0	9.856038973E0
2.377468809E1	3.112557158E-2	-1.580221355E-1	9.840469360E0	9.841787288E0
2.377668946E1	3.351984918E-2	-1.556278616E-1	9.845257759E0	9.846544772E0
2.377868776E1	2.873129770E-2	-1.412622184E-1	9.852440834E0	9.853495364E0
2.378068909E1	2.873129770E-2	-1.532335877E-1	9.845257759E0	9.846492084E0
2.378269045E1	3.591412306E-2	-1.460507661E-1	9.840469360E0	9.841618662E0
2.378469242E1	4.549122229E-2	-1.388679445E-1	9.823709488E0	9.824796276E0
2.378669375E1	3.351984918E-2	-1.460507661E-1	9.842864037E0	9.844004614E0
2.378869512E1	2.394274808E-2	-1.245022863E-1	9.835680962E0	9.836498058E0
2.379069645E1	2.394274808E-2	-1.173194647E-1	9.835680962E0	9.836409766E0
2.379269778E1	1.197137404E-2	-1.268965602E-1	9.835680962E0	9.836506800E0
2.379469915E1	2.873129770E-2	-1.340793967E-1	9.833286285E0	9.834242317E0
2.379669662E1	3.830839694E-2	-1.340793967E-1	9.847652435E0	9.848639668E0
2.379869795E1	2.154847234E-2	-1.292908341E-1	9.859623909E0	9.860495124E0
2.380069928E1	3.591412306E-2	-1.388679445E-1	9.854835510E0	9.855879315E0
2.380270062E1	3.591412306E-2	-1.245022863E-1	9.859623909E0	9.860475357E0
2.380470195E1	3.830839694E-2	-1.149251908E-1	9.847652435E0	9.848397525E0
2.380670328E1	3.351984918E-2	-1.173194647E-1	9.850046158E0	9.850801833E0
2.380870435E1	3.112557158E-2	-1.221080124E-1	9.864412308E0	9.865217146E0
2.381070571E1	3.351984918E-2	-1.388679445E-1	9.864412308E0	9.865446673E0
2.381270705E1	3.351984918E-2	-1.292908341E-1	9.871595383E0	9.872498929E0
2.381470578E1	2.394274808E-2	-1.197137386E-1	9.850046158E0	9.850802706E0
2.381670715E1	1.675992459E-2	-1.173194647E-1	9.835680962E0	9.836394905E0
2.381870848E1	3.112557158E-2	-1.388679445E-1	9.830892563E0	9.831922584E0
2.382070981E1	2.633702382E-2	-1.508393139E-1	9.826104164E0	9.827297145E0
2.382271118E1	2.394274808E-2	-1.460507661E-1	9.835680962E0	9.836794400E0
2.382471251E1	3.112557158E-2	-1.412622184E-1	9.838075638E0	9.839138990E0
2.382671384E1	4.788549617E-2	-1.316851079E-1	9.850046158E0	9.851042752E0
2.382871521E1	4.549122229E-2	-1.197137386E-1	9.859623909E0	9.860455591E0
2.383071654E1	1.675992459E-2	-1.316851079E-1	9.847652435E0	9.848547119E0
2.383271174E1	4.309694469E-2	-1.340793967E-1	9.854835510E0	9.855841799E0
2.383471311E1	3.830839694E-2	-1.388679445E-1	9.838075638E0	9.839130251E0
2.383671444E1	3.591412306E-2	-1.460507661E-1	9.828497887E0	9.829648588E0
2.383871551E1	2.873129770E-2	-1.484450400E-1	9.835680962E0	9.836843060E0
2.384071687E1	3.591412306E-2	-1.221080124E-1	9.845257759E0	9.846080466E0
2.384271821E1	2.873129770E-2	-1.077423692E-1	9.838075638E0	9.838707545E0
2.384471911E1	2.633702382E-2	-1.221080124E-1	9.847652435E0	9.848444674E0
2.384672047E1	3.351984918E-2	-1.340793967E-1	9.842864037E0	9.843834279E0
2.384872181E1	2.873129770E-2	-1.436564922E-1	9.840469360E0	9.841559831E0
2.385072314E1	2.873129770E-2	-1.364736706E-1	9.830892563E0	9.831881770E0
2.385272450E1	3.351984918E-2	-1.197137386E-1	9.814132690E0	9.814920042E0
2.385472584E1	2.633702382E-2	-1.101366431E-1	9.818921089E0	9.819574078E0
2.385673124E1	2.873129770E-2	-1.268965602E-1	9.845257759E0	9.846117436E0
2.385873260E1	3.591412306E-2	-1.340793967E-1	9.847652435E0	9.848630646E0
2.386073394E1	2.154847234E-2	-1.340793967E-1	9.854835510E0	9.855771129E0
2.386273527E1	2.394274808E-2	-1.364736706E-1	9.854835510E0	9.855809518E0
2.386473664E1	2.873129770E-2	-1.245022863E-1	9.847652435E0	9.848481345E0
2.386673797E1	3.830839694E-2	-1.388679445E-1	9.838075638E0	9.839130251E0
2.386873930E1	4.549122229E-2	-1.436564922E-1	9.842864037E0	9.844017426E0
2.387074064E1	3.591412306E-2	-1.340793967E-1	9.862017632E0	9.862994417E0
2.387274197E1	3.112557158E-2	-1.173194647E-1	9.866806030E0	9.867552579E0
2.387474330E1	3.591412306E-2	-1.197137386E-1	9.852440834E0	9.853233560E0
2.387674463E1	3.112557158E-2	-1.292908341E-1	9.830892563E0	9.831791978E0
2.387874597E1	3.351984918E-2	-1.364736706E-1	9.840469360E0	9.841472749E0
2.388074803E1	2.873129770E-2	-1.245022863E-1	9.852440834E0	9.853269340E0
2.388274937E1	2.633702382E-2	-1.268965602E-1	9.857229233E0	9.858081179E0
2.388475070E1	2.633702382E-2	-1.292908341E-1	9.842864037E0	9.843748382E0
2.388675177E1	1.675992459E-2	-1.245022863E-1	9.838075638E0	9.838877678E0
2.388875310E1	1.436564885E-2	-1.316851079E-1	9.850046158E0	9.850936841E0
2.389075443E1	1.675992459E-2	-1.340793967E-1	9.835680962E0	9.836609078E0
2.389275580E1	3.112557158E-2	-1.292908341E-1	9.828497887E0	9.829397521E0
2.389475713E1	2.873129770E-2	-1.197137386E-1	9.842864037E0	9.843633948E0
2.389675846E1	2.873129770E-2	-1.197137386E-1	9.828497887E0	9.829268924E0
2.389875983E1	2.873129770E-2	-1.364736706E-1	9.835680962E0	9.836669687E0
2.390076116E1	2.154847234E-2	-1.292908341E-1	9.852440834E0	9.853312684E0
2.390276250E1	2.633702382E-2	-1.221080124E-1	9.833286285E0	9.834079681E0
2.390476110E1	1.915419847E-2	-1.364736706E-1	9.840469360E0	9.841434305E0
2.390676243E1	2.873129770E-2	-1.292908341E-1	9.845257759E0	9.846148585E0
2.390876376E1	3.351984918E-2	-1.268965602E-1	9.838075638E0	9.838951091E0
2.391077053E1	4.070267081E-2	-1.125309169E-1	9.835680962E0	9.836408892E0
2.391277186E1	3.112557158E-2	-1.268965602E-1	9.840469360E0	9.841336737E0
2.391477319E1	3.351984918E-2	-1.173194647E-1	9.835680962E0	9.836437740E0
2.391677413E1	4.309694469E-2	-1.173194647E-1	9.814132690E0	9.814928511E0
2.391877546E1	4.309694469E-2	-1.101366431E-1	9.835680962E0	9.836391991E0
2.392077679E1	3.830839694E-2	-1.197137386E-1	9.842864037E0	9.843666561E0
2.392277816E1	2.633702382E-2	-1.340793967E-1	9.828497887E0	9.829447677E0
2.392477949E1	2.873129770E-2	-1.268965602E-1	9.845257759E0	9.846117436E0
2.392678082E1	4.070267081E-2	-1.364736706E-1	9.840469360E0	9.841499835E0
2.392878429E1	3.591412306E-2	-1.388679445E-1	9.840469360E0	9.841514688E0
2.393078562E1	4.070267081E-2	-1.364736706E-1	9.859623909E0	9.860652382E0
2.393278696E1	3.112557158E-2	-1.316851079E-1	9.859623909E0	9.860552388E0
2.393478832E1	3.351984918E-2	-1.268965602E-1	9.847652435E0	9.848527037E0
2.393678966E1	4.070267081E-2	-1.101366431E-1	9.854835510E0	9.855534979E0
2.393879099E1	4.070267081E-2	-1.173194647E-1	9.840469360E0	9.841252857E0
2.394079135E1	3.351984918E-2	-1.245022863E-1	9.850046158E0	9.850889996E0
2.394279269E1	2.394274808E-2	-1.221080124E-1	9.857229233E0	9.858014596E0
2.394479402E1	3.351984918E-2	-1.268965602E-1	9.857229233E0	9.858102985E0
2.394679652E1	3.351984918E-2	-1.173194647E-1	9.854835510E0	9.855590818E0
2.394879785E1	2.633702382E-2	-1.221080124E-1	9.854835510E0	9.855627171E0
2.395079919E1	2.633702382E-2	-1.077423692E-1	9.840469360E0	9.841094415E0
2.395280052E1	4.549122229E-2	-1.197137386E-1	9.850046158E0	9.850878648E0
2.395480185E1	4.309694469E-2	-1.173194647E-1	9.854835510E0	9.855628044E0
2.395680322E1	3.351984918E-2	-1.197137386E-1	9.862017632E0	9.862801160E0
2.395881098E1	2.394274808E-2	-1.149251908E-1	9.866806030E0	9.867504360E0
2.396081232E1	2.154847234E-2	-1.245022863E-1	9.852440834E0	9.853251014E0
2.396281368E1	2.873129770E-2	-1.388679445E-1	9.845257759E0	9.846279000E0
2.396481532E1	3.830839694E-2	-1.292908341E-1	9.826104164E0	9.827029393E0
2.396681665E1	3.830839694E-2	-1.268965602E-1	9.835680962E0	9.836574111E0
2.396881802E1	3.351984918E-2	-1.364736706E-1	9.847652435E0	9.848655092E0
2.397081792E1	2.633702382E-2	-1.460507661E-1	9.840469360E0	9.841588373E0
2.397281925E1	2.633702382E-2	-1.388679445E-1	9.838075638E0	9.839090923E0
2.397482061E1	3.112557158E-2	-1.101366431E-1	9.845257759E0	9.845922975E0
2.397682358E1	3.351984918E-2	-1.149251908E-1	9.866806030E0	9.867532246E0
2.397882491E1	3.351984918E-2	-1.292908341E-1	9.852440834E0	9.853346137E0
2.398082628E1	4.309694469E-2	-1.101366431E-1	9.857229233E0	9.857938708E0
2.398283111E1	3.830839694E-2	-1.101366431E-1	9.862017632E0	9.862707001E0
2.398483245E1	3.830839694E-2	-1.197137386E-1	9.842864037E0	9.843666561E0
2.398683381E1	3.830839694E-2	-1.245022863E-1	9.838075638E0	9.838937982E0
2.398883278E1	4.309694469E-2	-1.197137386E-1	9.830892563E0	9.831715888E0
2.399083411E1	3.591412306E-2	-1.292908341E-1	9.857229233E0	9.858142527E0
2.399283548E1	3.112557158E-2	-1.340793967E-1	9.850046158E0	9.851007837E0
2.399484088E1	3.112557158E-2	-1.292908341E-1	9.850046158E0	9.850943824E0
2.399684221E1	1.675992459E-2	-1.412622184E-1	9.854835510E0	9.855862156E0
2.399884358E1	3.112557158E-2	-1.316851079E-1	9.840469360E0	9.841399646E0
2.400084494E1	3.591412306E-2	-1.268965602E-1	9.845257759E0	9.846141016E0
2.400284627E1	5.506832153E-2	-1.340793967E-1	9.845257759E0	9.846324703E0
2.400484764E1	4.070267081E-2	-1.268965602E-1	9.821314812E0	9.822218898E0
2.400684811E1	3.830839694E-2	-1.340793967E-1	9.821314812E0	9.822304691E0
2.400884944E1	3.351984918E-2	-1.245022863E-1	9.830892563E0	9.831738045E0
2.401085080E1	4.309694469E-2	-1.149251908E-1	9.852440834E0	9.853205343E0
2.401285190E1	4.549122229E-2	-1.125309169E-1	9.854835510E0	9.855582966E0
2.401485324E1	4.309694469E-2	-1.125309169E-1	9.838075638E0	9.838813587E0
2.401685457E1	2.633702382E-2	-1.340793967E-1	9.842864037E0	9.843812441E0
2.401884974E1	3.591412306E-2	-1.268965602E-1	9.838075638E0	9.838959539E0
2.402085107E1	2.873129770E-2	-1.197137386E-1	9.838075638E0	9.838845924E0
2.402285240E1	2.873129770E-2	-1.316851079E-1	9.854835510E0	9.855757170E0
2.402485370E1	3.112557158E-2	-1.388679445E-1	9.835680962E0	9.836710481E0
2.402685507E1	3.112557158E-2	-1.340793967E-1	9.842864037E0	9.843826417E0
2.402885640E1	3.351984918E-2	-1.173194647E-1	9.854835510E0	9.855590818E0
2.403085354E1	3.351984918E-2	-1.077423692E-1	9.847652435E0	9.848298862E0
2.403285490E1	4.070267081E-2	-1.125309169E-1	9.835680962E0	9.836408892E0
2.403485623E1	3.830839694E-2	-1.125309169E-1	9.838075638E0	9.838793777E0
2.403685307E1	4.549122229E-2	-1.412622184E-1	9.845257759E0	9.846376227E0
2.403885443E1	5.027977005E-2	-1.292908341E-1	9.838075638E0	9.839053635E0
2.404085577E1	3.351984918E-2	-1.053480953E-1	9.838075638E0	9.838696766E0
2.404285670E1	3.591412306E-2	-1.340793967E-1	9.816526413E0	9.817507725E0
2.404485807E1	4.070267081E-2	-1.340793967E-1	9.835680962E0	9.836679011E0
2.404685940E1	3.351984918E-2	-1.221080124E-1	9.845257759E0	9.846072023E0
2.404886130E1	3.351984918E-2	-1.340793967E-1	9.852440834E0	9.853410133E0
2.405086266E1	2.394274808E-2	-1.245022863E-1	9.871595383E0	9.872409507E0
2.405286400E1	2.873129770E-2	-1.292908341E-1	9.859623909E0	9.860513437E0
2.405486490E1	4.549122229E-2	-1.268965602E-1	9.854835510E0	9.855757461E0
2.405686626E1	3.591412306E-2	-1.173194647E-1	9.833286285E0	9.834051701E0
2.405886760E1	3.351984918E-2	-1.221080124E-1	9.845257759E0	9.846072023E0
2.406086916E1	4.549122229E-2	-1.340793967E-1	9.852440834E0	9.853458130E0
2.406287053E1	5.506832153E-2	-1.316851079E-1	9.852440834E0	9.853474711E0
2.406487186E1	4.788549617E-2	-1.364736706E-1	9.838075638E0	9.839138699E0
2.406687739E1	3.830839694E-2	-1.316851079E-1	9.842864037E0	9.843819429E0
2.406887876E1	4.070267081E-2	-1.412622184E-1	9.838075638E0	9.839173948E0
2.407088009E1	4.549122229E-2	-1.436564922E-1	9.852440834E0	9.853593102E0
2.407288139E1	4.549122229E-2	-1.436564922E-1	9.854835510E0	9.855987499E0
2.407488276E1	5.267404765E-2	-1.436564922E-1	9.845257759E0	9.846446673E0
2.407688409E1	2.154847234E-2	-1.268965602E-1	9.854835510E0	9.855676030E0
2.407888543E1	1.675992459E-2	-1.149251908E-1	9.847652435E0	9.848337280E0
2.408088679E1	2.633702382E-2	-1.292908341E-1	9.852440834E0	9.853324320E0
2.408288812E1	2.633702382E-2	-1.292908341E-1	9.852440834E0	9.853324320E0
2.408488949E1	2.154847234E-2	-1.245022863E-1	9.859623909E0	9.860433499E0
2.408689082E1	3.830839694E-2	-1.221080124E-1	9.854835510E0	9.855666433E0
2.408889216E1	3.351984918E-2	-1.292908341E-1	9.859623909E0	9.860528552E0
2.409089372E1	3.830839694E-2	-1.245022863E-1	9.862017632E0	9.862877882E0
2.409289506E1	3.830839694E-2	-1.173194647E-1	9.859623909E0	9.860396291E0
2.409489639E1	4.070267081E-2	-1.292908341E-1	9.845257759E0	9.846190795E0
2.409689835E1	1.915419847E-2	-1.268965602E-1	9.845257759E0	9.846094148E0
2.409889969E1	1.197137404E-2	-1.221080124E-1	9.852440834E0	9.853204761E0
2.410090102E1	3.112557158E-2	-1.173194647E-1	9.857229233E0	9.857976507E0
2.410289899E1	4.788549617E-2	-1.245022863E-1	9.830892563E0	9.831797517E0
2.410490032E1	4.309694469E-2	-1.316851079E-1	9.835680962E0	9.836656866E0
2.410690165E1	2.873129770E-2	-1.388679445E-1	9.852440834E0	9.853461330E0
2.410890272E1	4.309694469E-2	-1.197137386E-1	9.850046158E0	9.850867882E0
2.411090405E1	4.788549617E-2	-1.173194647E-1	9.852440834E0	9.853255668E0
2.411290538E1	4.309694469E-2	-1.245022863E-1	9.854835510E0	9.855716164E0
2.411490348E1	2.633702382E-2	-1.316851079E-1	9.845257759E0	9.846173620E0
2.411690482E1	3.112557158E-2	-1.316851079E-1	9.838075638E0	9.839006150E0
2.411890615E1	3.351984918E-2	-1.316851079E-1	9.835680962E0	9.836619568E0
2.412090728E1	3.351984918E-2	-1.316851079E-1	9.857229233E0	9.858165788E0
2.412290862E1	1.915419847E-2	-1.316851079E-1	9.842864037E0	9.843763523E0
2.412490995E1	2.394274808E-2	-1.292908341E-1	9.840469360E0	9.841347804E0
2.412690878E1	4.309694469E-2	-1.412622184E-1	9.842864037E0	9.843972003E0
2.412891012E1	3.830839694E-2	-1.388679445E-1	9.847652435E0	9.848706023E0
2.413091145E1	4.070267081E-2	-1.245022863E-1	9.845257759E0	9.846129080E0
2.413291881E1	3.830839694E-2	-1.221080124E-1	9.838075638E0	9.838907976E0
2.413492015E1	3.591412306E-2	-1.292908341E-1	9.859623909E0	9.860536982E0
2.413692148E1	3.351984918E-2	-1.364736706E-1	9.866806030E0	9.867806741E0
2.413892885E1	3.351984918E-2	-1.340793967E-1	9.842864037E0	9.843834279E0
2.414093018E1	3.591412306E-2	-1.460507661E-1	9.830892563E0	9.832042984E0
2.414293151E1	3.351984918E-2	-1.412622184E-1	9.854835510E0	9.855904907E0
2.414493904E1	3.112557158E-2	-1.364736706E-1	9.854835510E0	9.855829584E0
2.414694038E1	3.591412306E-2	-1.292908341E-1	9.830892563E0	9.831808304E0
2.414894171E1	4.788549617E-2	-1.388679445E-1	9.850046158E0	9.851141388E0
2.415094581E1	3.830839694E-2	-1.388679445E-1	9.859623909E0	9.860676217E0
2.415294714E1	2.394274808E-2	-1.292908341E-1	9.850046158E0	9.850923748E0
2.415494848E1	3.351984918E-2	-1.412622184E-1	9.862017632E0	9.863086249E0
2.415695421E1	4.070267081E-2	-1.484450400E-1	9.845257759E0	9.846460937E0
2.415895554E1	3.591412306E-2	-1.436564922E-1	9.845257759E0	9.846371279E0
2.416095688E1	3.351984918E-2	-1.292908341E-1	9.835680962E0	9.836587807E0
2.416295871E1	2.394274808E-2	-1.173194647E-1	9.826104164E0	9.826833679E0
2.416496004E1	1.436564885E-2	-1.340793967E-1	9.835680962E0	9.836605290E0
2.416696141E1	3.591412306E-2	-1.436564922E-1	9.847652435E0	9.848765684E0
2.416896247E1	3.591412306E-2	-1.268965602E-1	9.845257759E0	9.846141016E0
2.417096381E1	3.830839694E-2	-1.340793967E-1	9.833286285E0	9.834274960E0
2.417296517E1	2.394274808E-2	-1.340793967E-1	9.842864037E0	9.843806326E0
2.417497097E1	2.633702382E-2	-1.484450400E-1	9.857229233E0	9.858382104E0
2.417697231E1	1.915419847E-2	-1.436564922E-1	9.847652435E0	9.848718828E0
2.417897367E1	2.633702382E-2	-1.268965602E-1	9.850046158E0	9.850898725E0
2.418097624E1	4.070267081E-2	-1.316851079E-1	9.850046158E0	9.851010455E0
2.418297757E1	3.351984918E-2	-1.292908341E-1	9.847652435E0	9.848558178E0
2.418497894E1	3.591412306E-2	-1.340793967E-1	9.854835510E0	9.855813008E0
2.418697860E1	4.549122229E-2	-1.245022863E-1	9.852440834E0	9.853332465E0
2.418897994E1	5.267404765E-2	-1.412622184E-1	9.859623909E0	9.860776501E0
2.419098130E1	5.027977005E-2	-1.484450400E-1	9.871595383E0	9.872839479E0
2.419297664E1	4.309694469E-2	-1.388679445E-1	9.864412308E0	9.865483862E0
2.419497797E1	4.549122229E-2	-1.364736706E-1	9.840469360E0	9.841520805E0
2.419697933E1	5.267404765E-2	-1.388679445E-1	9.833286285E0	9.834407864E0
2.419897467E1	3.830839694E-2	-1.364736706E-1	9.847652435E0	9.848672554E0
2.420097600E1	2.873129770E-2	-1.245022863E-1	9.847652435E0	9.848481345E0
2.420297737E1	3.112557158E-2	-1.197137386E-1	9.852440834E0	9.853217270E0
2.420497253E1	4.070267081E-2	-1.316851079E-1	9.854835510E0	9.855799339E0
2.420697387E1	3.830839694E-2	-1.340793967E-1	9.852440834E0	9.853427587E0
2.420897523E1	4.070267081E-2	-1.268965602E-1	9.854835510E0	9.855736521E0
2.421097386E1	4.549122229E-2	-1.340793967E-1	9.852440834E0	9.853458130E0
2.421297520E1	3.830839694E-2	-1.268965602E-1	9.859623909E0	9.860514890E0
2.421497656E1	2.394274808E-2	-1.340793967E-1	9.840469360E0	9.841411879E0
2.421697213E1	2.394274808E-2	-1.340793967E-1	9.845257759E0	9.846199819E0
2.421897346E1	3.830839694E-2	-1.125309169E-1	9.850046158E0	9.850763425E0
2.422097483E1	4.549122229E-2	-1.340793967E-1	9.862017632E0	9.863033940E0
2.422298263E1	4.549122229E-2	-1.316851079E-1	9.859623909E0	9.860608199E0
2.422498396E1	4.549122229E-2	-1.268965602E-1	9.862017632E0	9.862938911E0
2.422698529E1	3.830839694E-2	-1.364736706E-1	9.862017632E0	9.863036265E0
2.422898663E1	2.873129770E-2	-1.340793967E-1	9.852440834E0	9.853395007E0
2.423098796E1	2.154847234E-2	-1.340793967E-1	9.862017632E0	9.862952569E0
2.423298929E1	3.112557158E-2	-1.388679445E-1	9.845257759E0	9.846286277E0
2.423498716E1	3.112557158E-2	-1.340793967E-1	9.850046158E0	9.851007837E0
2.423698852E1	3.112557158E-2	-1.316851079E-1	9.850046158E0	9.850975540E0
2.423898986E1	2.154847234E-2	-1.364736706E-1	9.857229233E0	9.858197480E0
2.424098992E1	3.112557158E-2	-1.316851079E-1	9.845257759E0	9.846187593E0
2.424299129E1	3.591412306E-2	-1.245022863E-1	9.847652435E0	9.848504919E0
2.424499262E1	3.351984918E-2	-1.197137386E-1	9.866806030E0	9.867589179E0
2.424699382E1	3.591412306E-2	-1.221080124E-1	9.845257759E0	9.846080466E0
2.424899519E1	4.070267081E-2	-1.245022863E-1	9.838075638E0	9.838947595E0
2.425099652E1	2.154847234E-2	-1.316851079E-1	9.833286285E0	9.834191603E0
2.425299829E1	3.351984918E-2	-1.292908341E-1	9.835680962E0	9.836587807E0
2.425499965E1	3.830839694E-2	-1.292908341E-1	9.842864037E0	9.843787690E0
2.425700099E1	3.591412306E-2	-1.388679445E-1	9.828497887E0	9.829544488E0
2.425900205E1	3.351984918E-2	-1.364736706E-1	9.838075638E0	9.839079271E0
2.426100342E1	3.351984918E-2	-1.340793967E-1	9.850046158E0	9.851015693E0
2.426300475E1	4.070267081E-2	-1.412622184E-1	9.847652435E0	9.848749677E0
2.426500609E1	3.351984918E-2	-1.364736706E-1	9.833286285E0	9.834290407E0
2.426700745E1	2.394274808E-2	-1.340793967E-1	9.840469360E0	9.841411879E0
2.426900878E1	2.873129770E-2	-1.197137386E-1	9.842864037E0	9.843633948E0
2.427100982E1	3.112557158E-2	-1.340793967E-1	9.840469360E0	9.841431975E0
2.427301118E1	1.915419847E-2	-1.388679445E-1	9.850046158E0	9.851043625E0
2.427501252E1	1.436564885E-2	-1.388679445E-1	9.852440834E0	9.853429914E0
2.427701915E1	2.873129770E-2	-1.316851079E-1	9.835680962E0	9.836604416E0
2.427902052E1	3.830839694E-2	-1.268965602E-1	9.833286285E0	9.834179653E0
2.428102185E1	4.309694469E-2	-1.316851079E-1	9.830892563E0	9.831868942E0
2.428301651E1	4.070267081E-2	-1.197137386E-1	9.826104164E0	9.826917682E0
2.428501788E1	4.070267081E-2	-1.316851079E-1	9.852440834E0	9.853404897E0
2.428701921E1	4.549122229E-2	-1.412622184E-1	9.842864037E0	9.843982777E0
2.428902055E1	4.549122229E-2	-1.460507661E-1	9.823709488E0	9.824900426E0
2.429102191E1	4.309694469E-2	-1.388679445E-1	9.833286285E0	9.834361231E0
2.429302324E1	4.309694469E-2	-1.221080124E-1	9.854835510E0	9.855686209E0
2.429502321E1	3.830839694E-2	-1.173194647E-1	9.852440834E0	9.853213779E0
2.429702454E1	2.633702382E-2	-1.077423692E-1	9.838075638E0	9.838700845E0
2.429902588E1	2.633702382E-2	-1.173194647E-1	9.847652435E0	9.848386466E0
2.430102771E1	2.633702382E-2	-1.221080124E-1	9.850046158E0	9.850838204E0
2.430302904E1	4.309694469E-2	-1.364736706E-1	9.850046158E0	9.851085814E0
2.430503038E1	3.830839694E-2	-1.532335877E-1	9.830892563E0	9.832161342E0
2.430703158E1	3.112557158E-2	-1.508393139E-1	9.838075638E0	9.839281150E0
2.430903291E1	3.112557158E-2	-1.364736706E-1	9.838075638E0	9.839071405E0
2.431103424E1	2.873129770E-2	-1.484450400E-1	9.840469360E0	9.841630894E0
2.431303544E1	1.915419847E-2	-1.292908341E-1	9.835680962E0	9.836549343E0
2.431503678E1	3.830839694E-2	-1.245022863E-1	9.828497887E0	9.829361071E0
2.431703811E1	5.746259540E-2	-1.268965602E-1	9.850046158E0	9.851031113E0
2.431903971E1	4.549122229E-2	-1.316851079E-1	9.862017632E0	9.863001682E0
