"Time (s)"	"Magnetic Field x (µT)"	"Magnetic Field y (µT)"	"Magnetic Field z (µT)"	"Absolute field (µT)"
2.477409536E1	-2.399999946E-1	3.618000031E1	-3.179999924E1	4.816938835E1
2.478409293E1	5.999999866E-2	3.605999756E1	-3.204000092E1	4.823783456E1
2.479409046E1	1.199999973E-1	3.557999802E1	-3.167999840E1	4.764003524E1
2.480408802E1	0.000000000E0	3.618000031E1	-3.155999947E1	4.801068619E1
2.481408556E1	-3.599999845E-1	3.581999969E1	-3.161999893E1	4.778102459E1
2.482408312E1	-7.199999690E-1	3.581999969E1	-3.150000000E1	4.770577301E1
2.483408069E1	-4.199999869E-1	3.593999863E1	-3.167999840E1	4.791119076E1
2.484407826E1	-5.999999642E-1	3.557999802E1	-3.155999947E1	4.756395510E1
2.485407582E1	-5.999999642E-1	3.593999863E1	-3.131999969E1	4.767584170E1
2.486407335E1	-4.799999893E-1	3.623999786E1	-3.131999969E1	4.790104619E1
2.487407092E1	-7.199999690E-1	3.618000031E1	-3.143999863E1	4.793729587E1
2.488406845E1	-4.799999893E-1	3.593999863E1	-3.161999893E1	4.787210288E1
2.489406602E1	-4.199999869E-1	3.600000000E1	-3.185999870E1	4.807531505E1
2.490406359E1	-4.199999869E-1	3.600000000E1	-3.215999985E1	4.827465163E1
2.491406115E1	-5.399999619E-1	3.611999893E1	-3.245999908E1	4.856539368E1
2.492405872E1	-7.799999714E-1	3.605999756E1	-3.215999985E1	4.832388037E1
2.493405625E1	-9.599999785E-1	3.611999893E1	-3.173999977E1	4.809369510E1
2.494405378E1	-9.599999785E-1	3.611999893E1	-3.131999969E1	4.781755226E1
2.495405132E1	-6.599999666E-1	3.593999863E1	-3.119999886E1	4.759788892E1
2.496404892E1	-5.999999642E-1	3.618000031E1	-3.119999886E1	4.777857627E1
2.497404648E1	-3.599999845E-1	3.593999863E1	-3.143999863E1	4.775234670E1
2.498404405E1	-1.799999923E-1	3.570000076E1	-3.173999977E1	4.776976073E1
2.499404161E1	-1.199999973E-1	3.575999832E1	-3.155999947E1	4.769513022E1
2.500403915E1	1.799999923E-1	3.570000076E1	-3.173999977E1	4.776976073E1
2.501403671E1	1.799999923E-1	3.593999863E1	-3.173999977E1	4.794938463E1
2.502403425E1	-1.799999923E-1	3.588000107E1	-3.173999977E1	4.790443051E1
2.503403181E1	-5.999999642E-1	3.593999863E1	-3.192000008E1	4.807213232E1
2.504402935E1	-5.999999642E-1	3.618000031E1	-3.239999771E1	4.857069357E1
2.505402691E1	-5.399999619E-1	3.588000107E1	-3.275999832E1	4.858892432E1
2.506402448E1	-5.999999642E-1	3.623999786E1	-3.270000076E1	4.881585291E1
2.507402204E1	-6.599999666E-1	3.618000031E1	-3.263999939E1	4.873189492E1
2.508401964E1	-9.599999785E-1	3.623999786E1	-3.234000015E1	4.858121710E1
2.509401721E1	-8.399999738E-1	3.647999954E1	-3.185999870E1	4.844125808E1
2.510401478E1	-2.999999821E-1	3.588000107E1	-3.173999977E1	4.790503170E1
2.511401231E1	-2.399999946E-1	3.588000107E1	-3.155999947E1	4.778562172E1
2.512400987E1	-1.199999973E-1	3.552000046E1	-3.131999969E1	4.735638514E1
2.513400741E1	-1.199999973E-1	3.534000015E1	-3.192000008E1	4.762159611E1
2.514400497E1	-3.599999845E-1	3.588000107E1	-3.215999985E1	4.818474517E1
2.515400254E1	-2.999999821E-1	3.575999832E1	-3.179999924E1	4.785506694E1
2.516400011E1	5.999999866E-2	3.588000107E1	-3.209999847E1	4.814341054E1
2.517399767E1	-1.199999973E-1	3.570000076E1	-3.150000000E1	4.761044480E1
2.518399524E1	-2.999999821E-1	3.552000046E1	-3.107999992E1	4.719880113E1
2.519399280E1	-1.799999923E-1	3.527999878E1	-3.179999924E1	4.749684900E1
2.520399034E1	-1.199999973E-1	3.473999786E1	-3.107999992E1	4.661382034E1
2.521398794E1	2.399999946E-1	3.461999893E1	-3.065999985E1	4.624540536E1
2.522398547E1	5.399999619E-1	3.431999969E1	-3.042000008E1	4.586426042E1
2.523398304E1	1.019999981E0	3.438000107E1	-2.909999847E1	4.505368780E1
2.524398060E1	1.500000000E0	3.450000000E1	-2.879999924E1	4.496598666E1
2.525397817E1	1.679999948E0	3.431999969E1	-2.879999924E1	4.483441463E1
2.526397573E1	1.919999957E0	3.389999771E1	-2.897999954E1	4.464007861E1
2.527397327E1	1.559999943E0	3.413999939E1	-3.017999840E1	4.559391913E1
2.528397083E1	1.019999981E0	3.450000000E1	-3.071999931E1	4.620615498E1
2.529396836E1	5.399999619E-1	3.486000061E1	-3.101999855E1	4.666638568E1
2.530396593E1	2.999999821E-1	3.575999832E1	-3.119999886E1	4.745848089E1
2.531396350E1	5.999999642E-1	3.504000092E1	-3.053999901E1	4.648497826E1
2.532396106E1	2.399999946E-1	3.527999878E1	-3.071999931E1	4.678091782E1
2.533395863E1	4.799999893E-1	3.545999908E1	-3.126000023E1	4.727398385E1
2.534395620E1	0.000000000E0	3.515999985E1	-3.143999863E1	4.716671605E1
2.535395376E1	-2.399999946E-1	3.588000107E1	-3.204000092E1	4.810398877E1
2.536395129E1	5.999999866E-2	3.581999969E1	-3.209999847E1	4.809870976E1
2.537394886E1	-4.199999869E-1	3.575999832E1	-3.192000008E1	4.793579336E1
2.538394636E1	5.999999866E-2	3.605999756E1	-3.161999893E1	4.795989321E1
2.539394393E1	-1.799999923E-1	3.636000061E1	-3.143999863E1	4.806823856E1
2.540394149E1	-3.599999845E-1	3.605999756E1	-3.161999893E1	4.796120679E1
2.541393906E1	3.599999845E-1	3.593999863E1	-3.095999908E1	4.743769224E1
2.542393662E1	-1.199999973E-1	3.600000000E1	-3.137999916E1	4.775687121E1
2.543393419E1	-3.599999845E-1	3.588000107E1	-3.137999916E1	4.766768742E1
2.544393176E1	-6.599999666E-1	3.593999863E1	-3.143999863E1	4.775555062E1
2.545392929E1	-9.599999785E-1	3.629999924E1	-3.173999977E1	4.822902788E1
2.546392686E1	-5.399999619E-1	3.593999863E1	-3.161999893E1	4.787274207E1
2.547392439E1	0.000000000E0	3.575999832E1	-3.179999924E1	4.785412659E1
2.548392195E1	2.399999946E-1	3.605999756E1	-3.131999969E1	4.776320137E1
2.549391952E1	5.999999866E-2	3.605999756E1	-3.137999916E1	4.780200175E1
2.550391709E1	5.999999866E-2	3.618000031E1	-3.137999916E1	4.789259201E1
2.551391462E1	1.199999973E-1	3.581999969E1	-3.047999954E1	4.703314948E1
2.552391218E1	2.399999946E-1	3.534000015E1	-3.077999878E1	4.686556876E1
2.553390975E1	2.999999821E-1	3.509999847E1	-3.101999855E1	4.684378510E1
2.554390728E1	-5.999999866E-2	3.515999985E1	-3.071999931E1	4.668990841E1
2.555390485E1	-3.599999845E-1	3.563999939E1	-3.155999947E1	4.760643573E1
2.556390235E1	-7.199999690E-1	3.581999969E1	-3.167999840E1	4.782481653E1
2.557389992E1	-2.399999946E-1	3.600000000E1	-3.192000008E1	4.811386500E1
2.558389748E1	5.999999866E-2	3.605999756E1	-3.257999802E1	4.859818201E1
2.559389505E1	4.799999893E-1	3.600000000E1	-3.270000076E1	4.863661635E1
2.560389265E1	5.999999642E-1	3.593999863E1	-3.270000076E1	4.859355463E1
2.561389018E1	-5.999999866E-2	3.570000076E1	-3.221999741E1	4.808972746E1
2.562388775E1	-1.199999973E-1	3.557999802E1	-3.221999741E1	4.800082178E1
2.563388528E1	-7.799999714E-1	3.557999802E1	-3.252000046E1	4.820886940E1
2.564388285E1	-5.999999642E-1	3.563999939E1	-3.245999908E1	4.821017628E1
2.565388041E1	-5.999999866E-2	3.570000076E1	-3.257999802E1	4.833166586E1
2.566387798E1	-5.999999866E-2	3.581999969E1	-3.227999878E1	4.821902425E1
2.567387554E1	1.799999923E-1	3.600000000E1	-3.192000008E1	4.811360312E1
2.568387311E1	-1.799999923E-1	3.623999786E1	-3.167999840E1	4.813514458E1
2.569387068E1	-2.399999946E-1	3.575999832E1	-3.150000000E1	4.765590289E1
2.570386821E1	1.199999973E-1	3.534000015E1	-3.107999992E1	4.706268592E1
2.571386578E1	3.599999845E-1	3.527999878E1	-3.065999985E1	4.674230958E1
2.572386331E1	9.599999785E-1	3.491999817E1	-3.065999985E1	4.647971023E1
2.573386087E1	7.799999714E-1	3.539999771E1	-3.071999931E1	4.687735696E1
2.574385844E1	3.599999845E-1	3.575999832E1	-3.047999954E1	4.698869494E1
2.575385601E1	1.799999923E-1	3.557999802E1	-3.077999878E1	4.704654061E1
2.576385357E1	0.000000000E0	3.593999863E1	-3.119999886E1	4.759331287E1
2.577385114E1	2.999999821E-1	3.563999939E1	-3.065999985E1	4.701420155E1
2.578384870E1	2.999999821E-1	3.545999908E1	-3.131999969E1	4.731219627E1
2.579384627E1	7.799999714E-1	3.509999847E1	-3.084000015E1	4.673033172E1
2.580384384E1	4.199999869E-1	3.504000092E1	-3.065999985E1	4.656193354E1
2.581384137E1	0.000000000E0	3.557999802E1	-3.107999992E1	4.724301699E1
2.582383894E1	5.999999866E-2	3.563999939E1	-3.065999985E1	4.701328267E1
2.583383650E1	-2.399999946E-1	3.618000031E1	-3.126000023E1	4.781461739E1
2.584383407E1	-1.199999973E-1	3.611999893E1	-3.155999947E1	4.796563654E1
2.585383163E1	-1.199999973E-1	3.593999863E1	-3.143999863E1	4.775114046E1
2.586382920E1	-3.599999845E-1	3.618000031E1	-3.185999870E1	4.820976602E1
2.587382676E1	-5.999999642E-1	3.600000000E1	-3.192000008E1	4.811700744E1
2.588382430E1	-3.599999845E-1	3.605999756E1	-3.161999893E1	4.796120679E1
2.589382186E1	0.000000000E0	3.588000107E1	-3.173999977E1	4.790409233E1
2.590381936E1	2.399999946E-1	3.581999969E1	-3.185999870E1	4.793943570E1
2.591381696E1	5.999999866E-2	3.588000107E1	-3.161999893E1	4.782470501E1
2.592381453E1	2.399999946E-1	3.570000076E1	-3.137999916E1	4.753158951E1
2.593381210E1	0.000000000E0	3.570000076E1	-3.192000008E1	4.788921026E1
2.594380966E1	-2.999999821E-1	3.570000076E1	-3.185999870E1	4.785017839E1
2.595380720E1	-2.399999946E-1	3.588000107E1	-3.197999954E1	4.806404527E1
2.596380476E1	-3.599999845E-1	3.588000107E1	-3.227999878E1	4.826491891E1
2.597380233E1	-3.599999845E-1	3.575999832E1	-3.192000008E1	4.793530520E1
2.598379989E1	-1.799999923E-1	3.575999832E1	-3.192000008E1	4.793429132E1
2.599379746E1	2.399999946E-1	3.575999832E1	-3.161999893E1	4.773530572E1
2.600379503E1	3.599999845E-1	3.570000076E1	-3.173999977E1	4.777077810E1
2.601379259E1	4.199999869E-1	3.575999832E1	-3.155999947E1	4.769682847E1
2.602379016E1	1.799999923E-1	3.570000076E1	-3.113999939E1	4.737322046E1
2.603378772E1	2.399999946E-1	3.515999985E1	-3.113999939E1	4.696789064E1
2.604378526E1	1.199999973E-1	3.486000061E1	-3.023999977E1	4.614858209E1
2.605378282E1	7.199999690E-1	3.455999756E1	-3.023999977E1	4.592787190E1
2.606378036E1	1.019999981E0	3.431999969E1	-3.035999870E1	4.583265539E1
2.607377792E1	8.999999762E-1	3.479999924E1	-3.053999901E1	4.630919440E1
2.608377549E1	1.079999924E0	3.534000015E1	-3.113999939E1	4.711455797E1
2.609380639E1	2.999999821E-1	3.563999939E1	-3.084000015E1	4.713178509E1
2.610383725E1	4.199999869E-1	3.605999756E1	-3.084000015E1	4.745108464E1
2.611386815E1	2.399999946E-1	3.575999832E1	-3.077999878E1	4.718308388E1
2.612389905E1	-1.199999973E-1	3.575999832E1	-3.084000015E1	4.722179041E1
2.613392992E1	1.199999973E-1	3.588000107E1	-3.173999977E1	4.790424263E1
2.614396082E1	-4.199999869E-1	3.605999756E1	-3.155999947E1	4.792215970E1
2.615399168E1	-4.199999869E-1	3.641999817E1	-3.173999977E1	4.831169892E1
2.616402258E1	-4.199999869E-1	3.623999786E1	-3.185999870E1	4.825529362E1
2.617405345E1	-7.199999690E-1	3.647999954E1	-3.155999947E1	4.824253655E1
2.618408435E1	-4.799999893E-1	3.636000061E1	-3.221999741E1	4.858403315E1
2.619411522E1	-4.799999893E-1	3.629999924E1	-3.221999741E1	4.853914480E1
2.620414612E1	-6.599999666E-1	3.618000031E1	-3.234000015E1	4.853147053E1
2.621417698E1	-4.799999893E-1	3.600000000E1	-3.239999771E1	4.843542352E1
2.622420785E1	-5.399999619E-1	3.618000031E1	-3.215999985E1	4.841022219E1
2.623423875E1	1.799999923E-1	3.570000076E1	-3.126000023E1	4.745218719E1
2.624426962E1	9.599999785E-1	3.575999832E1	-3.065999985E1	4.711406022E1
2.625430052E1	9.599999785E-1	3.581999969E1	-3.047999954E1	4.704279276E1
2.626433142E1	1.559999943E0	3.486000061E1	-2.963999939E1	4.578408901E1
2.627436228E1	7.199999690E-1	3.504000092E1	-3.017999840E1	4.625097153E1
2.628439315E1	5.399999619E-1	3.509999847E1	-3.047999954E1	4.649012653E1
2.629442401E1	1.019999981E0	3.479999924E1	-3.017999840E1	4.607507624E1
2.630445491E1	8.399999738E-1	3.552000046E1	-3.047999954E1	4.681245993E1
2.631448578E1	7.199999690E-1	3.545999908E1	-3.047999954E1	4.676494742E1
2.632451668E1	1.799999923E-1	3.557999802E1	-3.084000015E1	4.708581812E1
2.633454755E1	-1.199999973E-1	3.588000107E1	-3.089999962E1	4.735186219E1
2.634457845E1	-4.799999893E-1	3.581999969E1	-3.126000023E1	4.754461476E1
2.635460931E1	-1.199999973E-1	3.641999817E1	-3.204000092E1	4.850765223E1
2.636464021E1	2.999999821E-1	3.600000000E1	-3.167999840E1	4.795531564E1
2.637467108E1	-1.199999973E-1	3.588000107E1	-3.197999954E1	4.806359586E1
2.638470194E1	5.999999866E-2	3.605999756E1	-3.192000008E1	4.815821248E1
2.639469948E1	-1.199999973E-1	3.552000046E1	-3.150000000E1	4.747562356E1
2.640469704E1	-2.399999946E-1	3.629999924E1	-3.155999947E1	4.810177867E1
2.641469461E1	-1.199999973E-1	3.623999786E1	-3.179999924E1	4.821402075E1
2.642469214E1	0.000000000E0	3.605999756E1	-3.192000008E1	4.815817510E1
2.643468971E1	-2.999999821E-1	3.593999863E1	-3.161999893E1	4.787063645E1
2.644468724E1	-1.799999923E-1	3.588000107E1	-3.173999977E1	4.790443051E1
2.645468481E1	-1.199999973E-1	3.575999832E1	-3.137999916E1	4.757621493E1
2.646468237E1	-4.799999893E-1	3.581999969E1	-3.167999840E1	4.782180545E1
2.647467997E1	-1.799999923E-1	3.618000031E1	-3.227999878E1	4.848735034E1
2.648467754E1	-5.399999619E-1	3.563999939E1	-3.197999954E1	4.788759262E1
2.649467510E1	-7.199999690E-1	3.575999832E1	-3.215999985E1	4.809949553E1
2.650467267E1	-5.999999642E-1	3.557999802E1	-3.221999741E1	4.800442158E1
2.651467020E1	-7.199999690E-1	3.581999969E1	-3.179999924E1	4.790439155E1
2.652466777E1	-5.399999619E-1	3.600000000E1	-3.221999741E1	4.831583418E1
2.653466534E1	-2.399999946E-1	3.623999786E1	-3.257999802E1	4.873244623E1
2.654466290E1	-3.599999845E-1	3.659999847E1	-3.234000015E1	4.884224706E1
2.655466047E1	-2.399999946E-1	3.618000031E1	-3.215999985E1	4.840780528E1
2.656465800E1	0.000000000E0	3.593999863E1	-3.155999947E1	4.783008538E1
2.657465557E1	-2.999999821E-1	3.593999863E1	-3.113999939E1	4.755494783E1
2.658465313E1	-1.799999923E-1	3.575999832E1	-3.119999886E1	4.745787404E1
2.659465070E1	-2.999999821E-1	3.581999969E1	-3.143999863E1	4.766168159E1
2.660464823E1	-5.399999619E-1	3.623999786E1	-3.161999893E1	4.809837188E1
2.661464580E1	-2.399999946E-1	3.623999786E1	-3.167999840E1	4.813540634E1
2.662464333E1	0.000000000E0	3.611999893E1	-3.150000000E1	4.792602970E1
2.663464090E1	3.599999845E-1	3.618000031E1	-3.126000023E1	4.781537029E1
2.664463846E1	7.799999714E-1	3.593999863E1	-3.126000023E1	4.763905452E1
2.665463603E1	7.799999714E-1	3.563999939E1	-3.113999939E1	4.733410524E1
2.666463359E1	4.799999893E-1	3.600000000E1	-3.095999908E1	4.748422836E1
2.667463116E1	1.199999973E-1	3.575999832E1	-3.150000000E1	4.765544964E1
2.668462873E1	-4.199999869E-1	3.588000107E1	-3.150000000E1	4.774726041E1
2.669462626E1	-7.799999714E-1	3.611999893E1	-3.173999977E1	4.809043884E1
2.670462383E1	-6.599999666E-1	3.575999832E1	-3.197999954E1	4.797846861E1
2.671462136E1	-5.999999642E-1	3.588000107E1	-3.150000000E1	4.774918299E1
2.672461892E1	-1.799999923E-1	3.611999893E1	-3.167999840E1	4.804486467E1
2.673461649E1	-5.999999866E-2	3.605999756E1	-3.155999947E1	4.792035674E1
2.674461406E1	5.999999866E-2	3.605999756E1	-3.107999992E1	4.760560281E1
2.675461162E1	1.799999923E-1	3.593999863E1	-3.155999947E1	4.783042408E1
2.676460916E1	5.999999866E-2	3.593999863E1	-3.143999863E1	4.775102737E1
2.677460669E1	2.999999821E-1	3.623999786E1	-3.161999893E1	4.809627613E1
2.678460422E1	0.000000000E0	3.611999893E1	-3.137999916E1	4.784724308E1
2.679460179E1	0.000000000E0	3.600000000E1	-3.155999947E1	4.787518738E1
2.680459932E1	-2.999999821E-1	3.588000107E1	-3.185999870E1	4.798462247E1
2.681459689E1	-5.999999866E-2	3.581999969E1	-3.167999840E1	4.781943409E1
2.682459445E1	2.399999946E-1	3.563999939E1	-3.215999985E1	4.800554912E1
2.683459199E1	4.199999869E-1	3.588000107E1	-3.173999977E1	4.790593347E1
2.684458955E1	5.999999642E-1	3.545999908E1	-3.107999992E1	4.715652585E1
2.685458708E1	7.799999714E-1	3.504000092E1	-3.065999985E1	4.656657229E1
2.686458468E1	8.399999738E-1	3.534000015E1	-3.077999878E1	4.687248165E1
2.687458222E1	5.399999619E-1	3.545999908E1	-3.077999878E1	4.695861433E1
2.688457978E1	6.599999666E-1	3.593999863E1	-3.101999855E1	4.748009490E1
2.689457735E1	-5.999999866E-2	3.623999786E1	-3.131999969E1	4.789867875E1
2.690457492E1	-2.999999821E-1	3.623999786E1	-3.155999947E1	4.805685187E1
2.691457248E1	-1.199999973E-1	3.581999969E1	-3.161999893E1	4.777981907E1
2.692457005E1	-5.399999619E-1	3.570000076E1	-3.185999870E1	4.785228492E1
2.693456761E1	-4.799999893E-1	3.575999832E1	-3.197999954E1	4.797633011E1
2.694456515E1	-2.999999821E-1	3.600000000E1	-3.192000008E1	4.811420170E1
2.695456271E1	-5.399999619E-1	3.623999786E1	-3.179999924E1	4.821689534E1
2.696456024E1	-5.399999619E-1	3.641999817E1	-3.155999947E1	4.819482786E1
2.697455781E1	-4.799999893E-1	3.588000107E1	-3.161999893E1	4.782707611E1
2.698455538E1	-5.999999642E-1	3.563999939E1	-3.173999977E1	4.772836831E1
2.699455294E1	-4.799999893E-1	3.563999939E1	-3.161999893E1	4.764729047E1
2.700455051E1	-1.199999973E-1	3.552000046E1	-3.197999954E1	4.779545170E1
2.701454808E1	-1.199999973E-1	3.600000000E1	-3.185999870E1	4.807363017E1
2.702454568E1	-1.199999973E-1	3.636000061E1	-3.143999863E1	4.806805132E1
2.703454321E1	-2.399999946E-1	3.654000092E1	-3.209999847E1	4.863783680E1
2.704454077E1	-2.399999946E-1	3.654000092E1	-3.161999893E1	4.832239232E1
2.705453831E1	-2.999999821E-1	3.641999817E1	-3.150000000E1	4.815346578E1
2.706453587E1	-5.399999619E-1	3.641999817E1	-3.155999947E1	4.819482786E1
2.707453344E1	-9.599999785E-1	3.593999863E1	-3.155999947E1	4.783971851E1
2.708453101E1	-8.999999762E-1	3.618000031E1	-3.192000008E1	4.825649000E1
2.709452857E1	-8.399999738E-1	3.636000061E1	-3.234000015E1	4.866858180E1
2.710452614E1	-7.799999714E-1	3.611999893E1	-3.239999771E1	4.852857482E1
2.711452370E1	-2.999999821E-1	3.647999954E1	-3.192000008E1	4.847439295E1
2.712452124E1	-3.599999845E-1	3.629999924E1	-3.204000092E1	4.841881043E1
2.713451880E1	-1.199999973E-1	3.605999756E1	-3.245999908E1	4.851792828E1
2.714451634E1	1.199999973E-1	3.611999893E1	-3.257999802E1	4.864283085E1
2.715451390E1	4.799999893E-1	3.588000107E1	-3.239999771E1	4.834630005E1
2.716451143E1	2.999999821E-1	3.588000107E1	-3.234000015E1	4.830465906E1
2.717450900E1	2.999999821E-1	3.563999939E1	-3.173999977E1	4.772553972E1
2.718450657E1	1.199999973E-1	3.545999908E1	-3.204000092E1	4.779108278E1
2.719450410E1	-2.399999946E-1	3.563999939E1	-3.252000046E1	4.824746197E1
2.720450167E1	-2.399999946E-1	3.570000076E1	-3.239999771E1	4.821107244E1
2.721449920E1	-8.999999762E-1	3.588000107E1	-3.209999847E1	4.815178479E1
2.722449676E1	-8.999999762E-1	3.605999756E1	-3.126000023E1	4.773176131E1
2.723449433E1	-1.199999928E0	3.600000000E1	-3.089999962E1	4.745787581E1
2.724449190E1	-7.199999690E-1	3.600000000E1	-3.101999855E1	4.752640014E1
2.725448946E1	-2.999999821E-1	3.581999969E1	-3.071999931E1	4.718983721E1
2.726448703E1	-5.999999866E-2	3.557999802E1	-3.059999847E1	4.692866678E1
2.727448459E1	2.399999946E-1	3.557999802E1	-3.077999878E1	4.704680843E1
2.728448213E1	-5.999999866E-2	3.534000015E1	-3.011999893E1	4.643418511E1
2.729447969E1	-1.199999973E-1	3.545999908E1	-3.047999954E1	4.675955846E1
2.730447723E1	-5.999999866E-2	3.539999771E1	-3.042000008E1	4.667483093E1
2.731447479E1	1.199999973E-1	3.534000015E1	-3.042000008E1	4.662945867E1
2.732447233E1	3.599999845E-1	3.557999802E1	-3.071999931E1	4.700834199E1
2.733446989E1	1.199999973E-1	3.611999893E1	-3.101999855E1	4.761206814E1
2.734446746E1	1.799999923E-1	3.636000061E1	-3.185999870E1	4.834399199E1
2.735446502E1	-2.999999821E-1	3.605999756E1	-3.150000000E1	4.788176505E1
2.736446259E1	-5.399999619E-1	3.600000000E1	-3.173999977E1	4.799707476E1
2.737446012E1	-5.399999619E-1	3.545999908E1	-3.192000008E1	4.771362007E1
2.738445769E1	-7.199999690E-1	3.552000046E1	-3.167999840E1	4.760053709E1
2.739445522E1	-5.399999619E-1	3.575999832E1	-3.204000092E1	4.801698386E1
2.740445279E1	-5.399999619E-1	3.557999802E1	-3.185999870E1	4.776282421E1
2.741445035E1	-1.799999923E-1	3.570000076E1	-3.155999947E1	4.765035174E1
2.742444792E1	-4.199999869E-1	3.563999939E1	-3.185999870E1	4.780633299E1
2.743444548E1	-1.199999973E-1	3.588000107E1	-3.185999870E1	4.798383472E1
2.744444305E1	-5.999999866E-2	3.593999863E1	-3.192000008E1	4.806842525E1
2.745444062E1	-1.199999973E-1	3.588000107E1	-3.179999924E1	4.794401765E1
2.746443815E1	-5.999999866E-2	3.600000000E1	-3.173999977E1	4.799407448E1
2.747443572E1	2.999999821E-1	3.581999969E1	-3.155999947E1	4.774092526E1
2.748443325E1	1.799999923E-1	3.575999832E1	-3.173999977E1	4.781461560E1
2.749443082E1	5.999999866E-2	3.588000107E1	-3.192000008E1	4.802358256E1
2.750442838E1	-1.199999973E-1	3.611999893E1	-3.197999954E1	4.824302119E1
2.751442595E1	-5.399999619E-1	3.623999786E1	-3.185999870E1	4.825648726E1
2.752442351E1	-4.199999869E-1	3.641999817E1	-3.179999924E1	4.835113875E1
2.753442105E1	-3.599999845E-1	3.611999893E1	-3.197999954E1	4.824421513E1
2.754441861E1	5.999999866E-2	3.600000000E1	-3.173999977E1	4.799407448E1
2.755441614E1	-2.999999821E-1	3.545999908E1	-3.173999977E1	4.759127147E1
2.756441371E1	-4.199999869E-1	3.497999954E1	-3.113999939E1	4.683456341E1
2.757441128E1	-2.399999946E-1	3.515999985E1	-3.113999939E1	4.696789064E1
2.758440884E1	-4.799999893E-1	3.479999924E1	-3.113999939E1	4.670085555E1
2.759440641E1	-4.199999869E-1	3.509999847E1	-3.155999947E1	4.720402376E1
2.760440398E1	-1.799999923E-1	3.539999771E1	-3.185999870E1	4.762616671E1
2.761440154E1	-4.199999869E-1	3.539999771E1	-3.197999954E1	4.770803505E1
2.762439907E1	-5.399999619E-1	3.557999802E1	-3.167999840E1	4.764294446E1
2.763439664E1	-2.999999821E-1	3.581999969E1	-3.126000023E1	4.754313823E1
2.764439417E1	-2.999999821E-1	3.575999832E1	-3.150000000E1	4.765624282E1
2.765439174E1	0.000000000E0	3.563999939E1	-3.107999992E1	4.728822213E1
2.766438930E1	5.999999866E-2	3.534000015E1	-3.084000015E1	4.690442218E1
2.767438687E1	1.199999973E-1	3.509999847E1	-3.107999992E1	4.688273337E1
2.768438444E1	-4.799999893E-1	3.539999771E1	-3.101999855E1	4.707048489E1
2.769438200E1	-7.799999714E-1	3.545999908E1	-3.119999886E1	4.723833045E1
2.770437957E1	-7.199999690E-1	3.570000076E1	-3.179999924E1	4.781473001E1
2.771437710E1	-5.399999619E-1	3.600000000E1	-3.173999977E1	4.799707476E1
2.772437467E1	-2.399999946E-1	3.588000107E1	-3.197999954E1	4.806404527E1
2.773437220E1	-1.199999973E-1	3.600000000E1	-3.252000046E1	4.851355305E1
2.774436977E1	-2.999999821E-1	3.636000061E1	-3.245999908E1	4.874208843E1
2.775436733E1	-2.999999821E-1	3.605999756E1	-3.263999939E1	4.863931521E1
2.776436490E1	-3.599999845E-1	3.593999863E1	-3.252000046E1	4.847023345E1
2.777436250E1	-3.599999845E-1	3.593999863E1	-3.173999977E1	4.795039819E1
2.778436006E1	-4.199999869E-1	3.557999802E1	-3.179999924E1	4.772161576E1
2.779435763E1	-7.199999690E-1	3.557999802E1	-3.155999947E1	4.756562020E1
2.780435516E1	-7.199999690E-1	3.581999969E1	-3.167999840E1	4.782481653E1
2.781435273E1	-9.599999785E-1	3.570000076E1	-3.179999924E1	4.781894610E1
2.782435026E1	-5.999999642E-1	3.575999832E1	-3.209999847E1	4.805775049E1
2.783434783E1	-4.199999869E-1	3.600000000E1	-3.221999741E1	4.831464201E1
2.784434540E1	-3.599999845E-1	3.600000000E1	-3.167999840E1	4.795572853E1
2.785434296E1	-2.999999821E-1	3.600000000E1	-3.192000008E1	4.811420170E1
2.786434053E1	-7.199999690E-1	3.600000000E1	-3.150000000E1	4.784107440E1
2.787433806E1	-7.199999690E-1	3.575999832E1	-3.150000000E1	4.766073730E1
2.788433563E1	-9.599999785E-1	3.570000076E1	-3.204000092E1	4.797888403E1
2.789433316E1	-5.999999642E-1	3.563999939E1	-3.204000092E1	4.792839675E1
2.790433072E1	-2.399999946E-1	3.588000107E1	-3.221999741E1	4.822406359E1
2.791432826E1	-1.799999923E-1	3.575999832E1	-3.179999924E1	4.785446511E1
2.792432582E1	1.199999973E-1	3.611999893E1	-3.179999924E1	4.812388881E1
2.793432339E1	-1.199999973E-1	3.636000061E1	-3.167999840E1	4.822537032E1
2.794432096E1	-5.999999866E-2	3.618000031E1	-3.167999840E1	4.808969038E1
2.795431856E1	-3.599999845E-1	3.629999924E1	-3.185999870E1	4.829988677E1
2.796431609E1	-4.799999893E-1	3.575999832E1	-3.131999969E1	4.753893416E1
2.797431369E1	-2.999999821E-1	3.563999939E1	-3.150000000E1	4.756626490E1
2.798431122E1	-2.999999821E-1	3.593999863E1	-3.150000000E1	4.779145846E1
2.799430879E1	-1.199999973E-1	3.623999786E1	-3.126000023E1	4.785958064E1
2.800430635E1	2.999999821E-1	3.618000031E1	-3.185999870E1	4.820935531E1
2.801430392E1	0.000000000E0	3.641999817E1	-3.173999977E1	4.830987324E1
2.802430149E1	-1.799999923E-1	3.636000061E1	-3.167999840E1	4.822555695E1
2.803429905E1	-1.199999973E-1	3.605999756E1	-3.221999741E1	4.835768870E1
